timestamps,X,Y,Z
1692216410.617,-0.275,0.018,0.971
1692216410.617,-0.269,0.021,0.971
1692216410.617,-0.270,0.018,0.970
1692216410.675,-0.270,0.017,0.974
1692216410.675,-0.268,0.018,0.973
1692216410.675,-0.266,0.017,0.968
1692216410.735,-0.266,0.013,0.968
1692216410.735,-0.267,0.013,0.970
1692216410.735,-0.265,0.016,0.967
1692216410.780,-0.262,0.013,0.964
1692216410.780,-0.262,0.011,0.970
1692216410.780,-0.260,0.017,0.972
1692216410.845,-0.259,0.011,0.969
1692216410.845,-0.261,0.016,0.965
1692216410.845,-0.266,0.013,0.968
1692216410.905,-0.270,0.014,0.977
1692216410.905,-0.266,0.015,0.971
1692216410.905,-0.263,0.012,0.968
1692216410.961,-0.262,0.014,0.968
1692216410.961,-0.260,0.013,0.970
1692216410.961,-0.264,0.015,0.973
1692216411.007,-0.265,0.017,0.974
1692216411.007,-0.267,0.022,0.973
1692216411.007,-0.268,0.018,0.971
1692216411.065,-0.270,0.021,0.970
1692216411.065,-0.268,0.020,0.970
1692216411.065,-0.269,0.021,0.968
1692216411.129,-0.270,0.020,0.970
1692216411.129,-0.269,0.018,0.964
1692216411.129,-0.267,0.000,0.969
1692216411.176,-0.266,0.017,0.972
1692216411.176,-0.267,0.018,0.972
1692216411.176,-0.266,0.021,0.971
1692216411.245,-0.273,0.021,0.971
1692216411.245,-0.272,0.021,0.971
1692216411.245,-0.273,0.020,0.967
1692216411.291,-0.269,0.022,0.970
1692216411.291,-0.271,0.020,0.968
1692216411.291,-0.276,0.023,0.971
1692216411.350,-0.277,0.017,0.971
1692216411.350,-0.272,0.016,0.964
1692216411.350,-0.272,0.018,0.971
1692216411.412,-0.277,0.015,0.972
1692216411.412,-0.273,0.015,0.966
1692216411.412,-0.271,0.016,0.966
1692216411.471,-0.269,0.014,0.970
1692216411.471,-0.267,0.022,0.970
1692216411.471,-0.267,0.021,0.969
1692216411.515,-0.260,0.018,0.963
1692216411.515,-0.258,0.016,0.967
1692216411.515,-0.254,0.022,0.972
1692216411.576,-0.242,0.022,0.978
1692216411.576,-0.240,0.025,0.979
1692216411.576,-0.245,0.024,0.978
1692216411.636,-0.253,0.024,0.972
1692216411.636,-0.265,0.019,0.972
1692216411.636,-0.272,0.020,0.972
1692216411.685,-0.274,0.018,0.966
1692216411.685,-0.281,0.012,0.967
1692216411.685,-0.280,0.020,0.966
1692216411.742,-0.284,0.016,0.967
1692216411.742,-0.282,0.011,0.965
1692216411.742,-0.279,0.010,0.963
1692216411.800,-0.278,0.010,0.965
1692216411.800,-0.275,0.012,0.965
1692216411.800,-0.270,0.012,0.966
1692216411.860,-0.267,0.014,0.970
1692216411.860,-0.260,0.018,0.973
1692216411.860,-0.252,0.019,0.974
1692216411.924,-0.250,0.023,0.975
1692216411.924,-0.248,0.022,0.977
1692216411.924,-0.245,0.025,0.976
1692216411.969,-0.249,0.023,0.977
1692216411.969,-0.248,0.024,0.968
1692216411.969,-0.248,0.019,0.975
1692216412.040,-0.248,0.021,0.977
1692216412.040,-0.251,0.015,0.972
1692216412.040,-0.248,0.022,0.969
1692216412.086,-0.247,0.021,0.973
1692216412.086,-0.249,0.022,0.979
1692216412.086,-0.245,0.016,0.974
1692216412.145,-0.252,0.025,0.973
1692216412.145,-0.254,0.017,0.971
1692216412.145,-0.254,0.021,0.968
1692216412.209,-0.257,0.018,0.970
1692216412.209,-0.258,0.019,0.968
1692216412.209,-0.255,0.021,0.969
1692216412.253,-0.258,0.021,0.971
1692216412.253,-0.257,0.022,0.977
1692216412.253,-0.257,0.023,0.979
1692216412.314,-0.255,0.024,0.972
1692216412.314,-0.255,0.018,0.971
1692216412.314,-0.255,0.021,0.974
1692216412.371,-0.255,0.021,0.971
1692216412.371,-0.255,0.023,0.971
1692216412.371,-0.256,0.019,0.969
1692216412.430,-0.253,0.022,0.973
1692216412.430,-0.255,0.019,0.973
1692216412.430,-0.256,0.019,0.973
1692216412.490,-0.253,0.018,0.974
1692216412.490,-0.257,0.018,0.974
1692216412.490,-0.253,0.021,0.973
1692216412.539,-0.256,0.018,0.973
1692216412.539,-0.258,0.019,0.973
1692216412.539,-0.256,0.021,0.972
1692216412.595,-0.257,0.018,0.970
1692216412.595,-0.256,0.021,0.969
1692216412.595,-0.257,0.016,0.974
1692216412.656,-0.252,0.019,0.974
1692216412.656,-0.253,0.016,0.968
1692216412.656,-0.250,0.015,0.971
1692216412.715,-0.253,0.023,0.979
1692216412.715,-0.248,0.019,0.976
1692216412.715,-0.250,0.023,0.973
1692216412.781,-0.253,0.021,0.971
1692216412.781,-0.256,0.020,0.971
1692216412.781,-0.259,0.021,0.972
1692216412.820,-0.258,0.024,0.971
1692216412.820,-0.265,0.020,0.971
1692216412.820,-0.263,0.019,0.974
1692216412.881,-0.260,0.020,0.974
1692216412.881,-0.261,0.021,0.975
1692216412.881,-0.259,0.022,0.971
1692216412.940,-0.258,0.023,0.974
1692216412.940,-0.259,0.020,0.975
1692216412.940,-0.256,0.018,0.970
1692216412.985,-0.254,0.022,0.969
1692216412.985,-0.255,0.021,0.970
1692216412.985,-0.258,0.023,0.971
1692216413.051,-0.257,0.021,0.969
1692216413.051,-0.254,0.019,0.971
1692216413.051,-0.259,0.019,0.972
1692216413.105,-0.256,0.018,0.969
1692216413.105,-0.256,0.023,0.973
1692216413.105,-0.256,0.020,0.976
1692216413.165,-0.257,0.023,0.974
1692216413.165,-0.260,0.022,0.973
1692216413.165,-0.260,0.022,0.975
1692216413.210,-0.257,0.020,0.967
1692216413.210,-0.265,0.022,0.975
1692216413.210,-0.262,0.012,0.973
1692216413.270,-0.259,0.020,0.969
1692216413.270,-0.254,0.021,0.968
1692216413.270,-0.255,0.012,0.975
1692216413.335,-0.252,0.017,0.977
1692216413.335,-0.255,0.020,0.971
1692216413.335,-0.256,0.019,0.971
1692216413.391,-0.255,0.016,0.970
1692216413.391,-0.258,0.012,0.970
1692216413.391,-0.259,0.015,0.969
1692216413.450,-0.253,0.018,0.973
1692216413.450,-0.255,0.017,0.971
1692216413.450,-0.259,0.017,0.974
1692216413.495,-0.259,0.019,0.972
1692216413.495,-0.259,0.015,0.969
1692216413.495,-0.259,0.017,0.971
1692216413.559,-0.262,0.021,0.973
1692216413.559,-0.258,0.020,0.971
1692216413.559,-0.258,0.016,0.970
1692216413.630,-0.260,0.019,0.974
1692216413.630,-0.259,0.022,0.967
1692216413.630,-0.259,0.020,0.971
1692216413.675,-0.257,0.024,0.971
1692216413.675,-0.256,0.025,0.974
1692216413.675,-0.259,0.024,0.971
1692216413.720,-0.258,0.024,0.973
1692216413.720,-0.263,0.028,0.971
1692216413.720,-0.261,0.023,0.974
1692216413.781,-0.262,0.026,0.971
1692216413.781,-0.265,0.028,0.973
1692216413.781,-0.265,0.021,0.971
1692216413.844,-0.265,0.024,0.969
1692216413.844,-0.262,0.023,0.971
1692216413.844,-0.261,0.022,0.970
1692216413.891,-0.261,0.023,0.964
1692216413.891,-0.256,0.021,0.971
1692216413.891,-0.256,0.020,0.976
1692216413.961,-0.252,0.018,0.976
1692216413.961,-0.256,0.023,0.968
1692216413.961,-0.258,0.020,0.969
1692216414.005,-0.260,0.019,0.971
1692216414.005,-0.264,0.015,0.968
1692216414.005,-0.267,0.013,0.967
1692216414.065,-0.265,0.017,0.967
1692216414.065,-0.256,0.019,0.972
1692216414.065,-0.261,0.021,0.972
1692216414.128,-0.262,0.020,0.974
1692216414.128,-0.259,0.021,0.971
1692216414.128,-0.261,0.021,0.971
1692216414.185,-0.262,0.022,0.974
1692216414.185,-0.263,0.022,0.972
1692216414.185,-0.261,0.022,0.969
1692216414.230,-0.261,0.024,0.969
1692216414.230,-0.257,0.021,0.973
1692216414.230,-0.259,0.023,0.972
1692216414.290,-0.258,0.025,0.969
1692216414.290,-0.255,0.026,0.973
1692216414.290,-0.260,0.026,0.972
1692216414.350,-0.261,0.031,0.974
1692216414.350,-0.263,0.029,0.970
1692216414.350,-0.265,0.028,0.969
1692216414.411,-0.264,0.030,0.970
1692216414.411,-0.267,0.025,0.971
1692216414.411,-0.269,0.024,0.969
1692216414.472,-0.267,0.021,0.967
1692216414.472,-0.262,0.025,0.969
1692216414.472,-0.260,0.022,0.975
1692216414.516,-0.255,0.023,0.975
1692216414.516,-0.256,0.021,0.972
1692216414.516,-0.252,0.022,0.971
1692216414.575,-0.254,0.026,0.977
1692216414.575,-0.261,0.024,0.977
1692216414.575,-0.262,0.024,0.969
1692216414.635,-0.260,0.024,0.968
1692216414.635,-0.265,0.020,0.971
1692216414.635,-0.268,0.022,0.966
1692216414.684,-0.267,0.019,0.966
1692216414.684,-0.266,0.019,0.964
1692216414.684,-0.267,0.022,0.964
1692216414.742,-0.268,0.019,0.969
1692216414.742,-0.266,0.021,0.971
1692216414.742,-0.264,0.022,0.969
1692216414.800,-0.261,0.025,0.974
1692216414.800,-0.262,0.021,0.973
1692216414.800,-0.261,0.016,0.970
1692216414.860,-0.259,0.024,0.971
1692216414.860,-0.262,0.019,0.967
1692216414.860,-0.259,0.021,0.969
1692216414.920,-0.259,0.022,0.971
1692216414.920,-0.257,0.020,0.969
1692216414.920,-0.259,0.023,0.966
1692216414.969,-0.262,0.029,0.969
1692216414.969,-0.259,0.028,0.976
1692216414.969,-0.259,0.027,0.976
1692216415.027,-0.256,0.028,0.969
1692216415.027,-0.253,0.028,0.971
1692216415.027,-0.257,0.027,0.974
1692216415.085,-0.259,0.030,0.970
1692216415.085,-0.261,0.026,0.974
1692216415.085,-0.266,0.027,0.972
1692216415.145,-0.261,0.030,0.970
1692216415.145,-0.263,0.023,0.973
1692216415.145,-0.263,0.023,0.972
1692216415.205,-0.262,0.023,0.966
1692216415.205,-0.260,0.025,0.962
1692216415.205,-0.260,0.023,0.973
1692216415.253,-0.260,0.028,0.974
1692216415.253,-0.263,0.027,0.967
1692216415.253,-0.263,0.026,0.968
1692216415.313,-0.269,0.024,0.967
1692216415.313,-0.268,0.020,0.965
1692216415.313,-0.267,0.020,0.965
1692216415.370,-0.265,0.026,0.967
1692216415.370,-0.263,0.024,0.972
1692216415.370,-0.263,0.025,0.977
1692216415.433,-0.264,0.027,0.980
1692216415.433,-0.261,0.029,0.972
1692216415.433,-0.262,0.030,0.967
1692216415.493,-0.265,0.032,0.972
1692216415.493,-0.264,0.028,0.974
1692216415.493,-0.263,0.027,0.970
1692216415.536,-0.265,0.027,0.968
1692216415.536,-0.262,0.030,0.966
1692216415.536,-0.266,0.029,0.967
1692216415.586,-0.266,0.030,0.968
1692216415.586,-0.266,0.027,0.968
1692216415.586,-0.265,0.029,0.971
1692216415.655,-0.264,0.032,0.974
1692216415.655,-0.260,0.026,0.972
1692216415.655,-0.265,0.025,0.974
1692216415.700,-0.262,0.025,0.971
1692216415.700,-0.264,0.024,0.968
1692216415.700,-0.265,0.024,0.971
1692216415.775,-0.265,0.029,0.972
1692216415.775,-0.262,0.030,0.974
1692216415.775,-0.261,0.026,0.969
1692216415.820,-0.262,0.026,0.975
1692216415.820,-0.258,0.027,0.970
1692216415.820,-0.262,0.022,0.970
1692216415.880,-0.266,0.028,0.974
1692216415.880,-0.266,0.025,0.971
1692216415.880,-0.263,0.024,0.964
1692216415.940,-0.266,0.029,0.972
1692216415.940,-0.263,0.031,0.976
1692216415.940,-0.264,0.033,0.973
1692216415.985,-0.262,0.030,0.972
1692216415.985,-0.266,0.028,0.972
1692216415.985,-0.263,0.029,0.971
1692216416.051,-0.264,0.027,0.968
1692216416.051,-0.266,0.027,0.967
1692216416.051,-0.269,0.025,0.970
1692216416.105,-0.264,0.027,0.973
1692216416.105,-0.267,0.030,0.971
1692216416.105,-0.266,0.027,0.968
1692216416.165,-0.268,0.029,0.972
1692216416.165,-0.267,0.026,0.970
1692216416.165,-0.270,0.030,0.970
1692216416.210,-0.266,0.028,0.967
1692216416.210,-0.268,0.029,0.970
1692216416.210,-0.266,0.029,0.970
1692216416.270,-0.267,0.032,0.968
1692216416.270,-0.264,0.032,0.969
1692216416.270,-0.267,0.031,0.971
1692216416.334,-0.263,0.030,0.975
1692216416.334,-0.263,0.033,0.970
1692216416.334,-0.266,0.028,0.974
1692216416.378,-0.265,0.030,0.966
1692216416.378,-0.269,0.031,0.966
1692216416.378,-0.270,0.031,0.966
1692216416.452,-0.264,0.031,0.970
1692216416.452,-0.263,0.035,0.970
1692216416.452,-0.264,0.035,0.975
1692216416.510,-0.260,0.037,0.975
1692216416.510,-0.262,0.036,0.970
1692216416.510,-0.264,0.032,0.974
1692216416.555,-0.267,0.030,0.969
1692216416.555,-0.270,0.027,0.961
1692216416.555,-0.267,0.025,0.962
1692216416.617,-0.269,0.024,0.972
1692216416.617,-0.265,0.030,0.971
1692216416.617,-0.263,0.031,0.969
1692216416.675,-0.261,0.031,0.969
1692216416.675,-0.264,0.034,0.972
1692216416.675,-0.266,0.029,0.969
1692216416.720,-0.267,0.027,0.967
1692216416.720,-0.269,0.029,0.965
1692216416.720,-0.268,0.029,0.968
1692216416.795,-0.270,0.032,0.969
1692216416.795,-0.267,0.035,0.971
1692216416.795,-0.267,0.035,0.969
1692216416.840,-0.270,0.037,0.966
1692216416.840,-0.267,0.034,0.972
1692216416.840,-0.269,0.035,0.972
1692216416.891,-0.266,0.032,0.971
1692216416.891,-0.264,0.034,0.968
1692216416.891,-0.263,0.035,0.968
1692216416.945,-0.265,0.033,0.968
1692216416.945,-0.262,0.035,0.970
1692216416.945,-0.260,0.035,0.970
1692216417.005,-0.262,0.034,0.972
1692216417.005,-0.265,0.034,0.971
1692216417.005,-0.263,0.037,0.973
1692216417.065,-0.263,0.037,0.974
1692216417.065,-0.264,0.034,0.971
1692216417.065,-0.267,0.034,0.969
1692216417.128,-0.268,0.039,0.974
1692216417.128,-0.270,0.037,0.969
1692216417.128,-0.267,0.033,0.972
1692216417.191,-0.266,0.029,0.971
1692216417.191,-0.267,0.032,0.968
1692216417.191,-0.265,0.029,0.974
1692216417.230,-0.267,0.030,0.971
1692216417.230,-0.262,0.030,0.964
1692216417.230,-0.260,0.032,0.964
1692216417.290,-0.261,0.030,0.974
1692216417.290,-0.260,0.029,0.972
1692216417.290,-0.260,0.029,0.970
1692216417.350,-0.261,0.032,0.967
1692216417.350,-0.263,0.031,0.967
1692216417.350,-0.269,0.029,0.971
1692216417.411,-0.268,0.030,0.969
1692216417.411,-0.266,0.026,0.965
1692216417.411,-0.264,0.031,0.968
1692216417.459,-0.267,0.030,0.972
1692216417.459,-0.263,0.030,0.969
1692216417.459,-0.261,0.033,0.971
1692216417.516,-0.263,0.032,0.972
1692216417.516,-0.263,0.032,0.971
1692216417.516,-0.267,0.032,0.970
1692216417.575,-0.263,0.033,0.972
1692216417.575,-0.263,0.029,0.970
1692216417.575,-0.264,0.032,0.969
1692216417.635,-0.263,0.033,0.972
1692216417.635,-0.264,0.033,0.971
1692216417.635,-0.262,0.032,0.969
1692216417.684,-0.264,0.034,0.971
1692216417.684,-0.263,0.036,0.973
1692216417.684,-0.263,0.032,0.975
1692216417.742,-0.261,0.033,0.970
1692216417.742,-0.265,0.034,0.972
1692216417.742,-0.263,0.030,0.972
1692216417.800,-0.264,0.031,0.968
1692216417.800,-0.262,0.028,0.967
1692216417.800,-0.259,0.030,0.972
1692216417.860,-0.261,0.031,0.967
1692216417.860,-0.259,0.030,0.972
1692216417.860,-0.259,0.028,0.972
1692216417.905,-0.261,0.026,0.971
1692216417.905,-0.263,0.029,0.968
1692216417.905,-0.260,0.031,0.972
1692216417.969,-0.261,0.030,0.977
1692216417.969,-0.258,0.028,0.971
1692216417.969,-0.261,0.031,0.970
1692216418.025,-0.257,0.030,0.967
1692216418.025,-0.262,0.029,0.966
1692216418.025,-0.266,0.030,0.967
1692216418.085,-0.262,0.029,0.968
1692216418.085,-0.263,0.027,0.969
1692216418.085,-0.261,0.028,0.967
1692216418.145,-0.266,0.032,0.972
1692216418.145,-0.264,0.034,0.973
1692216418.145,-0.267,0.029,0.967
1692216418.190,-0.268,0.032,0.973
1692216418.190,-0.269,0.032,0.971
1692216418.190,-0.266,0.030,0.969
1692216418.253,-0.262,0.031,0.969
1692216418.253,-0.264,0.030,0.970
1692216418.253,-0.260,0.029,0.970
1692216418.301,-0.261,0.032,0.968
1692216418.301,-0.259,0.031,0.971
1692216418.301,-0.258,0.033,0.973
1692216418.370,-0.260,0.030,0.974
1692216418.370,-0.257,0.031,0.972
1692216418.370,-0.257,0.029,0.974
1692216418.415,-0.261,0.034,0.970
1692216418.415,-0.259,0.033,0.969
1692216418.415,-0.262,0.035,0.975
1692216418.475,-0.262,0.034,0.972
1692216418.475,-0.263,0.033,0.974
1692216418.475,-0.259,0.029,0.974
1692216418.535,-0.260,0.032,0.967
1692216418.535,-0.261,0.026,0.973
1692216418.535,-0.262,0.025,0.969
1692216418.584,-0.258,0.025,0.965
1692216418.584,-0.256,0.026,0.969
1692216418.584,-0.256,0.029,0.976
1692216418.655,-0.255,0.035,0.971
1692216418.655,-0.258,0.031,0.969
1692216418.655,-0.260,0.033,0.968
1692216418.700,-0.262,0.032,0.971
1692216418.700,-0.269,0.028,0.966
1692216418.700,-0.268,0.028,0.965
1692216418.763,-0.267,0.029,0.969
1692216418.763,-0.263,0.030,0.972
1692216418.763,-0.264,0.032,0.972
1692216418.835,-0.265,0.030,0.970
1692216418.835,-0.260,0.027,0.966
1692216418.835,-0.265,0.034,0.969
1692216418.867,-0.262,0.028,0.972
1692216418.867,-0.265,0.032,0.970
1692216418.867,-0.263,0.029,0.966
1692216418.925,-0.261,0.038,0.971
1692216418.925,-0.265,0.032,0.970
1692216418.925,-0.263,0.030,0.969
1692216418.985,-0.264,0.032,0.969
1692216418.985,-0.265,0.031,0.972
1692216418.985,-0.265,0.033,0.974
1692216419.048,-0.264,0.034,0.971
1692216419.048,-0.263,0.034,0.972
1692216419.048,-0.263,0.035,0.969
1692216419.108,-0.265,0.031,0.971
1692216419.108,-0.265,0.032,0.972
1692216419.108,-0.266,0.032,0.971
1692216419.154,-0.270,0.032,0.969
1692216419.154,-0.265,0.029,0.972
1692216419.154,-0.267,0.029,0.966
1692216419.225,-0.268,0.029,0.974
1692216419.225,-0.269,0.030,0.967
1692216419.225,-0.265,0.030,0.965
1692216419.270,-0.263,0.028,0.971
1692216419.270,-0.260,0.029,0.974
1692216419.270,-0.258,0.031,0.974
1692216419.334,-0.263,0.036,0.972
