timestamps,PPG1,PPG2,PPG3
1692216410.603,497.000,116668.000,72356.000
1692216410.603,498.000,116681.000,72356.000
1692216410.603,496.000,116695.000,72372.000
1692216410.603,498.000,116658.000,72343.000
1692216410.603,497.000,116671.000,72361.000
1692216410.603,497.000,116718.000,72350.000
1692216410.707,497.000,116721.000,72385.000
1692216410.707,497.000,116696.000,72391.000
1692216410.707,497.000,116725.000,72404.000
1692216410.707,496.000,116741.000,72378.000
1692216410.707,497.000,116672.000,72415.000
1692216410.707,496.000,116796.000,72420.000
1692216410.798,496.000,116774.000,72442.000
1692216410.798,495.000,116816.000,72420.000
1692216410.798,497.000,116825.000,72423.000
1692216410.798,498.000,116727.000,72450.000
1692216410.798,495.000,116848.000,72444.000
1692216410.798,497.000,116753.000,72437.000
1692216410.902,497.000,116767.000,72432.000
1692216410.902,496.000,116688.000,72379.000
1692216410.902,496.000,116679.000,72367.000
1692216410.902,498.000,116654.000,72387.000
1692216410.902,496.000,116650.000,72396.000
1692216410.902,496.000,116596.000,72347.000
1692216410.978,496.000,116552.000,72381.000
1692216410.978,496.000,116511.000,72365.000
1692216410.978,497.000,116517.000,72384.000
1692216410.978,497.000,116524.000,72346.000
1692216410.978,495.000,116486.000,72356.000
1692216410.978,496.000,116496.000,72312.000
1692216411.081,496.000,116488.000,72355.000
1692216411.081,495.000,116414.000,72352.000
1692216411.081,497.000,116440.000,72366.000
1692216411.081,497.000,116437.000,72357.000
1692216411.081,496.000,116378.000,72360.000
1692216411.081,497.000,116396.000,72348.000
1692216411.173,497.000,116443.000,72379.000
1692216411.173,496.000,116410.000,72387.000
1692216411.173,496.000,116471.000,72369.000
1692216411.173,496.000,116464.000,72364.000
1692216411.173,497.000,116443.000,72361.000
1692216411.173,496.000,116456.000,72386.000
1692216411.263,497.000,116424.000,72392.000
1692216411.263,497.000,116449.000,72374.000
1692216411.263,497.000,116461.000,72406.000
1692216411.263,497.000,116457.000,72379.000
1692216411.263,496.000,116432.000,72394.000
1692216411.263,495.000,116475.000,72402.000
1692216411.354,495.000,116500.000,72428.000
1692216411.354,478.000,116575.000,72416.000
1692216411.354,475.000,116522.000,72453.000
1692216411.354,475.000,116546.000,72445.000
1692216411.354,475.000,116570.000,72441.000
1692216411.354,475.000,116600.000,72445.000
1692216411.457,474.000,116606.000,72438.000
1692216411.457,474.000,116621.000,72468.000
1692216411.457,474.000,116624.000,72446.000
1692216411.457,473.000,116669.000,72445.000
1692216411.457,474.000,116599.000,72496.000
1692216411.457,474.000,116653.000,72452.000
1692216411.548,476.000,116618.000,72454.000
1692216411.548,473.000,116563.000,72460.000
1692216411.548,475.000,116551.000,72437.000
1692216411.548,474.000,116460.000,72443.000
1692216411.548,472.000,116455.000,72435.000
1692216411.548,475.000,116465.000,72396.000
1692216411.639,475.000,116425.000,72412.000
1692216411.639,475.000,116418.000,72420.000
1692216411.639,475.000,116358.000,72375.000
1692216411.639,476.000,116294.000,72403.000
1692216411.639,474.000,116353.000,72361.000
1692216411.639,475.000,116311.000,72403.000
1692216411.728,475.000,116331.000,72417.000
1692216411.728,475.000,116333.000,72372.000
1692216411.728,474.000,116310.000,72352.000
1692216411.728,474.000,116308.000,72385.000
1692216411.728,475.000,116337.000,72376.000
1692216411.728,475.000,116294.000,72376.000
1692216411.833,474.000,116290.000,72384.000
1692216411.833,474.000,116266.000,72420.000
1692216411.833,474.000,116264.000,72426.000
1692216411.833,476.000,116270.000,72438.000
1692216411.833,476.000,116292.000,72419.000
1692216411.833,475.000,116325.000,72420.000
1692216411.924,475.000,116307.000,72435.000
1692216411.924,473.000,116335.000,72394.000
1692216411.924,473.000,116297.000,72435.000
1692216411.924,474.000,116351.000,72462.000
1692216411.924,475.000,116316.000,72441.000
1692216411.924,474.000,116275.000,72443.000
1692216412.013,475.000,116334.000,72423.000
1692216412.013,475.000,116341.000,72441.000
1692216412.013,475.000,116387.000,72470.000
1692216412.013,475.000,116392.000,72453.000
1692216412.013,475.000,116379.000,72479.000
1692216412.013,474.000,116402.000,72493.000
1692216412.115,475.000,116425.000,72468.000
1692216412.115,474.000,116409.000,72506.000
1692216412.115,475.000,116404.000,72482.000
1692216412.115,474.000,116417.000,72486.000
1692216412.115,474.000,116356.000,72446.000
1692216412.115,474.000,116343.000,72428.000
1692216412.209,474.000,116234.000,72436.000
1692216412.209,474.000,116208.000,72469.000
1692216412.209,474.000,116262.000,72445.000
1692216412.209,473.000,116278.000,72440.000
1692216412.209,476.000,116154.000,72445.000
1692216412.209,472.000,116244.000,72408.000
1692216412.311,475.000,116157.000,72421.000
1692216412.311,474.000,116171.000,72440.000
1692216412.311,474.000,116118.000,72449.000
1692216412.311,474.000,116126.000,72435.000
1692216412.311,473.000,116161.000,72401.000
1692216412.311,474.000,116135.000,72428.000
1692216412.388,475.000,116096.000,72454.000
1692216412.388,475.000,116125.000,72451.000
1692216412.388,475.000,116117.000,72450.000
1692216412.388,475.000,116099.000,72444.000
1692216412.388,473.000,116121.000,72439.000
1692216412.388,475.000,116109.000,72457.000
1692216412.491,473.000,116129.000,72422.000
1692216412.491,475.000,116106.000,72488.000
1692216412.491,474.000,116202.000,72489.000
1692216412.491,475.000,116147.000,72495.000
1692216412.491,473.000,116122.000,72473.000
1692216412.491,475.000,116134.000,72473.000
1692216412.582,474.000,116122.000,72483.000
1692216412.582,474.000,116149.000,72474.000
1692216412.582,475.000,116127.000,72505.000
1692216412.582,474.000,116166.000,72490.000
1692216412.582,474.000,116158.000,72501.000
1692216412.582,474.000,116184.000,72494.000
1692216412.673,474.000,116220.000,72531.000
1692216412.673,474.000,116224.000,72529.000
1692216412.673,473.000,116285.000,72491.000
1692216412.673,474.000,116285.000,72547.000
1692216412.673,473.000,116292.000,72527.000
1692216412.673,475.000,116221.000,72556.000
1692216412.778,475.000,116240.000,72551.000
1692216412.778,474.000,116198.000,72549.000
1692216412.778,474.000,116182.000,72512.000
1692216412.778,475.000,116182.000,72497.000
1692216412.778,474.000,116108.000,72487.000
1692216412.778,474.000,116160.000,72459.000
1692216412.865,474.000,116116.000,72499.000
1692216412.865,474.000,116056.000,72511.000
1692216412.865,473.000,116059.000,72483.000
1692216412.865,474.000,116047.000,72475.000
1692216412.865,474.000,116050.000,72499.000
1692216412.865,475.000,116008.000,72486.000
1692216412.956,473.000,115995.000,72477.000
1692216412.956,473.000,116054.000,72503.000
1692216412.956,473.000,116035.000,72477.000
1692216412.956,473.000,116053.000,72487.000
1692216412.956,482.000,116039.000,72491.000
1692216412.956,497.000,116062.000,72493.000
1692216413.048,498.000,116030.000,72468.000
1692216413.048,497.000,116077.000,72502.000
1692216413.048,499.000,116071.000,72531.000
1692216413.048,498.000,116066.000,72518.000
1692216413.048,498.000,116077.000,72494.000
1692216413.048,499.000,116066.000,72539.000
1692216413.150,499.000,116104.000,72518.000
1692216413.150,498.000,116071.000,72500.000
1692216413.150,498.000,116069.000,72541.000
1692216413.150,498.000,116089.000,72533.000
1692216413.150,498.000,116094.000,72536.000
1692216413.150,499.000,116057.000,72558.000
1692216413.240,499.000,116147.000,72569.000
1692216413.240,497.000,116190.000,72563.000
1692216413.240,498.000,116181.000,72544.000
1692216413.240,498.000,116172.000,72576.000
1692216413.240,498.000,116186.000,72557.000
1692216413.240,498.000,116222.000,72590.000
1692216413.332,496.000,116251.000,72600.000
1692216413.332,499.000,116269.000,72619.000
1692216413.332,498.000,116242.000,72605.000
1692216413.332,497.000,116231.000,72608.000
1692216413.332,498.000,116249.000,72598.000
1692216413.332,497.000,116174.000,72588.000
1692216413.423,498.000,116190.000,72583.000
1692216413.423,497.000,116117.000,72598.000
1692216413.423,497.000,116087.000,72580.000
1692216413.423,497.000,116107.000,72610.000
1692216413.423,497.000,116107.000,72588.000
1692216413.423,497.000,116094.000,72609.000
1692216413.542,497.000,116107.000,72624.000
1692216413.542,498.000,116035.000,72613.000
1692216413.542,497.000,116091.000,72594.000
1692216413.542,498.000,116108.000,72612.000
1692216413.542,494.000,116078.000,72582.000
1692216413.542,492.000,116080.000,72612.000
1692216413.603,487.000,116104.000,72614.000
1692216413.603,484.000,116098.000,72623.000
1692216413.603,481.000,116149.000,72648.000
1692216413.603,480.000,116080.000,72628.000
1692216413.603,479.000,116128.000,72671.000
1692216413.603,478.000,116086.000,72636.000
1692216413.707,478.000,116028.000,72666.000
1692216413.707,477.000,116109.000,72630.000
1692216413.707,476.000,116101.000,72662.000
1692216413.707,477.000,116161.000,72656.000
1692216413.707,478.000,116150.000,72649.000
1692216413.707,477.000,116159.000,72642.000
1692216413.798,477.000,116152.000,72668.000
1692216413.798,480.000,116177.000,72694.000
1692216413.798,478.000,116189.000,72728.000
1692216413.798,478.000,116189.000,72686.000
1692216413.798,478.000,116234.000,72687.000
1692216413.798,479.000,116238.000,72738.000
1692216413.888,478.000,116252.000,72709.000
1692216413.888,478.000,116238.000,72734.000
1692216413.888,478.000,116239.000,72715.000
1692216413.888,480.000,116285.000,72742.000
1692216413.888,479.000,116267.000,72745.000
1692216413.888,480.000,116304.000,72732.000
1692216413.990,478.000,116285.000,72707.000
1692216413.990,480.000,116258.000,72735.000
1692216413.990,478.000,116194.000,72739.000
1692216413.990,478.000,116214.000,72728.000
1692216413.990,478.000,116154.000,72706.000
1692216413.990,478.000,116179.000,72706.000
1692216414.080,478.000,116154.000,72717.000
1692216414.080,479.000,116129.000,72705.000
1692216414.080,479.000,116070.000,72713.000
1692216414.080,479.000,116075.000,72703.000
1692216414.080,479.000,116088.000,72706.000
1692216414.080,480.000,116115.000,72666.000
1692216414.174,479.000,116095.000,72695.000
1692216414.174,478.000,116073.000,72696.000
1692216414.174,478.000,116045.000,72714.000
1692216414.174,479.000,116062.000,72714.000
1692216414.174,478.000,116057.000,72700.000
1692216414.174,480.000,116040.000,72709.000
1692216414.263,479.000,116117.000,72678.000
1692216414.263,477.000,116141.000,72743.000
1692216414.263,478.000,116116.000,72685.000
1692216414.263,477.000,116092.000,72713.000
1692216414.263,479.000,116117.000,72685.000
1692216414.263,478.000,116119.000,72713.000
1692216414.383,477.000,116098.000,72703.000
1692216414.383,479.000,116130.000,72705.000
1692216414.383,478.000,116163.000,72718.000
1692216414.383,477.000,116167.000,72748.000
1692216414.383,479.000,116148.000,72707.000
1692216414.383,479.000,116167.000,72729.000
1692216414.457,480.000,116194.000,72737.000
1692216414.457,482.000,116196.000,72718.000
1692216414.457,482.000,116213.000,72748.000
1692216414.457,481.000,116138.000,72803.000
1692216414.457,482.000,116228.000,72773.000
1692216414.457,481.000,116191.000,72822.000
1692216414.548,481.000,116226.000,72800.000
1692216414.548,482.000,116255.000,72833.000
1692216414.548,481.000,116320.000,72792.000
1692216414.548,482.000,116311.000,72813.000
1692216414.548,481.000,116320.000,72840.000
1692216414.548,481.000,116299.000,72786.000
1692216414.639,483.000,116248.000,72813.000
1692216414.639,481.000,116257.000,72790.000
1692216414.639,483.000,116200.000,72780.000
1692216414.639,481.000,116203.000,72787.000
1692216414.639,482.000,116194.000,72777.000
1692216414.639,482.000,116203.000,72775.000
1692216414.740,480.000,116159.000,72806.000
1692216414.740,482.000,116151.000,72779.000
1692216414.740,482.000,116138.000,72772.000
1692216414.740,482.000,116097.000,72759.000
1692216414.740,482.000,116102.000,72793.000
1692216414.740,482.000,116101.000,72765.000
1692216414.832,482.000,116121.000,72766.000
1692216414.832,483.000,116096.000,72776.000
1692216414.832,482.000,116031.000,72811.000
1692216414.832,482.000,116067.000,72797.000
1692216414.832,480.000,116104.000,72780.000
1692216414.832,481.000,116103.000,72801.000
1692216414.924,481.000,116098.000,72789.000
1692216414.924,482.000,116063.000,72793.000
1692216414.924,482.000,116051.000,72783.000
1692216414.924,480.000,116137.000,72763.000
1692216414.924,481.000,116119.000,72785.000
1692216414.924,481.000,116113.000,72822.000
1692216415.025,481.000,116121.000,72797.000
1692216415.025,481.000,116083.000,72822.000
1692216415.025,482.000,116129.000,72812.000
1692216415.025,480.000,116115.000,72809.000
1692216415.025,481.000,116142.000,72841.000
1692216415.025,481.000,116149.000,72818.000
1692216415.103,480.000,116175.000,72870.000
1692216415.103,481.000,116144.000,72824.000
1692216415.103,481.000,116199.000,72837.000
1692216415.103,482.000,116204.000,72832.000
1692216415.103,481.000,116230.000,72854.000
1692216415.103,482.000,116205.000,72876.000
1692216415.209,481.000,116227.000,72867.000
1692216415.209,481.000,116239.000,72905.000
1692216415.209,482.000,116270.000,72892.000
1692216415.209,482.000,116294.000,72918.000
1692216415.209,481.000,116307.000,72931.000
1692216415.209,482.000,116333.000,72867.000
1692216415.310,480.000,116314.000,72906.000
1692216415.310,481.000,116285.000,72877.000
1692216415.310,481.000,116243.000,72911.000
1692216415.310,480.000,116246.000,72866.000
1692216415.310,481.000,116222.000,72874.000
1692216415.310,480.000,116231.000,72858.000
1692216415.388,481.000,116207.000,72870.000
1692216415.388,480.000,116196.000,72878.000
1692216415.388,482.000,116150.000,72877.000
1692216415.388,480.000,116159.000,72834.000
1692216415.388,483.000,116176.000,72869.000
1692216415.388,481.000,116130.000,72833.000
1692216415.494,481.000,116158.000,72856.000
1692216415.494,483.000,116107.000,72864.000
1692216415.494,481.000,116121.000,72878.000
1692216415.494,482.000,116124.000,72854.000
1692216415.494,482.000,116107.000,72854.000
1692216415.494,481.000,116133.000,72838.000
1692216415.583,481.000,116132.000,72866.000
1692216415.583,482.000,116101.000,72879.000
1692216415.583,481.000,116092.000,72881.000
1692216415.583,482.000,116151.000,72879.000
1692216415.583,482.000,116116.000,72892.000
1692216415.583,481.000,116173.000,72914.000
1692216415.673,481.000,116166.000,72867.000
1692216415.673,481.000,116121.000,72903.000
1692216415.673,481.000,116128.000,72918.000
1692216415.673,482.000,116171.000,72906.000
1692216415.673,481.000,116211.000,72900.000
1692216415.673,482.000,116248.000,72913.000
1692216415.775,481.000,116244.000,72939.000
1692216415.775,482.000,116248.000,72958.000
1692216415.775,482.000,116205.000,72954.000
1692216415.775,481.000,116219.000,72933.000
1692216415.775,481.000,116274.000,72934.000
1692216415.775,482.000,116299.000,72972.000
1692216415.853,481.000,116320.000,72990.000
1692216415.853,482.000,116266.000,72939.000
1692216415.853,481.000,116329.000,72986.000
1692216415.853,482.000,116337.000,72983.000
1692216415.853,481.000,116324.000,73008.000
1692216415.853,482.000,116341.000,73015.000
1692216415.956,482.000,116377.000,73017.000
1692216415.956,482.000,116407.000,73034.000
1692216415.956,482.000,116401.000,73038.000
1692216415.956,481.000,116382.000,73020.000
1692216415.956,481.000,116375.000,72965.000
1692216415.956,481.000,116285.000,73012.000
1692216416.048,480.000,116327.000,72996.000
1692216416.048,481.000,116271.000,73004.000
1692216416.048,481.000,116272.000,72995.000
1692216416.048,480.000,116228.000,72982.000
1692216416.048,482.000,116272.000,72995.000
1692216416.048,482.000,116271.000,73006.000
1692216416.138,480.000,116188.000,72961.000
1692216416.138,481.000,116182.000,72996.000
1692216416.138,479.000,116196.000,72959.000
1692216416.138,480.000,116188.000,72998.000
1692216416.138,481.000,116237.000,72964.000
1692216416.138,481.000,116146.000,72974.000
1692216416.228,482.000,116178.000,72994.000
1692216416.228,481.000,116235.000,72992.000
1692216416.228,481.000,116214.000,72973.000
1692216416.228,481.000,116192.000,72960.000
1692216416.228,480.000,116213.000,72953.000
1692216416.228,480.000,116166.000,72969.000
1692216416.331,481.000,116223.000,72961.000
1692216416.331,480.000,116251.000,72946.000
1692216416.331,481.000,116195.000,72986.000
1692216416.331,481.000,116201.000,72988.000
1692216416.331,481.000,116209.000,73009.000
1692216416.331,481.000,116235.000,72958.000
1692216416.437,481.000,116211.000,72994.000
1692216416.437,481.000,116200.000,73015.000
1692216416.437,481.000,116274.000,72977.000
1692216416.437,482.000,116260.000,73018.000
1692216416.437,481.000,116293.000,72982.000
1692216416.437,482.000,116302.000,73031.000
1692216416.514,482.000,116299.000,73024.000
1692216416.514,481.000,116333.000,73023.000
1692216416.514,481.000,116238.000,73034.000
1692216416.514,481.000,116330.000,73036.000
1692216416.514,481.000,116369.000,73040.000
1692216416.514,481.000,116404.000,73033.000
1692216416.615,481.000,116365.000,73051.000
1692216416.615,480.000,116437.000,73057.000
1692216416.615,479.000,116406.000,73043.000
1692216416.615,482.000,116366.000,73057.000
1692216416.615,481.000,116343.000,73035.000
1692216416.615,482.000,116304.000,73051.000
1692216416.706,485.000,116320.000,73024.000
1692216416.706,495.000,116304.000,73019.000
1692216416.706,497.000,116276.000,72985.000
1692216416.706,498.000,116252.000,73018.000
1692216416.706,498.000,116246.000,73009.000
1692216416.706,498.000,116143.000,72998.000
1692216416.798,499.000,116164.000,72968.000
1692216416.798,498.000,116180.000,72986.000
1692216416.798,497.000,116152.000,72967.000
1692216416.798,496.000,116121.000,72959.000
1692216416.798,498.000,116109.000,72960.000
1692216416.798,497.000,116121.000,72962.000
1692216416.888,497.000,116124.000,72927.000
1692216416.888,499.000,116082.000,72955.000
1692216416.888,497.000,116091.000,72938.000
1692216416.888,498.000,116058.000,72937.000
1692216416.888,497.000,116026.000,72939.000
1692216416.888,498.000,116061.000,72944.000
1692216416.978,498.000,116079.000,72942.000
1692216416.978,499.000,116059.000,72966.000
1692216416.978,498.000,116064.000,72917.000
1692216416.978,498.000,116086.000,72963.000
1692216416.978,498.000,116048.000,72932.000
1692216416.978,498.000,116045.000,72963.000
1692216417.082,497.000,116093.000,72942.000
1692216417.082,497.000,116060.000,72956.000
1692216417.082,497.000,116087.000,72963.000
1692216417.082,497.000,116057.000,72968.000
1692216417.082,497.000,116133.000,72971.000
1692216417.082,496.000,116129.000,72941.000
1692216417.188,497.000,116095.000,72949.000
1692216417.188,497.000,116148.000,72961.000
1692216417.188,496.000,116153.000,72989.000
1692216417.188,496.000,116101.000,72990.000
1692216417.188,497.000,116156.000,72965.000
1692216417.188,497.000,116199.000,72996.000
1692216417.263,497.000,116218.000,72998.000
1692216417.263,498.000,116188.000,72971.000
1692216417.263,496.000,116189.000,73005.000
1692216417.263,497.000,116221.000,72998.000
1692216417.263,497.000,116208.000,72950.000
1692216417.263,487.000,116191.000,72985.000
1692216417.354,480.000,116127.000,72958.000
1692216417.354,480.000,116122.000,72959.000
1692216417.354,479.000,116052.000,72941.000
1692216417.354,478.000,116095.000,72924.000
1692216417.354,480.000,116087.000,72924.000
1692216417.354,480.000,116044.000,72922.000
1692216417.456,480.000,115987.000,72917.000
1692216417.456,480.000,115977.000,72924.000
1692216417.456,480.000,115980.000,72890.000
1692216417.456,480.000,115938.000,72884.000
1692216417.456,480.000,115914.000,72914.000
1692216417.456,479.000,115911.000,72846.000
1692216417.548,480.000,115885.000,72892.000
1692216417.548,480.000,115891.000,72890.000
1692216417.548,479.000,115830.000,72872.000
1692216417.548,480.000,115861.000,72857.000
1692216417.548,480.000,115872.000,72871.000
1692216417.548,480.000,115907.000,72846.000
1692216417.639,481.000,115844.000,72855.000
1692216417.639,481.000,115856.000,72820.000
1692216417.639,481.000,115833.000,72864.000
1692216417.639,480.000,115847.000,72848.000
1692216417.639,480.000,115852.000,72832.000
1692216417.639,480.000,115869.000,72826.000
1692216417.728,480.000,115839.000,72864.000
1692216417.728,481.000,115821.000,72900.000
1692216417.728,480.000,115869.000,72849.000
1692216417.728,480.000,115874.000,72858.000
1692216417.728,480.000,115869.000,72843.000
1692216417.728,478.000,115858.000,72864.000
1692216417.832,479.000,115853.000,72828.000
1692216417.832,480.000,115851.000,72873.000
1692216417.832,480.000,115911.000,72851.000
1692216417.832,479.000,115927.000,72890.000
1692216417.832,481.000,115972.000,72858.000
1692216417.832,481.000,115914.000,72900.000
1692216417.923,481.000,115949.000,72897.000
1692216417.923,482.000,115967.000,72897.000
1692216417.923,481.000,115946.000,72888.000
1692216417.923,481.000,116007.000,72936.000
1692216417.923,481.000,115982.000,72904.000
1692216417.923,480.000,116020.000,72876.000
1692216418.013,481.000,115962.000,72897.000
1692216418.013,481.000,115917.000,72870.000
1692216418.013,479.000,115886.000,72863.000
1692216418.013,480.000,115856.000,72861.000
1692216418.013,479.000,115835.000,72830.000
1692216418.013,481.000,115766.000,72813.000
1692216418.115,480.000,115774.000,72828.000
1692216418.115,480.000,115706.000,72841.000
1692216418.115,479.000,115732.000,72820.000
1692216418.115,479.000,115684.000,72823.000
