timestamps,X,Y,Z
1688493839.617,-0.314,0.017,0.950
1688493839.617,-0.316,0.016,0.954
1688493839.617,-0.317,0.013,0.957
1688493839.675,-0.319,0.018,0.955
1688493839.675,-0.315,0.016,0.954
1688493839.675,-0.315,0.017,0.953
1688493839.736,-0.316,0.017,0.955
1688493839.736,-0.318,0.020,0.957
1688493839.736,-0.317,0.016,0.958
1688493839.798,-0.318,0.019,0.958
1688493839.798,-0.317,0.017,0.954
1688493839.798,-0.317,0.016,0.953
1688493839.855,-0.315,0.018,0.949
1688493839.855,-0.318,0.018,0.952
1688493839.855,-0.320,0.015,0.955
1688493839.917,-0.319,0.017,0.956
1688493839.917,-0.316,0.016,0.951
1688493839.917,-0.315,0.019,0.954
1688493839.990,-0.318,0.016,0.962
1688493839.990,-0.324,0.022,0.957
1688493839.990,-0.321,0.017,0.952
1688493840.020,-0.318,0.021,0.949
1688493840.020,-0.313,0.019,0.949
1688493840.020,-0.316,0.018,0.953
1688493840.067,-0.319,0.021,0.954
1688493840.067,-0.317,0.023,0.955
1688493840.067,-0.319,0.023,0.958
1688493840.125,-0.320,0.024,0.956
1688493840.125,-0.318,0.021,0.960
1688493840.125,-0.320,0.022,0.959
1688493840.185,-0.320,0.024,0.955
1688493840.185,-0.317,0.020,0.953
1688493840.185,-0.311,0.022,0.946
1688493840.249,-0.309,0.023,0.952
1688493840.249,-0.310,0.021,0.954
1688493840.249,-0.313,0.020,0.958
1688493840.309,-0.313,0.018,0.953
1688493840.309,-0.315,0.024,0.953
1688493840.309,-0.316,0.022,0.955
1688493840.365,-0.315,0.024,0.952
1688493840.365,-0.322,0.019,0.953
1688493840.365,-0.324,0.023,0.952
1688493840.425,-0.324,0.024,0.949
1688493840.425,-0.326,0.019,0.951
1688493840.425,-0.324,0.023,0.950
1688493840.470,-0.325,0.025,0.952
1688493840.470,-0.322,0.026,0.952
1688493840.470,-0.320,0.024,0.958
1688493840.534,-0.317,0.022,0.953
1688493840.534,-0.319,0.021,0.953
1688493840.534,-0.316,0.021,0.955
1688493840.579,-0.320,0.022,0.954
1688493840.579,-0.317,0.023,0.950
1688493840.579,-0.318,0.021,0.955
1688493840.650,-0.315,0.020,0.958
1688493840.650,-0.317,0.023,0.956
1688493840.650,-0.315,0.024,0.954
1688493840.695,-0.317,0.028,0.953
1688493840.695,-0.314,0.028,0.952
1688493840.695,-0.311,0.027,0.952
1688493840.756,-0.310,0.022,0.956
1688493840.756,-0.309,0.028,0.956
1688493840.756,-0.313,0.027,0.954
1688493840.817,-0.311,0.031,0.958
1688493840.817,-0.317,0.029,0.953
1688493840.817,-0.315,0.027,0.955
1688493840.879,-0.318,0.030,0.950
1688493840.879,-0.319,0.028,0.958
1688493840.879,-0.320,0.032,0.958
1688493840.920,-0.318,0.033,0.954
1688493840.920,-0.314,0.036,0.955
1688493840.920,-0.314,0.037,0.952
1688493840.980,-0.314,0.034,0.954
1688493840.980,-0.314,0.037,0.953
1688493840.980,-0.312,0.038,0.955
1688493841.040,-0.314,0.040,0.952
1688493841.040,-0.316,0.041,0.956
1688493841.040,-0.313,0.038,0.963
1688493841.100,-0.312,0.039,0.962
1688493841.100,-0.306,0.040,0.960
1688493841.100,-0.305,0.041,0.960
1688493841.145,-0.302,0.044,0.960
1688493841.145,-0.301,0.041,0.961
1688493841.145,-0.304,0.041,0.958
1688493841.206,-0.310,0.041,0.956
1688493841.206,-0.302,0.038,0.952
1688493841.206,-0.304,0.039,0.954
1688493841.280,-0.303,0.042,0.958
1688493841.280,-0.304,0.040,0.958
1688493841.280,-0.303,0.043,0.961
1688493841.312,-0.301,0.036,0.955
1688493841.312,-0.296,0.039,0.958
1688493841.312,-0.298,0.043,0.955
1688493841.374,-0.299,0.037,0.957
1688493841.374,-0.299,0.038,0.959
1688493841.374,-0.296,0.038,0.956
1688493841.446,-0.300,0.045,0.958
1688493841.446,-0.301,0.044,0.957
1688493841.446,-0.301,0.041,0.960
1688493841.505,-0.301,0.044,0.959
1688493841.505,-0.301,0.045,0.959
1688493841.505,-0.303,0.045,0.958
1688493841.550,-0.312,0.043,0.958
1688493841.550,-0.306,0.048,0.958
1688493841.550,-0.305,0.046,0.958
1688493841.595,-0.301,0.050,0.956
1688493841.595,-0.300,0.052,0.961
1688493841.595,-0.301,0.049,0.957
1688493841.659,-0.303,0.047,0.961
1688493841.659,-0.300,0.050,0.960
1688493841.659,-0.297,0.055,0.958
1688493841.715,-0.299,0.051,0.958
1688493841.715,-0.297,0.051,0.958
1688493841.715,-0.297,0.051,0.954
1688493841.790,-0.299,0.051,0.959
1688493841.790,-0.302,0.055,0.960
1688493841.790,-0.300,0.053,0.960
1688493841.835,-0.304,0.058,0.961
1688493841.835,-0.307,0.054,0.961
1688493841.835,-0.304,0.057,0.957
1688493841.886,-0.305,0.057,0.954
1688493841.886,-0.309,0.057,0.959
1688493841.886,-0.304,0.053,0.963
1688493841.970,-0.306,0.054,0.960
1688493841.970,-0.302,0.058,0.954
1688493841.970,-0.301,0.055,0.959
1688493842.000,-0.306,0.053,0.962
1688493842.000,-0.304,0.052,0.956
1688493842.000,-0.301,0.053,0.953
1688493842.061,-0.302,0.053,0.957
1688493842.061,-0.305,0.052,0.960
1688493842.061,-0.309,0.051,0.958
1688493842.105,-0.306,0.056,0.962
1688493842.105,-0.308,0.055,0.956
1688493842.105,-0.307,0.055,0.961
1688493842.171,-0.309,0.051,0.961
1688493842.171,-0.306,0.056,0.960
1688493842.171,-0.305,0.053,0.953
1688493842.225,-0.307,0.048,0.959
1688493842.225,-0.307,0.048,0.950
1688493842.225,-0.304,0.050,0.952
1688493842.285,-0.305,0.052,0.960
1688493842.285,-0.307,0.051,0.964
1688493842.285,-0.304,0.050,0.964
1688493842.333,-0.303,0.049,0.960
1688493842.333,-0.302,0.048,0.956
1688493842.333,-0.301,0.049,0.954
1688493842.391,-0.301,0.046,0.957
1688493842.391,-0.299,0.049,0.957
1688493842.391,-0.298,0.048,0.954
1688493842.456,-0.297,0.049,0.956
1688493842.456,-0.302,0.049,0.958
1688493842.456,-0.300,0.049,0.961
1688493842.525,-0.300,0.049,0.963
1688493842.525,-0.300,0.047,0.961
1688493842.525,-0.303,0.046,0.958
1688493842.570,-0.304,0.045,0.958
1688493842.570,-0.301,0.049,0.958
1688493842.570,-0.299,0.049,0.960
1688493842.644,-0.299,0.047,0.958
1688493842.644,-0.299,0.042,0.957
1688493842.644,-0.299,0.044,0.960
1688493842.675,-0.299,0.044,0.960
1688493842.675,-0.302,0.045,0.959
1688493842.675,-0.299,0.044,0.960
1688493842.753,-0.300,0.047,0.956
1688493842.753,-0.300,0.043,0.958
1688493842.753,-0.301,0.041,0.957
1688493842.784,-0.299,0.042,0.957
1688493842.784,-0.301,0.043,0.957
1688493842.784,-0.303,0.044,0.957
1688493842.840,-0.303,0.045,0.955
1688493842.840,-0.303,0.044,0.960
1688493842.840,-0.301,0.045,0.954
1688493842.903,-0.300,0.046,0.956
1688493842.903,-0.302,0.045,0.958
