timestamps,TP9,AF7,AF8,TP10,Right AUX
1692132224.002,-8.301,49.805,-41.992,-59.570,-224.121
1692132224.006,-27.832,41.504,-37.598,-67.383,-225.586
1692132224.010,-20.020,22.461,-41.992,-24.902,33.691
1692132224.014,-19.531,2.441,-44.434,-1.953,71.289
1692132224.018,-27.832,-12.207,-41.504,-31.738,-151.855
1692132224.022,-34.180,-21.484,-53.711,-55.664,-126.953
1692132224.026,-44.922,-28.320,-58.105,-43.945,200.195
1692132224.029,-28.320,-48.340,-51.270,3.906,451.660
1692132224.033,-10.254,-58.594,-51.758,5.859,125.000
1692132224.037,-26.855,-58.594,-54.199,-30.273,-99.121
1692132224.041,-38.086,-71.289,-47.852,-44.922,-90.332
1692132224.045,-34.668,-80.566,-44.434,-40.527,-163.086
1692132224.047,-43.945,-93.262,-40.039,-64.941,-46.875
1692132224.051,-19.043,-105.957,-35.645,-63.965,-192.871
1692132224.055,-37.598,-105.957,-39.551,-38.086,29.785
1692132224.059,-30.762,-104.492,-41.992,-6.348,193.359
1692132224.062,-37.109,-90.332,-42.480,-20.996,-39.551
1692132224.066,-33.691,-106.934,-43.945,-52.246,-220.703
1692132224.070,-47.363,-109.375,-43.945,-57.129,-62.500
1692132224.074,-71.777,-76.172,-46.387,-52.734,209.473
1692132224.078,-12.207,-89.355,-44.434,-31.250,-47.852
1692132224.107,-13.672,-97.656,-42.969,-30.762,-171.387
1692132224.111,-49.316,-78.613,-42.969,-55.664,-93.750
1692132224.115,-49.805,-83.496,-39.551,-61.035,-131.348
1692132224.119,-51.758,-84.473,-33.203,-41.504,-10.254
1692132224.123,-37.598,-84.961,-30.762,-12.695,-1.465
1692132224.127,-16.602,-77.637,-30.762,-15.625,227.539
1692132224.131,-22.461,-72.754,-28.320,-34.180,597.168
1692132224.134,-29.297,-77.148,-31.738,-48.828,167.480
1692132224.138,-22.949,-75.195,-35.645,-39.551,-243.164
1692132224.142,-20.020,-76.172,-33.691,-9.766,-204.102
1692132224.146,-21.973,-71.289,-31.250,-11.230,-212.891
1692132224.150,-1.465,-80.566,-25.879,-28.809,-257.812
1692132224.136,-23.438,-83.496,-26.367,-52.246,-265.137
1692132224.140,-51.758,-85.449,-29.785,-50.293,-223.145
1692132224.144,-24.414,-98.633,-30.762,-10.254,-127.930
1692132224.148,-22.949,-99.609,-28.809,-2.930,-72.266
1692132224.152,-34.668,-105.957,-24.414,-24.902,-92.773
1692132224.156,-60.059,-109.375,-27.344,-54.199,3.906
1692132224.160,-70.312,-111.328,-35.645,-62.500,27.832
1692132224.163,-61.523,-120.117,-36.621,-40.527,-57.129
1692132224.167,-44.434,-128.906,-32.227,-30.762,-23.926
1692132224.171,-20.996,-121.094,-31.738,-59.082,3.906
1692132224.175,-27.832,-126.465,-29.785,-77.148,-140.625
1692132224.179,-49.805,-128.906,-30.273,-82.031,-272.461
1692132224.181,-52.734,-126.953,-36.133,-63.477,-47.363
1692132224.185,-52.734,-116.699,-34.180,-35.645,349.121
1692132224.189,-68.848,-108.887,-27.832,-54.688,26.367
1692132224.193,-50.781,-90.332,-35.156,-86.426,-200.195
1692132224.197,-28.320,-103.516,-36.133,-80.566,8.789
1692132224.201,-23.926,-116.211,-33.691,-41.504,28.809
1692132224.205,-8.301,-101.074,-36.621,-28.320,-89.355
1692132224.208,-47.363,-102.539,-41.016,-46.875,-169.434
1692132224.212,-76.172,-126.465,-37.598,-52.246,97.656
1692132224.216,-28.809,-118.164,-36.621,-54.688,281.250
1692132224.220,-18.066,-106.934,-36.621,-43.945,-125.977
1692132224.224,-50.293,-109.863,-36.621,-26.367,-251.953
1692132224.227,-63.965,-110.352,-40.039,-32.715,-151.367
1692132224.231,-25.391,-129.883,-31.738,-49.805,-222.656
1692132224.235,-28.809,-137.207,-29.297,-71.777,-279.297
1692132224.239,-43.457,-144.043,-31.250,-62.500,-209.473
1692132224.243,-33.691,-149.902,-28.320,-43.457,-120.117
1692132224.247,-40.039,-160.645,-24.414,-57.617,1.465
1692132224.251,-39.551,-159.668,-23.926,-80.566,-26.855
1692132224.254,-76.660,-157.227,-27.344,-81.055,-50.293
1692132224.258,-84.961,-170.410,-26.367,-54.688,220.215
1692132224.262,-33.691,-145.996,-27.832,-34.180,-26.367
1692132224.266,-5.371,-142.090,-29.297,-37.109,-204.590
