timestamps,TP9,AF7,AF8,TP10,Right AUX
1689941692.182,-41.992,-36.621,-60.059,-54.199,-106.445
1689941692.186,-56.152,-33.691,-57.129,-47.363,-193.848
1689941692.190,-43.945,-31.738,-52.734,-24.414,-149.414
1689941692.194,-18.555,-29.785,-48.828,-32.227,-61.035
1689941692.198,-22.461,-22.461,-49.316,-51.270,-92.773
1689941692.202,-26.367,-23.438,-48.828,-45.898,-96.191
1689941692.206,-32.715,-24.902,-43.945,-27.344,-10.254
1689941692.209,-40.527,-27.832,-43.457,-29.785,200.684
1689941692.213,-45.410,-31.250,-44.434,-47.363,161.621
1689941692.217,-59.082,-31.738,-47.363,-80.566,-69.824
1689941692.221,-71.289,-31.738,-51.758,-109.375,-108.887
1689941692.225,-90.332,-31.250,-47.363,-110.840,0.977
1689941692.227,-83.496,-32.227,-49.316,-82.031,-136.230
1689941692.231,-69.824,-33.203,-53.223,-59.082,-227.539
1689941692.235,-50.781,-28.809,-49.316,-66.406,-151.855
1689941692.239,-61.035,-34.668,-44.922,-96.680,-115.723
1689941692.243,-95.703,-41.992,-42.969,-98.145,-83.496
1689941692.247,-79.102,-36.133,-47.363,-80.078,29.297
1689941692.251,-60.547,-26.855,-53.711,-75.195,170.410
1689941692.254,-51.270,-20.996,-51.270,-73.730,317.871
1689941692.258,-68.359,-20.996,-51.270,-74.707,107.422
1689941692.262,-86.914,-22.461,-50.293,-73.730,-125.977
1689941692.266,-69.336,-23.438,-44.434,-82.031,-31.738
1689941692.270,-38.086,-21.484,-48.340,-83.496,60.059
1689941692.273,-44.922,-20.996,-58.105,-93.262,-114.258
1689941692.277,-75.195,-19.531,-60.059,-101.562,-183.105
1689941692.281,-87.402,-22.461,-56.152,-99.609,-22.949
1689941692.285,-79.102,-21.973,-56.641,-88.867,-48.340
1689941692.289,-66.406,-16.602,-59.082,-68.359,-148.926
1689941692.293,-62.988,-20.508,-58.105,-61.035,-59.082
1689941692.297,-42.480,-22.461,-60.059,-71.777,195.312
1689941692.300,-34.180,-20.020,-63.477,-77.637,138.672
1689941692.304,-39.551,-12.207,-62.012,-70.312,-193.848
1689941692.308,-21.484,-5.859,-56.152,-50.293,-125.977
1689941692.312,4.395,-9.766,-53.223,-21.973,-55.176
1689941692.316,26.367,-10.742,-59.570,-12.695,-138.672
1689941692.332,9.277,-15.625,-54.688,-20.020,-179.688
1689941692.336,4.395,-11.719,-47.363,7.324,-48.340
1689941692.340,17.090,-14.648,-43.457,40.039,103.516
1689941692.344,33.203,-23.926,-43.945,37.598,-19.043
1689941692.348,48.340,-18.555,-42.480,19.043,-125.488
1689941692.352,35.156,-18.555,-41.504,1.953,-19.531
1689941692.356,27.832,-18.066,-41.504,33.203,345.215
1689941692.359,47.852,-15.137,-46.875,62.012,206.055
1689941692.363,53.223,-17.090,-48.828,65.430,-39.062
1689941692.367,43.945,-16.602,-44.922,49.805,42.969
1689941692.371,41.992,-20.996,-44.922,25.879,52.734
1689941692.375,42.480,-23.926,-41.504,27.344,-131.836
1689941692.377,53.223,-25.391,-38.086,40.527,-196.777
1689941692.381,59.570,-26.855,-38.574,47.363,-50.781
1689941692.385,47.852,-26.367,-42.480,31.250,-16.113
1689941692.389,29.297,-26.855,-41.504,11.230,-134.766
1689941692.393,32.715,-22.949,-34.668,15.625,-129.883
1689941692.397,34.180,-20.508,-32.227,39.062,138.184
1689941692.401,31.738,-20.996,-30.273,54.688,201.660
1689941692.404,23.438,-28.320,-29.785,37.598,-54.688
1689941692.408,8.301,-23.926,-33.203,14.648,-161.133
1689941692.412,2.930,-23.926,-37.109,11.230,120.605
1689941692.416,9.277,-33.691,-42.969,15.625,96.680
1689941692.420,28.320,-27.344,-41.504,15.137,-162.109
1689941692.422,31.250,-23.926,-40.039,8.789,-126.465
1689941692.426,10.254,-27.344,-39.551,12.207,-84.473
1689941692.430,2.930,-22.949,-38.574,13.184,-108.398
1689941692.434,-4.883,-31.250,-40.527,21.973,-90.820
1689941692.438,10.254,-34.180,-41.992,39.551,-44.434
1689941692.442,16.602,-22.461,-39.062,25.879,49.805
1689941692.446,-11.230,-29.785,-37.109,-9.277,-3.418
1689941692.449,-28.320,-32.227,-38.574,-4.883,-78.125
1689941692.453,-15.625,-20.508,-39.551,13.184,28.809
1689941692.457,5.371,-20.020,-32.715,13.672,445.312
1689941692.461,2.930,-20.508,-29.297,5.371,373.535
1689941692.465,-10.742,-18.555,-31.250,-10.254,-152.344
1689941692.467,-5.371,-21.973,-30.762,-10.742,-205.566
1689941692.471,5.371,-18.066,-35.156,-1.465,-116.699
1689941692.475,35.156,-16.602,-44.434,11.230,-147.949
1689941692.479,34.668,-23.438,-43.945,19.531,-161.621
1689941692.483,-9.277,-28.809,-40.527,3.906,-65.918
1689941692.487,-18.555,-27.344,-36.621,-18.066,-1.953
1689941692.491,-16.113,-24.902,-43.457,-19.043,-66.406
1689941692.494,-18.066,-21.973,-47.363,-16.113,-99.121
1689941692.498,0.000,-22.949,-47.363,-9.277,121.582
1689941692.502,-6.348,-23.438,-47.852,-16.113,185.059
1689941692.506,-35.156,-24.414,-41.504,-31.250,-68.359
1689941692.510,-15.137,-20.020,-38.086,-7.324,-99.121
1689941692.512,15.137,-17.578,-27.832,20.508,75.684
1689941692.516,13.672,-22.949,-26.855,1.465,26.855
1689941692.520,0.000,-24.902,-33.691,-33.203,-145.996
1689941692.524,-27.344,-21.484,-34.668,-46.875,-158.203
1689941692.528,-28.809,-21.484,-34.180,-37.109,-68.359
1689941692.532,-15.625,-15.137,-29.297,-10.742,25.391
1689941692.536,-13.672,-10.254,-27.344,-10.742,53.223
1689941692.539,-23.926,-14.648,-31.250,-23.438,60.059
1689941692.543,-30.273,-17.578,-33.691,-15.625,363.770
1689941692.547,-39.551,-22.461,-37.109,-27.344,203.125
1689941692.551,-30.273,-26.855,-36.133,-32.227,-122.070
1689941692.555,-6.836,-24.902,-34.668,-13.184,-73.242
1689941692.557,-16.113,-26.367,-31.738,-7.324,-44.922
1689941692.561,-33.203,-29.785,-22.949,-22.949,-146.484
1689941692.565,-32.227,-28.809,-18.066,-28.320,-213.379
1689941692.569,-17.578,-26.855,-18.066,-18.555,-48.828
1689941692.573,-13.184,-30.762,-17.090,-12.207,-16.113
1689941692.577,-13.672,-42.969,-18.066,-21.973,-63.477
1689941692.581,-20.020,-44.434,-24.414,-34.180,-22.461
1689941692.584,-46.387,-34.180,-29.297,-26.367,143.066
1689941692.588,-60.059,-27.832,-34.668,-33.691,128.418
1689941692.592,-56.641,-29.297,-40.527,-58.105,-115.723
1689941692.596,-37.109,-24.414,-43.457,-74.707,-152.344
1689941692.600,-37.598,-17.090,-46.875,-82.031,-134.766
1689941692.603,-56.641,-15.137,-52.246,-75.684,-167.480
1689941692.607,-41.504,-13.184,-52.734,-59.570,-177.246
1689941692.611,-10.254,-14.160,-53.223,-37.598,-62.500
1689941692.615,-14.648,-21.973,-56.152,-41.016,33.203
1689941692.619,-30.273,-21.973,-51.758,-59.570,-114.258
1689941692.623,-31.250,-23.438,-45.898,-64.453,-153.809
1689941692.627,-25.879,-25.391,-50.781,-50.293,31.250
1689941692.630,-9.277,-19.531,-52.246,-29.297,306.641
1689941692.634,-15.625,-16.113,-40.527,-21.973,145.020
1689941692.638,-24.414,-13.672,-36.133,-27.344,-137.207
1689941692.642,-36.621,-9.277,-41.992,-14.648,-66.406
1689941692.646,-35.645,-12.207,-45.410,-20.508,43.945
1689941692.647,-9.277,-16.113,-41.016,-23.438,-83.008
1689941692.651,-7.324,-16.113,-33.691,-10.742,-110.352
1689941692.655,-14.160,-14.648,-29.785,-22.949,62.988
1689941692.659,-9.277,-16.602,-29.785,-32.715,53.711
1689941692.663,-15.625,-19.531,-35.156,-44.922,-92.285
1689941692.667,-3.906,-16.113,-29.297,-26.367,-72.754
1689941692.671,11.230,-14.648,-22.461,8.301,255.371
1689941692.674,-19.043,-17.090,-24.414,-7.324,278.320
1689941692.678,-40.039,-20.996,-30.762,-43.457,-134.766
1689941692.682,-26.367,-19.043,-30.273,-48.828,-135.742
1689941692.686,-18.555,-21.973,-22.949,-29.297,56.641
1689941692.690,-16.113,-27.832,-25.879,-28.809,-87.402
1689941692.692,-25.879,-30.273,-31.250,-42.480,-231.934
1689941692.696,-30.273,-29.785,-31.738,-52.734,-156.738
1689941692.700,-7.324,-25.391,-29.297,-40.039,-106.445
1689941692.704,3.906,-32.715,-25.391,-9.766,-100.098
1689941692.708,-2.930,-34.668,-31.250,-18.066,-59.082
1689941692.712,-13.672,-25.879,-35.156,-29.785,120.605
1689941692.716,-47.363,-27.832,-34.668,-27.344,299.316
1689941692.719,-63.477,-33.691,-36.621,-33.691,71.777
1689941692.723,-48.340,-35.645,-31.250,-28.320,-78.613
1689941692.727,-23.926,-34.668,-31.738,-13.672,24.902
1689941692.731,-16.113,-31.738,-35.156,-8.301,250.488
1689941692.735,-10.254,-24.414,-33.691,-19.043,13.672
1689941692.752,-9.277,-23.926,-31.738,-28.320,-250.977
1689941692.756,-14.648,-25.879,-32.715,-24.902,-138.184
1689941692.760,-17.090,-22.949,-36.621,-21.484,-80.078
1689941692.764,-18.066,-20.020,-34.668,-30.762,-117.188
1689941692.768,-12.207,-23.438,-30.762,-26.367,-144.531
1689941692.772,-18.555,-24.902,-29.297,-19.531,101.074
1689941692.776,-20.508,-18.555,-21.484,-19.531,114.258
1689941692.779,6.836,-13.184,-15.625,-14.648,-97.168
1689941692.783,0.488,-15.137,-12.695,-20.996,-95.215
1689941692.787,-27.344,-15.137,-5.371,-1.953,172.852
1689941692.791,-46.387,-17.578,-5.371,10.742,135.742
1689941692.795,-52.246,-19.043,-13.672,-1.953,-150.391
1689941692.812,-28.320,-17.090,-20.508,-17.090,-98.145
1689941692.816,-25.879,-21.973,-20.996,-15.625,65.918
1689941692.820,-37.109,-20.020,-21.973,-33.691,-76.172
1689941692.824,-35.645,-19.043,-18.066,-50.781,-188.477
1689941692.828,-29.297,-23.926,-20.996,-32.227,-161.133
1689941692.832,-8.301,-23.438,-24.902,-13.672,-40.039
1689941692.836,-11.230,-19.043,-22.949,-10.254,50.293
1689941692.839,-41.016,-18.066,-26.855,-26.367,-34.180
1689941692.843,-52.246,-17.578,-24.414,-37.109,50.293
1689941692.847,-40.527,-19.531,-22.461,-15.137,345.215
1689941692.851,-14.160,-19.043,-24.414,-5.859,192.383
1689941692.855,2.930,-13.184,-25.879,-11.719,-139.160
1689941692.842,-7.812,-15.137,-26.855,-32.227,-72.754
1689941692.846,-13.672,-20.020,-24.902,-58.594,-69.824
1689941692.850,-23.438,-18.555,-25.391,-40.039,-174.805
1689941692.854,-23.438,-23.438,-27.832,-8.789,-117.188
1689941692.858,-21.973,-30.762,-28.320,-9.766,25.391
1689941692.862,-34.180,-33.203,-32.227,-23.926,25.879
1689941692.866,-27.832,-34.180,-41.504,-43.457,-14.648
1689941692.869,-38.574,-32.227,-41.504,-42.969,19.043
1689941692.873,-45.410,-25.879,-33.691,-13.184,30.762
1689941692.877,-22.949,-28.320,-26.367,-13.672,-81.543
1689941692.881,-20.996,-36.621,-30.762,-39.551,-191.406
1689941692.885,-41.504,-38.086,-34.180,-56.152,-166.992
1689941692.887,-43.945,-29.297,-23.926,-44.434,193.359
1689941692.891,-25.879,-27.344,-25.391,-28.320,183.105
1689941692.895,-5.859,-33.691,-33.203,-37.598,-143.066
1689941692.899,-5.371,-34.180,-31.250,-42.969,-71.777
1689941692.903,-16.602,-29.297,-29.297,-39.551,21.973
1689941692.907,-31.738,-28.809,-31.250,-41.992,-25.879
1689941692.911,-42.969,-32.715,-33.691,-42.480,-73.242
1689941692.914,-35.645,-29.785,-40.039,-42.969,21.484
1689941692.918,-22.461,-28.320,-34.668,-46.875,387.695
1689941692.922,-36.621,-34.180,-25.879,-37.109,138.672
1689941692.926,-50.293,-32.227,-22.461,-38.086,-215.820
1689941692.930,-60.547,-20.020,-23.926,-53.711,-90.820
1689941692.932,-61.523,-14.160,-29.297,-53.223,-71.777
1689941692.936,-59.082,-20.508,-27.832,-66.406,-157.715
1689941692.940,-98.145,-20.020,-39.062,-111.816,-162.109
1689941692.944,-129.883,-16.602,-41.992,-142.090,-86.914
1689941692.948,-126.953,-13.184,-35.156,-139.160,-56.152
1689941692.952,-135.254,-10.254,-35.156,-130.371,-42.480
1689941692.956,-154.297,-14.160,-31.250,-153.320,9.766
1689941692.959,-167.480,-8.301,-32.715,-179.688,297.363
1689941692.963,-191.406,-0.977,-31.738,-193.359,375.488
1689941692.967,-219.727,-2.441,-31.250,-217.773,-41.504
1689941692.971,-212.891,-8.789,-32.227,-228.516,-121.094
1689941692.975,-218.262,-16.602,-34.180,-240.723,-19.043
1689941692.977,-226.074,-13.184,-30.762,-247.559,-99.609
1689941692.981,-236.816,-10.742,-26.367,-248.535,-145.996
1689941692.985,-236.328,-16.602,-27.344,-247.070,-107.910
1689941692.989,-207.520,-17.578,-27.344,-219.727,7.812
1689941692.993,-187.988,-15.625,-20.020,-190.918,8.301
1689941692.997,-179.199,-13.672,-18.555,-189.941,-51.270
1689941693.001,-163.574,-13.184,-22.949,-176.758,48.340
1689941693.004,-141.113,-14.160,-20.996,-147.949,317.383
1689941693.008,-114.746,-15.137,-17.578,-129.395,97.168
1689941693.012,-91.309,-18.066,-17.090,-116.211,-111.328
1689941693.016,-78.125,-18.066,-15.625,-100.586,-26.855
