timestamps,X,Y,Z
1689941692.259,-3.694,2.983,0.755
1689941692.259,-2.422,3.275,1.929
1689941692.259,-1.159,4.710,2.931
1689941692.319,-0.875,5.772,3.454
1689941692.319,-1.413,6.191,4.097
1689941692.319,-1.450,6.011,4.763
1689941692.364,-2.079,5.234,5.204
1689941692.364,-2.796,3.925,4.942
1689941692.364,-3.208,3.133,3.694
1689941692.427,-2.647,3.282,2.101
1689941692.427,-2.168,3.589,-0.202
1689941692.427,-1.241,3.686,-1.974
1689941692.484,-0.897,2.400,-3.514
1689941692.484,-0.239,0.972,-4.374
1689941692.484,0.688,0.381,-4.942
1689941692.544,1.174,0.374,-4.568
1689941692.544,1.256,1.824,-3.477
1689941692.544,0.830,3.447,-1.518
1689941692.589,0.000,3.895,0.322
1689941692.589,-0.404,3.798,1.892
1689941692.589,-0.665,3.611,2.908
1689941692.649,-1.039,4.710,4.165
1689941692.649,-2.079,6.355,4.710
1689941692.649,-3.140,6.669,4.232
1689941692.710,-3.866,5.727,3.716
1689941692.710,-4.254,4.785,3.155
1689941692.710,-4.329,4.277,2.557
1689941692.769,-4.329,4.157,1.899
1689941692.769,-4.292,4.217,1.084
1689941692.769,-4.337,4.718,0.292
1689941692.814,-4.165,4.815,-0.239
1689941692.814,-3.701,4.224,-0.965
1689941692.814,-3.312,3.955,-0.979
1689941692.874,-2.325,4.202,-0.344
1689941692.874,-1.428,4.299,0.314
1689941692.874,-0.793,4.165,0.538
1689941692.937,-0.987,3.836,0.673
1689941692.937,-0.576,2.811,-0.097
1689941692.937,-0.299,1.951,-0.486
1689941692.996,0.202,1.802,-1.099
1689941692.996,0.292,1.869,-1.555
1689941692.996,0.269,2.490,-1.413
1689941693.054,-0.157,3.477,-0.770
1689941693.054,-0.493,3.738,0.389
1689941693.054,-1.151,3.903,1.548
1689941693.103,-1.450,4.052,2.355
1689941693.103,-2.026,4.815,3.649
1689941693.103,-2.908,5.391,3.791
1689941693.159,-3.080,5.952,3.671
1689941693.159,-3.193,6.624,3.671
1689941693.159,-3.058,6.722,3.193
1689941693.222,-2.512,6.879,2.333
1689941693.222,-2.213,7.066,1.114
1689941693.222,-1.615,7.185,0.105
1689941693.279,-1.421,7.350,-0.142
1689941693.279,-1.510,7.163,0.150
1689941693.279,-1.338,6.662,0.650
1689941693.324,-1.705,6.011,0.725
1689941693.324,-2.213,5.480,1.122
1689941693.324,-2.961,5.039,1.480
1689941693.384,-3.065,4.523,1.578
1689941693.384,-2.931,4.194,1.279
1689941693.384,-2.408,4.120,0.673
1689941693.444,-2.108,3.641,0.142
1689941693.444,-2.138,3.447,-0.426
1689941693.444,-2.191,3.163,-0.800
1689941693.506,-2.378,3.110,-0.277
1689941693.506,-2.131,2.669,0.224
1689941693.506,-1.779,2.004,0.748
1689941693.566,-1.884,1.682,0.882
1689941693.566,-1.832,1.166,0.658
1689941693.566,-1.892,0.516,0.179
1689941693.609,-1.787,0.329,-0.067
1689941693.609,-1.630,0.561,-0.381
1689941693.609,-1.406,0.800,-0.441
1689941693.669,-1.189,1.241,-0.254
1689941693.669,-1.211,1.652,-0.045
1689941693.669,-1.637,1.682,0.621
1689941693.729,-2.153,1.742,0.875
1689941693.729,-2.079,1.989,0.987
1689941693.729,-2.019,1.936,1.204
1689941693.804,-1.488,2.161,1.622
1689941693.804,-1.383,2.572,2.094
1689941693.804,-1.615,2.864,2.542
1689941693.837,-1.981,3.163,2.729
1689941693.837,-1.989,3.350,2.998
1689941693.837,-1.533,3.529,2.886
1689941693.909,-1.667,3.566,2.624
1689941693.909,-1.458,4.052,2.587
1689941693.909,-1.540,4.037,1.981
1689941693.954,-1.533,3.858,1.555
1689941693.954,-1.787,3.828,1.443
1689941693.954,-2.034,3.245,1.092
