timestamps,PPG1,PPG2,PPG3
1692140810.967,494.000,116722.000,71046.000
1692140810.967,494.000,116774.000,71066.000
1692140810.967,493.000,116690.000,71061.000
1692140810.967,493.000,116670.000,71040.000
1692140810.967,491.000,116665.000,71013.000
1692140810.967,491.000,116601.000,71015.000
1692140811.057,491.000,116592.000,71028.000
1692140811.057,492.000,116512.000,71019.000
1692140811.057,492.000,116513.000,70991.000
1692140811.057,491.000,116511.000,70967.000
1692140811.057,491.000,116497.000,71006.000
1692140811.057,491.000,116403.000,70982.000
1692140811.162,491.000,116464.000,70983.000
1692140811.162,491.000,116445.000,70974.000
1692140811.162,491.000,116415.000,70939.000
1692140811.162,490.000,116452.000,70951.000
1692140811.162,491.000,116444.000,70958.000
1692140811.162,490.000,116371.000,70973.000
1692140811.252,490.000,116409.000,70954.000
1692140811.252,490.000,116445.000,70953.000
1692140811.252,490.000,116452.000,70936.000
1692140811.252,489.000,116432.000,70967.000
1692140811.252,488.000,116417.000,70978.000
1692140811.252,489.000,116411.000,70986.000
1692140811.342,489.000,116421.000,70972.000
1692140811.342,489.000,116410.000,70967.000
1692140811.342,489.000,116413.000,70982.000
1692140811.342,490.000,116488.000,70971.000
1692140811.342,488.000,116471.000,70977.000
1692140811.342,491.000,116483.000,70990.000
1692140811.446,490.000,116462.000,70994.000
1692140811.446,488.000,116487.000,70975.000
1692140811.446,489.000,116506.000,70995.000
1692140811.446,490.000,116520.000,70995.000
1692140811.446,490.000,116538.000,71018.000
1692140811.446,490.000,116579.000,70996.000
1692140811.536,490.000,116591.000,71037.000
1692140811.536,490.000,116609.000,71007.000
1692140811.536,490.000,116607.000,71033.000
1692140811.536,490.000,116636.000,71037.000
1692140811.536,491.000,116656.000,71041.000
1692140811.536,490.000,116699.000,71037.000
1692140811.627,490.000,116708.000,71047.000
1692140811.627,490.000,116745.000,71053.000
1692140811.627,490.000,116723.000,71065.000
1692140811.627,490.000,116719.000,71086.000
1692140811.627,490.000,116769.000,71090.000
1692140811.627,490.000,116829.000,71077.000
1692140811.717,490.000,116816.000,71102.000
1692140811.717,489.000,116750.000,71071.000
1692140811.717,488.000,116756.000,71067.000
1692140811.717,490.000,116689.000,71069.000
1692140811.717,490.000,116640.000,71037.000
1692140811.717,491.000,116600.000,71068.000
1692140811.807,490.000,116551.000,71059.000
1692140811.807,491.000,116521.000,71036.000
1692140811.807,490.000,116494.000,71029.000
1692140811.807,491.000,116508.000,71017.000
1692140811.807,491.000,116446.000,71015.000
1692140811.807,490.000,116440.000,70965.000
1692140811.910,490.000,116381.000,70979.000
1692140811.910,492.000,116307.000,71017.000
1692140811.910,491.000,116327.000,70993.000
1692140811.910,491.000,116338.000,70960.000
1692140811.910,491.000,116293.000,70994.000
1692140811.910,491.000,116355.000,70971.000
1692140812.003,491.000,116340.000,70963.000
1692140812.003,490.000,116337.000,70977.000
1692140812.003,491.000,116316.000,70953.000
1692140812.003,490.000,116345.000,70950.000
1692140812.003,491.000,116267.000,70958.000
1692140812.003,491.000,116279.000,70931.000
1692140812.092,491.000,116291.000,70956.000
1692140812.092,489.000,116320.000,70949.000
1692140812.092,490.000,116296.000,70974.000
1692140812.092,492.000,116358.000,70957.000
1692140812.092,491.000,116344.000,70976.000
1692140812.092,490.000,116335.000,70989.000
1692140812.182,483.000,116364.000,70952.000
1692140812.182,472.000,116380.000,70974.000
1692140812.182,472.000,116406.000,70984.000
1692140812.182,473.000,116383.000,71014.000
1692140812.182,472.000,116404.000,71001.000
1692140812.182,473.000,116466.000,70988.000
1692140812.284,472.000,116467.000,71010.000
1692140812.284,472.000,116491.000,71034.000
1692140812.284,472.000,116470.000,71028.000
1692140812.284,472.000,116508.000,71009.000
1692140812.284,472.000,116528.000,71036.000
1692140812.284,474.000,116516.000,71061.000
1692140812.377,472.000,116560.000,71062.000
1692140812.377,472.000,116603.000,71066.000
1692140812.377,472.000,116564.000,71068.000
1692140812.377,473.000,116658.000,71078.000
1692140812.377,472.000,116648.000,71093.000
1692140812.377,471.000,116736.000,71044.000
1692140812.467,472.000,116651.000,71062.000
1692140812.467,471.000,116616.000,71098.000
1692140812.467,472.000,116584.000,71076.000
1692140812.467,472.000,116531.000,71023.000
1692140812.467,470.000,116529.000,71038.000
1692140812.467,482.000,116439.000,71051.000
1692140812.557,489.000,116418.000,71006.000
1692140812.557,490.000,116354.000,71021.000
1692140812.557,489.000,116349.000,71007.000
1692140812.557,491.000,116355.000,70981.000
1692140812.557,490.000,116270.000,71004.000
1692140812.557,490.000,116278.000,70973.000
1692140812.659,489.000,116274.000,70953.000
1692140812.659,489.000,116272.000,70972.000
1692140812.659,490.000,116281.000,70940.000
1692140812.659,490.000,116271.000,70943.000
1692140812.659,489.000,116181.000,70955.000
1692140812.659,491.000,116218.000,70971.000
1692140812.751,489.000,116204.000,70941.000
1692140812.751,489.000,116232.000,70931.000
1692140812.751,490.000,116236.000,70972.000
1692140812.751,490.000,116248.000,70938.000
1692140812.751,491.000,116181.000,70967.000
1692140812.751,488.000,116236.000,70963.000
1692140812.842,490.000,116219.000,70955.000
1692140812.842,490.000,116212.000,70958.000
1692140812.842,489.000,116215.000,70959.000
1692140812.842,491.000,116256.000,70945.000
1692140812.842,488.000,116290.000,70958.000
1692140812.842,490.000,116269.000,70968.000
1692140812.932,490.000,116243.000,70975.000
1692140812.932,489.000,116267.000,70982.000
1692140812.932,489.000,116281.000,71003.000
1692140812.932,489.000,116336.000,70971.000
1692140812.932,488.000,116347.000,71007.000
1692140812.932,489.000,116338.000,71009.000
1692140813.034,490.000,116372.000,71007.000
1692140813.034,488.000,116343.000,71015.000
1692140813.034,489.000,116442.000,71017.000
1692140813.034,490.000,116405.000,71043.000
1692140813.034,490.000,116452.000,71068.000
1692140813.034,490.000,116475.000,71074.000
1692140813.142,489.000,116494.000,71052.000
1692140813.142,489.000,116544.000,71076.000
1692140813.142,489.000,116501.000,71071.000
1692140813.142,491.000,116563.000,71090.000
1692140813.142,491.000,116602.000,71118.000
1692140813.142,490.000,116555.000,71094.000
1692140813.217,490.000,116565.000,71103.000
1692140813.217,489.000,116572.000,71089.000
1692140813.217,491.000,116499.000,71083.000
1692140813.217,490.000,116473.000,71096.000
1692140813.217,490.000,116424.000,71054.000
1692140813.217,490.000,116390.000,71009.000
1692140813.324,490.000,116329.000,71052.000
1692140813.324,490.000,116352.000,71048.000
