timestamps,X,Y,Z
1689849321.079,-2.617,2.624,2.251
1689849321.079,-1.907,3.821,0.673
1689849321.079,-1.122,5.204,-0.284
1689849321.154,-0.935,6.677,-0.366
1689849321.154,-1.122,7.155,-0.336
1689849321.154,-1.735,7.275,-0.224
1689849321.204,-2.116,6.894,0.052
1689849321.204,-1.555,5.847,0.613
1689849321.204,-1.503,5.264,1.368
1689849321.259,-1.211,3.821,1.630
1689849321.259,-1.398,2.557,2.138
1689849321.259,-1.383,1.585,2.871
1689849321.304,-0.598,0.643,3.574
1689849321.304,-0.344,-0.299,4.165
1689849321.304,-0.778,-0.479,4.449
1689849321.364,-1.436,-0.471,4.471
1689849321.364,-2.176,-0.419,4.277
1689849321.364,-2.849,-0.164,3.454
1689849321.424,-3.851,0.105,2.161
1689849321.424,-3.903,-0.553,0.381
1689849321.424,-4.030,-1.226,-1.256
1689849321.488,-4.045,-1.944,-2.602
1689849321.488,-4.075,-2.086,-3.731
1689849321.488,-4.045,-1.936,-4.217
1689849321.532,-3.963,-1.226,-4.239
1689849321.532,-2.639,-0.082,-3.798
1689849321.532,-0.987,1.196,-3.223
1689849321.589,-0.516,2.594,-2.258
1689849321.589,-0.994,3.566,-1.279
1689849321.589,-1.727,4.000,-0.015
1689849321.649,-1.809,3.350,0.957
1689849321.649,-1.765,2.594,1.765
1689849321.649,-2.041,1.712,2.437
1689849321.709,-2.520,0.822,2.587
1689849321.709,-2.572,0.486,2.363
1689849321.709,-3.163,0.426,2.206
1689849321.786,-3.013,1.077,1.645
1689849321.786,-2.505,2.049,1.129
1689849321.786,-1.929,3.051,1.129
1689849321.816,-1.428,4.000,1.174
1689849321.816,-1.286,4.501,1.652
1689849321.816,-1.323,4.636,2.213
1689849321.889,-1.241,4.531,2.393
1689849321.889,-0.920,4.142,2.146
1689849321.889,-1.174,3.925,2.288
1689849321.934,-1.301,3.798,2.161
1689849321.934,-1.368,3.933,1.996
1689849321.934,-1.181,3.731,1.458
1689849321.994,-1.114,3.529,1.129
