timestamps,X,Y,Z
1692218537.128,0.845,0.493,-11.013
1692218537.128,1.249,0.860,-9.810
1692218537.128,1.092,0.965,-8.486
1692218537.188,0.860,0.748,-7.589
1692218537.188,0.800,0.695,-6.722
1692218537.188,0.351,0.733,-6.079
1692218537.248,-0.187,0.546,-5.473
1692218537.248,-0.045,-0.217,-5.032
1692218537.248,-0.628,-1.211,-4.837
1692218537.296,-1.578,-1.675,-4.284
1692218537.296,-1.450,-1.570,-3.910
1692218537.296,-1.122,-0.860,-3.073
1692218537.354,-1.406,-0.007,-2.303
1692218537.354,-1.907,0.912,-1.705
1692218537.354,-2.370,1.907,-1.518
1692218537.413,-2.789,3.028,-1.458
1692218537.413,-2.938,4.823,-1.922
1692218537.413,-2.722,6.602,-1.907
1692218537.488,-2.355,7.738,-2.056
1692218537.488,-2.108,8.359,-1.974
1692218537.488,-2.168,7.888,-1.585
1692218537.536,-2.191,6.968,-1.398
1692218537.536,-2.647,5.652,-1.219
1692218537.536,-2.594,4.643,-0.942
1692218537.581,-2.168,4.060,-0.710
1692218537.581,-1.914,3.694,-0.224
1692218537.581,-1.735,3.170,0.164
1692218537.638,-1.600,2.333,0.247
1692218537.638,-1.824,1.578,0.269
1692218537.638,-2.265,0.987,0.643
1692218537.713,-2.258,0.755,0.538
1692218537.713,-2.579,1.039,0.456
1692218537.713,-2.071,1.645,0.194
1692218537.758,-1.787,2.348,-0.164
1692218537.758,-2.079,3.095,-0.307
1692218537.758,-2.011,3.589,-0.733
1692218537.821,-2.123,4.127,-0.673
1692218537.821,-1.854,4.411,-1.002
1692218537.821,-1.832,4.815,-0.613
1692218537.865,-2.116,4.920,-0.538
1692218537.865,-2.408,4.800,-0.150
1692218537.865,-2.206,4.180,0.217
1692218537.924,-2.968,3.350,0.292
1692218537.924,-3.185,2.460,0.359
1692218537.924,-2.811,1.593,0.194
1692218537.983,-1.817,1.144,-0.022
1692218537.983,-1.368,1.136,0.037
1692218537.983,-1.017,1.219,0.329
1692218538.028,-1.062,1.398,0.718
1692218538.028,-0.875,1.540,0.815
1692218538.028,-1.032,1.899,1.279
1692218538.091,-1.331,1.750,1.652
1692218538.091,-1.570,1.892,1.854
1692218538.091,-1.346,2.116,1.959
1692218538.148,-1.503,2.243,1.899
1692218538.148,-1.525,2.221,1.323
1692218538.148,-1.667,2.288,0.994
1692218538.208,-1.593,2.475,0.441
1692218538.208,-1.862,2.864,0.060
1692218538.208,-2.198,2.856,-0.112
1692218538.269,-2.437,3.021,0.007
1692218538.269,-2.393,3.365,-0.037
1692218538.269,-2.475,2.894,-0.277
1692218538.313,-2.991,3.043,-0.015
1692218538.313,-2.505,2.722,-0.262
1692218538.313,-2.310,2.722,-0.045
1692218538.376,-2.512,2.609,0.142
1692218538.376,-2.378,2.497,0.232
1692218538.376,-2.236,2.707,0.404
1692218538.436,-2.176,2.879,0.105
1692218538.436,-1.772,3.110,-0.120
1692218538.436,-1.443,3.178,-0.052
1692218538.493,-1.458,3.514,0.179
1692218538.493,-1.503,3.447,0.150
1692218538.493,-1.622,3.469,0.426
1692218538.555,-1.181,3.155,0.307
1692218538.555,-1.480,2.707,-0.022
1692218538.555,-2.161,2.639,-0.284
1692218538.598,-1.854,2.370,-0.531
1692218538.598,-1.757,2.609,-0.493
1692218538.598,-1.585,2.737,-1.129
1692218538.660,-1.495,2.908,-1.293
1692218538.660,-1.525,2.654,-1.376
1692218538.660,-1.151,2.265,-1.615
1692218538.718,-0.965,1.981,-1.458
1692218538.718,-1.376,1.727,-1.488
1692218538.718,-1.877,1.727,-1.346
1692218538.778,-1.548,1.922,-1.338
1692218538.778,-0.890,1.757,-1.428
1692218538.778,-1.032,1.824,-1.271
1692218538.825,-1.196,1.757,-0.867
1692218538.825,-1.563,1.585,-0.665
1692218538.825,-1.645,1.847,-0.262
1692218538.883,-1.563,2.079,0.135
1692218538.883,-1.622,2.310,0.501
1692218538.883,-1.720,2.632,0.703
1692218538.944,-1.660,2.983,0.972
1692218538.944,-1.787,3.155,1.129
1692218538.944,-1.951,3.327,1.062
1692218538.990,-1.645,2.991,0.957
1692218538.990,-1.884,3.028,1.009
1692218538.990,-1.675,3.021,0.875
1692218539.048,-1.525,3.208,1.159
1692218539.048,-1.585,3.282,1.092
1692218539.048,-1.966,3.484,1.241
1692218539.110,-2.198,3.566,1.092
1692218539.110,-2.385,3.312,0.875
1692218539.110,-2.452,3.193,0.822
1692218539.171,-2.280,3.006,0.434
1692218539.171,-2.146,3.275,0.090
1692218539.171,-2.415,3.290,0.486
1692218539.228,-3.006,3.133,0.359
1692218539.228,-3.469,2.871,0.284
