timestamps,X,Y,Z
1690200924.014,-0.115,-0.111,0.993
1690200924.014,-0.112,-0.107,0.997
1690200924.014,-0.112,-0.111,1.006
1690200924.059,-0.120,-0.114,1.000
1690200924.059,-0.128,-0.117,1.002
1690200924.059,-0.121,-0.116,0.985
1690200924.107,-0.123,-0.116,0.978
1690200924.107,-0.123,-0.121,0.977
1690200924.107,-0.122,-0.114,0.978
1690200924.164,-0.121,-0.118,0.984
1690200924.164,-0.119,-0.112,0.987
1690200924.164,-0.118,-0.109,0.990
1690200924.224,-0.116,-0.114,0.989
1690200924.224,-0.112,-0.112,0.989
1690200924.224,-0.109,-0.113,0.992
1690200924.298,-0.113,-0.117,0.994
1690200924.298,-0.119,-0.116,0.997
1690200924.298,-0.125,-0.113,0.996
1690200924.343,-0.127,-0.112,0.997
1690200924.343,-0.127,-0.113,0.998
1690200924.343,-0.119,-0.109,0.994
1690200924.392,-0.116,-0.114,0.993
1690200924.392,-0.114,-0.114,0.991
1690200924.392,-0.113,-0.125,0.994
1690200924.449,-0.116,-0.127,0.994
1690200924.449,-0.117,-0.132,0.992
1690200924.449,-0.115,-0.130,0.985
1690200924.509,-0.113,-0.127,0.979
1690200924.509,-0.111,-0.119,0.978
1690200924.509,-0.112,-0.119,0.978
1690200924.568,-0.121,-0.109,0.984
1690200924.568,-0.122,-0.108,0.984
1690200924.568,-0.131,-0.110,0.995
1690200924.631,-0.130,-0.110,0.993
1690200924.631,-0.121,-0.111,0.994
1690200924.631,-0.121,-0.113,1.001
1690200924.677,-0.124,-0.118,0.999
1690200924.677,-0.123,-0.115,0.997
1690200924.677,-0.116,-0.114,0.991
1690200924.734,-0.115,-0.114,0.983
1690200924.734,-0.119,-0.112,0.984
1690200924.734,-0.126,-0.116,0.986
1690200924.794,-0.128,-0.117,0.986
1690200924.794,-0.128,-0.116,0.984
1690200924.794,-0.123,-0.118,0.985
1690200924.840,-0.117,-0.117,0.984
1690200924.840,-0.118,-0.120,0.991
1690200924.840,-0.115,-0.123,0.990
1690200924.915,-0.112,-0.119,0.991
1690200924.915,-0.112,-0.123,0.991
1690200924.915,-0.114,-0.118,0.994
1690200924.963,-0.114,-0.119,0.996
1690200924.963,-0.118,-0.118,0.999
1690200924.963,-0.120,-0.116,0.998
1690200925.019,-0.114,-0.116,0.992
1690200925.019,-0.113,-0.112,0.988
1690200925.019,-0.114,-0.113,0.990
1690200925.079,-0.114,-0.116,0.990
1690200925.079,-0.117,-0.110,0.997
1690200925.079,-0.114,-0.113,0.995
1690200925.124,-0.118,-0.115,0.996
1690200925.124,-0.116,-0.114,0.991
1690200925.124,-0.119,-0.115,0.988
1690200925.187,-0.118,-0.119,0.987
1690200925.187,-0.119,-0.124,0.992
1690200925.187,-0.120,-0.124,0.990
1690200925.244,-0.115,-0.122,0.989
1690200925.244,-0.116,-0.122,0.986
1690200925.244,-0.117,-0.119,0.987
1690200925.304,-0.114,-0.118,0.981
1690200925.304,-0.118,-0.119,0.983
1690200925.304,-0.116,-0.115,0.983
1690200925.349,-0.120,-0.114,0.988
1690200925.349,-0.128,-0.110,0.992
1690200925.349,-0.130,-0.109,0.992
1690200925.409,-0.135,-0.115,0.991
1690200925.409,-0.137,-0.117,0.995
1690200925.409,-0.132,-0.113,0.982
1690200925.472,-0.129,-0.115,0.985
1690200925.472,-0.126,-0.113,0.984
1690200925.472,-0.124,-0.116,0.983
1690200925.529,-0.119,-0.111,0.983
1690200925.529,-0.116,-0.108,0.984
1690200925.529,-0.113,-0.113,0.988
1690200925.590,-0.117,-0.107,0.992
1690200925.590,-0.122,-0.112,0.997
1690200925.590,-0.125,-0.112,0.996
1690200925.649,-0.131,-0.111,0.997
1690200925.649,-0.132,-0.113,0.997
1690200925.649,-0.128,-0.114,0.991
1690200925.694,-0.131,-0.111,0.993
1690200925.694,-0.126,-0.112,0.983
1690200925.694,-0.121,-0.108,0.974
1690200925.755,-0.118,-0.108,0.978
1690200925.755,-0.112,-0.109,0.980
1690200925.755,-0.111,-0.113,0.991
1690200925.802,-0.111,-0.111,0.992
1690200925.802,-0.118,-0.115,1.000
1690200925.802,-0.122,-0.114,1.002
1690200925.864,-0.129,-0.116,1.000
1690200925.864,-0.134,-0.114,0.999
1690200925.864,-0.134,-0.111,0.995
1690200925.919,-0.131,-0.108,0.989
1690200925.919,-0.123,-0.107,0.978
1690200925.919,-0.121,-0.106,0.983
1690200925.979,-0.112,-0.100,0.985
1690200925.979,-0.107,-0.106,0.991
1690200925.979,-0.109,-0.105,0.994
1690200926.038,-0.111,-0.109,0.995
1690200926.038,-0.120,-0.115,0.995
1690200926.038,-0.127,-0.113,0.995
1690200926.084,-0.133,-0.122,0.995
1690200926.084,-0.131,-0.112,0.988
1690200926.084,-0.127,-0.109,0.983
1690200926.146,-0.121,-0.106,0.986
1690200926.146,-0.116,-0.103,0.987
1690200926.146,-0.114,-0.103,0.992
1690200926.204,-0.108,-0.102,0.993
1690200926.204,-0.106,-0.106,0.990
1690200926.204,-0.107,-0.107,0.996
1690200926.264,-0.109,-0.109,0.992
1690200926.264,-0.113,-0.113,0.992
1690200926.264,-0.118,-0.114,0.992
1690200926.312,-0.128,-0.119,0.997
1690200926.312,-0.119,-0.113,0.992
1690200926.312,-0.121,-0.114,0.993
1690200926.369,-0.120,-0.108,0.996
1690200926.369,-0.115,-0.105,0.996
1690200926.369,-0.109,-0.104,0.994
1690200926.431,-0.108,-0.108,0.986
1690200926.431,-0.106,-0.111,0.983
