timestamps,TP9,AF7,AF8,TP10,Right AUX
1688467556.826,-17.578,-33.691,-36.133,-21.973,-134.766
1688467556.830,-11.719,-42.480,-33.203,-16.602,-210.449
1688467556.834,-31.738,-32.227,-33.203,-20.020,-160.156
1688467556.838,-44.922,-24.414,-27.832,-19.043,-72.754
1688467556.842,-14.648,-33.691,-20.996,-15.625,-38.574
1688467556.846,-24.902,-30.762,-21.973,-20.996,-90.820
1688467556.850,-49.805,-28.809,-27.344,-30.273,-89.355
1688467556.853,-38.574,-29.297,-33.203,-38.086,213.379
1688467556.857,-18.066,-24.902,-33.691,-26.855,486.816
1688467556.861,-16.113,-23.438,-40.527,-29.297,73.242
1688467556.865,-34.180,-19.531,-44.434,-44.922,-214.844
1688467556.869,-31.250,-28.809,-34.668,-45.410,-162.109
1688467556.869,-12.207,-20.996,-32.715,-37.598,-209.961
1688467556.873,-36.621,-25.879,-35.645,-33.203,-155.273
1688467556.877,-50.293,-38.086,-39.062,-38.574,-61.523
1688467556.881,-50.781,-29.297,-41.992,-41.992,-70.801
1688467556.885,-51.270,-35.645,-37.109,-36.621,-104.004
1688467556.889,-30.762,-32.227,-32.227,-43.457,-38.574
1688467556.893,-41.016,-21.973,-34.180,-58.105,10.742
1688467556.896,-32.227,-25.879,-34.668,-55.664,296.875
1688467556.900,-37.109,-20.020,-34.668,-42.480,277.344
1688467556.904,-45.898,-12.207,-35.156,-34.180,-134.277
1688467556.908,-25.391,-17.090,-32.227,-37.598,-55.176
1688467556.912,-32.227,-27.344,-34.180,-37.109,-13.184
1688467556.914,-35.645,-29.297,-37.109,-38.574,-119.629
1688467556.918,-41.504,-18.555,-32.715,-53.711,-142.090
1688467556.922,-44.434,-16.113,-32.715,-48.340,-110.840
1688467556.926,-53.223,-22.949,-38.086,-41.992,-96.191
1688467556.930,-44.922,-25.879,-38.574,-36.621,-156.738
1688467556.934,-33.691,-30.273,-38.086,-31.250,-148.438
1688467556.938,-46.875,-37.109,-34.668,-31.250,146.484
1688467556.941,-40.039,-20.996,-36.621,-40.039,262.695
1688467556.945,-39.062,-13.672,-40.039,-47.363,-90.820
1688467556.949,-28.809,-19.531,-32.227,-30.762,-157.715
1688467556.953,-20.996,-18.066,-28.320,-35.645,-104.004
1688467556.957,-35.645,-18.555,-32.227,-45.898,-131.348
1688467556.960,-38.574,-20.996,-28.809,-43.945,-171.875
1688467556.964,-40.527,-28.320,-23.926,-46.875,-106.445
1688467556.968,-19.531,-30.762,-27.832,-37.598,257.812
1688467556.972,-39.551,-28.320,-26.367,-31.738,230.469
1688467556.976,-41.992,-25.879,-24.414,-40.039,-122.559
1688467556.980,-17.578,-22.461,-29.785,-34.180,-59.082
1688467556.984,-37.598,-31.738,-35.645,-29.785,111.816
1688467556.987,-31.250,-41.504,-30.273,-39.062,-0.488
1688467556.991,-32.227,-35.156,-29.297,-39.062,-203.125
1688467556.995,-33.203,-34.180,-33.691,-46.387,-120.117
1688467556.999,-38.574,-36.621,-33.203,-51.270,75.684
1688467557.003,-41.992,-39.062,-32.227,-49.805,-40.527
1688467557.005,-70.801,-29.297,-34.180,-51.758,-155.762
1688467557.009,-64.453,-33.691,-32.227,-43.945,-64.941
1688467557.013,-16.113,-35.156,-28.320,-43.945,-7.324
1688467557.017,-24.414,-26.367,-29.297,-61.035,2.930
1688467557.021,-38.574,-30.273,-30.273,-48.828,-145.020
1688467557.025,-45.898,-27.344,-33.691,-41.992,35.645
1688467557.029,-17.090,-24.902,-31.738,-44.922,313.965
1688467557.032,-11.719,-32.227,-26.367,-35.645,-45.898
1688467557.036,-49.316,-30.762,-25.879,-38.574,-233.398
1688467557.040,-58.594,-25.879,-27.344,-48.828,-92.773
1688467557.044,-37.109,-22.949,-29.297,-32.715,-97.656
1688467557.048,-15.625,-23.438,-35.645,-28.809,-183.105
1688467557.064,-25.879,-21.484,-36.621,-37.598,-141.113
1688467557.068,-25.391,-14.648,-29.297,-36.621,-29.785
1688467557.072,-14.160,-19.043,-23.926,-31.738,-31.738
1688467557.076,-27.344,-25.879,-24.414,-34.180,-172.852
1688467557.080,-26.855,-29.785,-27.832,-37.598,-100.586
1688467557.084,-27.832,-35.156,-27.344,-32.715,252.441
1688467557.088,-34.668,-18.066,-20.508,-27.832,142.578
1688467557.091,-15.137,-6.348,-24.414,-19.043,-78.613
1688467557.095,-20.508,-15.625,-28.320,-0.488,-24.414
1688467557.099,-13.184,-23.438,-23.926,9.277,161.621
1688467557.103,0.977,-21.973,-31.738,-8.301,61.035
1688467557.107,1.465,-24.414,-24.902,-15.625,-157.715
1688467557.109,-4.883,-30.273,-16.602,-10.254,-46.387
1688467557.113,-22.461,-20.020,-16.113,-18.555,-39.551
1688467557.117,0.000,-21.484,-20.508,-27.832,-163.574
1688467557.121,-3.418,-24.414,-24.902,-15.625,-135.254
1688467557.125,-7.324,-22.949,-22.949,-8.301,-83.496
1688467557.129,10.742,-24.414,-28.809,-10.742,0.000
1688467557.133,-6.348,-22.461,-38.086,-10.254,21.973
1688467557.136,-12.207,-26.367,-40.039,-6.348,-95.215
1688467557.140,-26.367,-24.414,-39.551,-13.184,122.070
1688467557.144,-33.203,-29.785,-32.227,-20.508,288.574
1688467557.148,-8.301,-44.922,-30.762,-10.254,-86.426
1688467557.152,-2.441,-29.785,-34.668,-3.418,-193.359
1688467557.169,-8.301,-19.531,-31.738,-21.484,-112.793
1688467557.173,-14.160,-25.391,-25.391,-26.367,-73.242
1688467557.177,-16.602,-15.137,-22.949,-11.719,-31.250
1688467557.181,-22.461,-6.348,-26.855,-22.461,-65.918
1688467557.185,-19.531,-18.555,-30.762,-22.949,37.598
1688467557.189,-25.391,-18.555,-26.855,-15.625,76.660
1688467557.193,-41.992,-17.578,-29.785,-30.273,-33.203
1688467557.196,-45.410,-28.809,-39.062,-40.527,-102.051
1688467557.200,-35.645,-32.227,-31.738,-32.227,141.113
1688467557.204,-42.480,-30.762,-29.785,-36.133,66.895
1688467557.208,-35.156,-33.691,-33.203,-44.434,-138.672
1688467557.212,-25.391,-33.691,-33.203,-39.062,81.055
1688467557.199,-37.109,-31.738,-38.574,-28.809,104.004
1688467557.203,-51.758,-27.832,-33.691,-20.020,-124.512
1688467557.207,-26.855,-28.320,-35.645,-26.855,-168.457
1688467557.211,-4.883,-20.508,-32.715,-18.066,-84.473
1688467557.215,-41.992,-14.160,-24.902,-3.906,-83.496
1688467557.219,-34.668,-18.555,-39.062,-9.766,-94.727
1688467557.223,3.418,-27.832,-41.992,-8.789,-42.969
1688467557.226,-26.855,-20.508,-23.438,-5.859,-32.227
1688467557.230,-34.180,-17.090,-17.578,-23.438,-115.234
1688467557.234,-36.621,-26.855,-21.973,-50.293,-131.836
1688467557.238,-51.270,-23.438,-21.973,-56.641,-135.254
1688467557.242,-50.781,-45.410,-17.090,-43.457,150.879
1688467557.245,-62.012,-54.199,-13.184,-45.410,248.047
1688467557.249,-62.988,-57.129,-15.625,-49.805,-108.398
1688467557.253,-80.566,-60.547,-11.230,-54.688,-62.012
1688467557.257,-105.957,-64.453,-6.836,-47.852,219.727
1688467557.261,-100.586,-59.570,-1.465,-35.645,133.301
1688467557.265,-77.148,-48.340,-16.602,-52.246,-111.816
1688467557.269,-74.219,-56.641,-16.602,-60.059,-13.184
1688467557.272,-74.707,-61.035,3.906,-41.504,223.145
1688467557.276,-74.219,-53.223,2.930,-38.574,-20.508
1688467557.280,-72.754,-51.758,-2.930,-49.805,-315.918
1688467557.284,-83.008,-68.848,-14.648,-56.152,-213.379
1688467557.288,-83.008,-59.082,-17.578,-53.223,-129.395
1688467557.290,-74.219,-32.227,-15.625,-53.223,-137.695
1688467557.294,-76.172,-30.273,-19.043,-46.875,-147.949
1688467557.298,-77.637,-40.527,-18.555,-30.762,-55.664
1688467557.302,-46.875,-41.992,-22.949,-33.691,-57.129
1688467557.306,-40.039,-40.039,-22.949,-39.062,-63.965
