timestamps,PPG1,PPG2,PPG3
1688467556.947,1186.000,125598.000,76536.000
1688467556.947,1187.000,125637.000,76539.000
1688467556.947,1189.000,125687.000,76596.000
1688467556.947,1188.000,125741.000,76598.000
1688467556.947,1190.000,125819.000,76619.000
1688467556.947,1189.000,125856.000,76647.000
1688467557.036,1188.000,125872.000,76624.000
1688467557.036,1187.000,125922.000,76643.000
1688467557.036,1189.000,125970.000,76686.000
1688467557.036,1188.000,125989.000,76653.000
1688467557.036,1189.000,126040.000,76691.000
1688467557.036,1189.000,126040.000,76689.000
1688467557.141,1189.000,126012.000,76651.000
1688467557.141,1190.000,125943.000,76637.000
1688467557.141,1189.000,125803.000,76618.000
1688467557.141,1187.000,125756.000,76607.000
1688467557.141,1185.000,125710.000,76590.000
1688467557.141,1186.000,125585.000,76602.000
1688467557.232,1186.000,125558.000,76568.000
1688467557.232,1187.000,125464.000,76509.000
1688467557.232,1186.000,125478.000,76523.000
1688467557.232,1183.000,125422.000,76523.000
1688467557.232,1185.000,125404.000,76510.000
1688467557.232,1183.000,125328.000,76489.000
1688467557.322,1182.000,125309.000,76465.000
1688467557.322,1182.000,125328.000,76470.000
1688467557.322,1178.000,125350.000,76462.000
1688467557.322,1182.000,125318.000,76456.000
1688467557.322,1181.000,125323.000,76435.000
1688467557.322,1178.000,125372.000,76476.000
1688467557.427,1178.000,125337.000,76471.000
1688467557.427,1176.000,125343.000,76465.000
1688467557.427,1172.000,125310.000,76447.000
1688467557.427,1172.000,125328.000,76465.000
1688467557.427,1170.000,125337.000,76438.000
1688467557.427,1169.000,125330.000,76472.000
1688467557.516,1166.000,125338.000,76462.000
1688467557.516,1164.000,125301.000,76460.000
1688467557.516,1158.000,125424.000,76463.000
1688467557.516,1159.000,125411.000,76467.000
1688467557.516,1156.000,125446.000,76487.000
1688467557.516,1152.000,125476.000,76481.000
1688467557.606,1150.000,125492.000,76522.000
1688467557.606,1147.000,125588.000,76534.000
1688467557.606,1144.000,125593.000,76533.000
