timestamps,X,Y,Z
1689846934.448,-2.363,3.073,1.436
1689846934.448,-2.460,3.432,1.832
1689846934.448,-1.862,3.439,1.839
1689846934.493,-1.712,3.275,1.495
1689846934.493,-1.428,3.058,1.563
1689846934.493,-1.458,2.834,1.660
1689846934.553,-1.839,2.834,2.064
1689846934.553,-2.931,3.193,1.817
1689846934.553,-3.312,3.148,0.867
1689846934.628,-2.976,3.469,0.688
1689846934.628,-2.385,3.499,0.254
1689846934.628,-2.138,3.125,0.067
1689846934.660,-2.236,3.260,0.022
1689846934.660,-2.707,3.462,0.262
1689846934.660,-2.774,3.634,0.299
1689846934.734,-2.737,3.910,0.688
1689846934.734,-3.073,4.142,1.084
1689846934.734,-2.609,3.694,0.867
1689846934.778,-2.565,3.394,0.366
1689846934.778,-2.370,2.953,0.329
1689846934.778,-2.340,2.490,0.561
1689846934.838,-2.400,1.966,0.725
1689846934.838,-2.923,1.443,1.069
1689846934.838,-2.639,0.807,1.495
1689846934.886,-2.303,0.972,1.682
1689846934.886,-2.153,1.540,1.847
1689846934.886,-2.482,2.123,2.004
1689846934.946,-2.303,2.572,1.705
1689846934.946,-2.692,2.751,1.436
1689846934.946,-2.879,2.961,0.822
1689846935.005,-2.624,2.983,0.733
1689846935.005,-2.572,2.774,0.471
1689846935.005,-2.497,2.774,0.508
1689846935.063,-2.385,2.766,0.351
1689846935.063,-2.258,2.819,0.643
1689846935.063,-2.437,2.722,0.927
1689846935.126,-2.497,2.998,1.578
1689846935.126,-1.929,3.028,1.742
1689846935.126,-2.056,3.394,1.989
1689846935.171,-1.622,3.215,1.802
1689846935.171,-1.705,2.946,1.712
1689846935.171,-1.525,3.043,1.907
1689846935.228,-1.473,2.991,1.824
1689846935.228,-1.757,2.983,1.697
1689846935.228,-2.991,3.185,1.436
1689846935.288,-2.953,3.163,0.598
1689846935.288,-2.325,3.499,0.493
1689846935.288,-1.862,3.903,0.374
1689846935.348,-1.697,4.060,0.247
1689846935.348,-1.847,4.337,0.090
1689846935.348,-1.951,4.023,0.366
1689846935.410,-2.415,3.716,1.226
1689846935.410,-2.647,3.357,1.824
1689846935.410,-2.624,2.744,1.929
1689846935.458,-2.617,2.497,2.333
1689846935.458,-2.437,2.385,1.817
1689846935.458,-2.333,2.221,1.600
1689846935.513,-2.415,2.191,1.107
1689846935.513,-2.512,1.854,0.389
1689846935.513,-2.841,1.794,0.456
1689846935.573,-2.535,2.273,0.164
1689846935.573,-2.026,2.654,0.232
1689846935.573,-1.742,3.417,0.434
1689846935.633,-2.123,4.082,0.441
1689846935.633,-2.520,4.479,-0.075
1689846935.633,-3.185,4.763,-0.172
1689846935.693,-3.140,4.785,-0.456
1689846935.693,-2.774,4.606,-0.434
1689846935.693,-2.228,4.307,-0.688
1689846935.741,-2.400,4.135,-0.546
1689846935.741,-2.221,3.604,0.015
1689846935.741,-1.802,3.462,0.636
1689846935.798,-1.637,3.155,1.249
1689846935.798,-1.922,2.774,1.637
1689846935.798,-1.966,2.826,2.161
1689846935.858,-1.914,3.021,2.273
1689846935.858,-1.765,2.998,1.608
1689846935.858,-1.936,2.714,1.084
1689846935.903,-2.161,2.849,0.882
1689846935.903,-2.041,2.916,0.501
1689846935.903,-2.191,2.864,0.404
1689846935.966,-2.168,3.043,0.875
1689846935.966,-2.400,3.357,1.503
1689846935.966,-3.267,3.581,1.368
1689846936.027,-3.903,3.649,0.748
1689846936.027,-4.090,3.798,0.396
1689846936.027,-3.768,3.955,-0.351
1689846936.083,-3.551,4.254,-0.538
1689846936.083,-3.544,4.194,-0.680
1689846936.083,-3.223,3.559,-0.292
1689846936.143,-2.879,3.679,0.164
1689846936.143,-3.088,3.694,0.972
1689846936.143,-2.654,3.589,1.488
1689846936.188,-2.617,3.088,1.839
1689846936.188,-2.766,2.781,2.123
1689846936.188,-1.936,2.490,2.183
1689846936.251,-1.264,2.512,2.026
1689846936.251,-1.578,2.781,2.004
1689846936.251,-2.011,3.043,1.675
1689846936.308,-1.346,3.208,1.151
1689846936.308,-1.159,3.708,1.241
1689846936.308,-0.800,4.037,1.622
1689846936.368,-0.665,4.157,1.570
1689846936.368,-0.807,4.254,1.794
1689846936.368,-0.763,4.277,1.735
1689846936.413,-1.136,4.172,1.832
1689846936.413,-1.518,4.531,1.690
1689846936.413,-1.428,4.494,1.637
1689846936.473,-1.892,4.202,1.264
1689846936.473,-2.714,3.537,0.531
1689846936.473,-2.946,3.051,0.157
1689846936.535,-3.065,2.961,0.090
1689846936.535,-3.208,2.565,0.508
1689846936.535,-2.834,2.393,1.062
1689846936.596,-2.946,1.974,1.907
1689846936.596,-2.722,2.146,2.191
1689846936.596,-2.662,2.594,2.280
1689846936.653,-2.295,2.916,2.236
1689846936.653,-2.146,3.260,1.847
1689846936.653,-2.295,3.432,1.406
1689846936.698,-2.355,3.626,1.151
