timestamps,PPG1,PPG2,PPG3
1687267923.120,587.000,119095.000,74717.000
1687267923.120,589.000,119018.000,74727.000
1687267923.120,589.000,119043.000,74682.000
1687267923.120,589.000,119069.000,74685.000
1687267923.120,587.000,119018.000,74698.000
1687267923.120,588.000,118998.000,74665.000
1687267923.211,588.000,119002.000,74668.000
1687267923.211,588.000,118949.000,74626.000
1687267923.211,588.000,118946.000,74654.000
1687267923.211,588.000,118963.000,74609.000
1687267923.211,588.000,118930.000,74649.000
1687267923.211,587.000,118970.000,74632.000
1687267923.312,588.000,118955.000,74589.000
1687267923.312,586.000,118952.000,74593.000
1687267923.312,587.000,118945.000,74599.000
1687267923.312,587.000,118934.000,74561.000
1687267923.312,587.000,118954.000,74590.000
1687267923.312,587.000,118960.000,74570.000
1687267923.402,586.000,118933.000,74587.000
1687267923.402,586.000,118993.000,74593.000
1687267923.402,587.000,118958.000,74579.000
1687267923.402,588.000,119001.000,74578.000
1687267923.402,588.000,118934.000,74561.000
1687267923.402,587.000,119018.000,74579.000
1687267923.495,587.000,118983.000,74555.000
1687267923.495,588.000,118969.000,74564.000
1687267923.495,587.000,119008.000,74544.000
1687267923.495,589.000,119025.000,74540.000
1687267923.495,587.000,119038.000,74538.000
1687267923.495,587.000,119031.000,74530.000
1687267923.586,589.000,119025.000,74566.000
1687267923.586,589.000,119022.000,74536.000
1687267923.586,588.000,119026.000,74528.000
1687267923.586,590.000,119037.000,74531.000
1687267923.586,589.000,119033.000,74499.000
1687267923.586,590.000,119064.000,74489.000
1687267923.688,590.000,119082.000,74445.000
1687267923.688,589.000,119059.000,74485.000
1687267923.688,591.000,119134.000,74454.000
1687267923.688,591.000,119153.000,74471.000
1687267923.688,591.000,119121.000,74448.000
1687267923.688,594.000,119136.000,74423.000
1687267923.778,594.000,119150.000,74439.000
1687267923.778,595.000,119149.000,74423.000
1687267923.778,596.000,119194.000,74430.000
1687267923.778,597.000,119095.000,74435.000
1687267923.778,599.000,119124.000,74387.000
1687267923.778,602.000,118991.000,74375.000
1687267923.869,602.000,119008.000,74373.000
1687267923.869,603.000,118976.000,74379.000
1687267923.869,605.000,118971.000,74382.000
1687267923.869,608.000,118920.000,74373.000
1687267923.869,609.000,118933.000,74392.000
1687267923.869,611.000,118931.000,74334.000
1687267923.972,615.000,118954.000,74390.000
1687267923.972,617.000,118927.000,74398.000
1687267923.972,620.000,118910.000,74420.000
1687267923.972,622.000,118904.000,74433.000
1687267923.972,626.000,118887.000,74455.000
1687267923.972,627.000,118921.000,74500.000
1687267924.052,630.000,118914.000,74526.000
1687267924.052,634.000,118969.000,74541.000
1687267924.052,635.000,118944.000,74584.000
1687267924.052,639.000,118997.000,74601.000
1687267924.052,640.000,118983.000,74632.000
1687267924.052,643.000,118991.000,74670.000
1687267924.152,644.000,119008.000,74707.000
1687267924.152,645.000,119051.000,74718.000
1687267924.152,647.000,119035.000,74777.000
1687267924.152,649.000,119071.000,74815.000
1687267924.152,650.000,119090.000,74822.000
1687267924.152,652.000,119097.000,74849.000
1687267924.244,652.000,119080.000,74903.000
1687267924.244,653.000,119142.000,74917.000
1687267924.244,654.000,119114.000,74945.000
1687267924.244,656.000,119145.000,74975.000
1687267924.244,657.000,119174.000,75021.000
1687267924.244,658.000,119202.000,75014.000
