timestamps,TP9,AF7,AF8,TP10,Right AUX
1692210526.751,-34.668,-25.391,-27.344,-24.902,-67.383
1692210526.755,-25.391,-36.133,-25.391,-3.906,-95.703
1692210526.759,-35.156,-37.109,-25.879,-7.812,26.855
1692210526.763,-46.875,-37.109,-30.273,-39.551,82.520
1692210526.767,-45.898,-47.363,-26.367,-43.457,-178.711
1692210526.771,-25.391,-48.340,-21.973,-12.695,-171.875
1692210526.775,-11.719,-26.367,-24.414,3.906,191.895
1692210526.778,-37.109,-15.137,-33.203,-31.738,418.945
1692210526.782,-57.129,-16.602,-37.109,-78.125,65.430
1692210526.786,-62.012,-22.461,-34.180,-93.750,-217.285
1692210526.790,-56.641,-20.996,-28.809,-71.777,-66.406
1692210526.794,-50.293,-14.160,-32.227,-51.270,0.000
1692210526.810,-61.035,-16.113,-46.387,-69.336,-122.559
1692210526.814,-63.965,-15.137,-43.457,-86.914,-146.973
1692210526.818,-62.500,-11.230,-35.156,-101.074,-146.973
1692210526.822,-62.988,-18.555,-40.527,-94.238,-160.156
1692210526.826,-52.246,-26.367,-39.062,-57.617,-154.785
1692210526.830,-36.621,-23.926,-33.691,-39.551,-33.203
1692210526.834,-39.062,-21.973,-35.645,-56.641,317.871
1692210526.837,-42.480,-18.066,-33.203,-68.848,274.902
1692210526.841,-35.156,-14.160,-24.414,-49.316,-105.957
1692210526.845,-33.203,-20.996,-22.949,-22.949,-87.891
1692210526.849,-20.996,-17.090,-23.926,-5.371,-79.590
1692210526.853,-15.625,-15.625,-22.949,-25.879,-112.305
1692210526.840,-27.344,-27.344,-23.926,-55.176,-194.824
1692210526.844,-33.203,-26.367,-27.344,-41.504,-219.238
1692210526.848,-32.715,-22.949,-30.273,-10.742,-154.297
1692210526.852,-31.250,-20.996,-26.855,-7.324,-139.160
1692210526.856,-30.762,-20.508,-24.902,-23.926,-222.168
1692210526.860,-30.762,-20.508,-25.391,-35.645,-20.020
1692210526.864,-34.668,-20.508,-27.832,-35.156,154.785
1692210526.867,-33.691,-23.926,-27.344,-23.926,-80.078
1692210526.871,-21.484,-24.414,-28.320,-14.160,-117.188
1692210526.875,-16.113,-25.879,-31.738,-19.043,59.082
1692210526.879,-25.879,-25.391,-30.273,-34.668,311.035
1692210526.883,-31.250,-20.508,-29.297,-47.363,16.113
1692210526.900,-28.320,-22.461,-31.250,-36.133,-246.582
1692210526.904,-24.414,-27.344,-34.668,-17.090,-161.133
1692210526.908,-27.344,-31.250,-36.133,-31.250,-149.902
1692210526.912,-29.785,-32.715,-37.109,-56.641,-227.539
1692210526.916,-28.809,-25.391,-30.762,-52.734,-208.496
1692210526.920,-30.762,-26.855,-26.367,-21.973,-70.801
1692210526.924,-26.855,-32.715,-30.762,-4.883,-52.734
1692210526.927,-28.320,-29.297,-28.809,-19.531,-93.750
1692210526.931,-36.621,-28.320,-21.973,-37.598,-143.555
1692210526.935,-46.875,-29.785,-23.438,-47.363,122.559
1692210526.939,-49.805,-26.367,-26.367,-38.086,195.801
1692210526.943,-45.410,-27.832,-24.414,-25.391,-83.008
1692210526.945,-36.621,-32.715,-26.367,-25.879,-3.418
1692210526.949,-36.133,-31.738,-30.762,-41.504,20.996
1692210526.953,-47.852,-32.227,-29.785,-49.316,-77.148
1692210526.957,-37.109,-26.855,-25.391,-24.414,-90.332
1692210526.961,-20.508,-25.879,-23.438,-4.395,28.320
1692210526.965,-20.996,-23.438,-24.414,-13.184,108.887
1692210526.969,-30.762,-22.461,-27.832,-40.039,36.621
1692210526.972,-34.668,-32.715,-34.668,-54.688,-10.742
1692210526.976,-35.645,-38.086,-35.156,-41.016,109.375
1692210526.980,-34.180,-34.668,-36.133,-21.973,98.145
1692210526.984,-28.809,-35.156,-38.086,-24.414,-20.996
1692210526.988,-26.855,-32.715,-34.180,-43.945,-134.766
1692210526.990,-32.715,-33.691,-32.715,-55.664,20.020
1692210526.994,-33.691,-38.574,-32.227,-48.340,337.402
1692210526.998,-17.090,-35.645,-31.250,-29.297,29.785
1692210527.002,-17.578,-32.715,-37.109,-19.531,-172.852
1692210527.006,-31.738,-34.668,-38.574,-34.668,-64.941
1692210527.010,-36.133,-37.109,-30.273,-51.270,10.742
1692210527.014,-44.922,-34.180,-29.297,-47.363,-2.930
1692210527.017,-40.527,-33.203,-30.273,-30.273,-83.984
1692210527.021,-26.855,-29.785,-31.250,-24.414,162.598
1692210527.025,-23.926,-23.438,-26.367,-37.598,151.367
1692210527.029,-33.203,-21.484,-27.832,-55.664,-143.066
1692210527.033,-39.062,-19.043,-31.250,-56.641,-117.676
1692210527.035,-37.109,-23.438,-25.391,-35.156,1.953
1692210527.039,-32.227,-25.391,-21.973,-14.648,-32.715
1692210527.043,-35.156,-22.949,-22.949,-23.438,-97.656
1692210527.047,-47.363,-30.273,-22.461,-36.621,40.039
1692210527.051,-41.504,-31.738,-19.043,-35.156,73.242
1692210527.055,-34.180,-23.438,-20.996,-30.273,-16.602
1692210527.059,-31.250,-20.508,-24.414,-14.160,26.367
1692210527.062,-33.203,-26.855,-22.461,-14.648,237.793
1692210527.066,-44.434,-29.785,-19.531,-34.668,477.051
1692210527.070,-36.621,-24.902,-19.531,-39.062,99.121
1692210527.074,-23.438,-20.508,-20.996,-17.090,-234.863
1692210527.078,-20.996,-17.578,-20.020,-6.836,-137.207
1692210527.080,-26.367,-22.949,-20.996,-17.090,-120.605
1692210527.084,-37.109,-31.250,-26.855,-37.598,-184.570
1692210527.088,-45.410,-35.645,-28.320,-55.176,-173.828
1692210527.092,-48.828,-38.574,-30.273,-41.016,-50.781
1692210527.096,-34.668,-30.762,-24.414,-17.090,-42.969
1692210527.100,-28.809,-25.391,-20.508,-23.926,13.672
