timestamps,X,Y,Z
1690119123.393,-2.086,3.888,1.331
1690119123.393,-2.094,3.806,1.241
1690119123.393,-2.609,3.963,1.555
1690119123.440,-2.348,3.394,1.563
1690119123.440,-2.408,3.267,1.817
1690119123.440,-1.802,3.125,1.637
1690119123.498,-2.176,3.193,1.211
1690119123.498,-2.467,3.372,1.226
1690119123.498,-2.191,3.626,1.107
1690119123.559,-1.847,3.940,1.189
1690119123.559,-1.720,3.746,1.234
1690119123.559,-2.079,3.551,1.578
1690119123.618,-2.475,2.871,1.510
1690119123.618,-2.901,2.856,1.361
1690119123.618,-2.781,3.223,1.234
1690119123.663,-3.021,3.140,0.987
1690119123.663,-2.647,3.043,0.710
1690119123.663,-2.535,3.118,0.508
1690119123.725,-2.333,3.095,0.568
1690119123.725,-2.729,3.178,0.942
1690119123.725,-2.759,3.170,1.279
1690119123.787,-2.617,3.163,1.368
1690119123.787,-2.497,3.223,1.264
1690119123.787,-2.834,3.275,1.323
1690119123.843,-2.699,3.417,1.383
1690119123.843,-2.632,3.454,1.353
1690119123.843,-2.318,3.462,1.338
1690119123.889,-2.370,3.454,1.136
1690119123.889,-2.617,3.342,1.181
1690119123.889,-2.849,3.073,1.136
1690119123.948,-2.886,2.565,1.039
1690119123.948,-2.624,2.437,0.979
1690119123.948,-2.662,2.415,1.054
1690119124.010,-2.826,2.467,0.950
1690119124.010,-2.722,3.133,0.785
1690119124.010,-2.774,3.140,0.830
1690119124.072,-3.260,3.013,0.456
1690119124.072,-3.125,2.953,0.404
1690119124.072,-2.819,3.305,0.479
1690119124.117,-3.170,3.589,0.793
1690119124.117,-3.634,3.409,0.897
1690119124.117,-3.701,3.387,0.493
1690119124.173,-3.925,3.320,0.045
1690119124.173,-3.970,3.507,-0.007
1690119124.173,-3.738,3.783,-0.022
1690119124.233,-3.208,3.903,0.082
1690119124.233,-2.901,3.918,-0.037
1690119124.233,-3.028,4.157,0.164
1690119124.293,-2.826,4.000,0.815
1690119124.293,-2.153,3.708,1.286
1690119124.293,-2.079,3.529,1.346
1690119124.355,-2.340,3.163,1.264
1690119124.355,-2.744,2.953,1.540
1690119124.355,-2.639,2.931,1.495
1690119124.400,-2.550,3.080,1.608
1690119124.400,-2.408,3.282,1.346
1690119124.400,-2.452,3.260,1.166
1690119124.458,-2.378,3.118,0.965
1690119124.458,-2.722,3.088,1.002
1690119124.458,-3.080,2.961,1.107
1690119124.518,-2.774,2.976,1.211
1690119124.518,-2.669,3.095,1.129
1690119124.518,-2.512,3.417,1.047
1690119124.579,-2.460,3.252,0.979
1690119124.579,-2.565,3.163,1.256
1690119124.579,-2.251,3.365,1.293
1690119124.638,-2.198,3.731,1.249
1690119124.638,-2.146,3.768,1.234
1690119124.638,-2.617,4.120,1.211
1690119124.687,-2.594,4.030,1.077
1690119124.687,-2.505,3.851,1.122
1690119124.687,-2.467,3.798,1.017
1690119124.743,-2.393,3.641,0.957
1690119124.743,-2.452,3.484,1.092
1690119124.743,-2.781,3.357,1.144
1690119124.804,-2.251,2.864,0.643
1690119124.804,-2.191,2.183,0.411
1690119124.804,-1.802,1.959,0.366
1690119124.850,-2.213,2.034,0.950
1690119124.850,-1.944,2.408,1.234
1690119124.850,-1.600,2.699,0.927
1690119124.912,-2.116,2.983,0.867
1690119124.912,-2.535,3.036,1.144
1690119124.912,-2.168,3.095,0.815
1690119124.969,-2.191,3.185,0.695
1690119124.969,-2.505,3.462,0.867
1690119124.969,-2.228,3.439,0.905
1690119125.029,-2.355,3.088,0.680
1690119125.029,-2.243,3.013,0.695
1690119125.029,-2.265,2.602,0.718
1690119125.089,-2.363,2.445,0.800
1690119125.089,-2.654,2.415,0.950
1690119125.089,-2.849,2.176,1.196
1690119125.135,-2.849,1.794,2.049
1690119125.135,-3.275,1.204,3.193
1690119125.135,-3.664,0.322,4.942
1690119125.197,-4.000,-1.204,7.170
1690119125.197,-4.538,-2.490,9.383
1690119125.197,-4.867,-2.408,11.440
1690119125.254,-4.882,-1.346,13.137
1690119125.254,-4.935,0.150,12.987
1690119125.254,-3.858,1.241,11.440
1690119125.314,-1.548,1.024,9.735
1690119125.314,2.146,0.336,7.626
1690119125.314,5.772,0.172,5.914
1690119125.359,8.673,0.568,4.553
1690119125.359,10.856,1.062,3.230
1690119125.359,12.449,1.936,2.452
1690119125.435,12.539,2.624,2.131
1690119125.435,12.367,2.579,2.064
