timestamps,TP9,AF7,AF8,TP10,Right AUX
1690119123.316,52.734,-41.504,-41.016,-163.086,-222.168
1690119123.320,-39.551,-39.062,-42.969,-90.332,-175.293
1690119123.324,-125.000,-44.434,-40.039,15.137,-87.402
1690119123.328,-78.125,-49.805,-41.992,23.438,-41.016
1690119123.332,35.156,-43.945,-48.340,-91.309,-75.195
1690119123.336,55.664,-39.551,-46.875,-159.668,-74.219
1690119123.340,-28.809,-55.176,-45.898,-99.121,-59.570
1690119123.343,-108.887,-68.359,-45.898,8.301,-39.062
1690119123.347,-88.867,-66.406,-47.363,39.062,221.191
1690119123.351,11.719,-56.152,-45.898,-53.711,335.938
1690119123.355,58.105,-43.457,-42.969,-152.344,-95.215
1690119123.359,-8.789,-44.434,-48.828,-130.859,-225.586
1690119123.361,-105.469,-41.504,-54.199,-22.461,47.852
1690119123.365,-98.633,-44.434,-43.945,37.598,162.109
1690119123.369,13.672,-57.129,-37.598,-29.297,14.160
1690119123.373,83.496,-50.293,-41.504,-101.074,-172.852
1690119123.377,24.414,-34.668,-50.293,-83.008,-4.395
1690119123.381,-86.426,-28.809,-46.387,-11.719,127.930
1690119123.385,-88.379,-29.297,-42.969,54.199,100.098
1690119123.388,9.277,-25.391,-53.223,-7.324,145.020
1690119123.392,66.895,-16.113,-58.105,-110.352,228.027
1690119123.396,12.207,-13.184,-61.035,-119.141,80.078
1690119123.400,-92.285,-13.672,-64.941,-31.738,-67.383
1690119123.404,-103.027,-20.508,-70.801,40.527,90.332
1690119123.406,5.859,-18.555,-73.730,-20.508,93.262
1690119123.410,80.078,-5.859,-72.754,-134.766,-104.980
1690119123.414,29.297,-14.160,-79.590,-155.273,-239.746
1690119123.418,-76.660,-38.086,-82.520,-49.316,-27.344
1690119123.422,-99.609,-33.691,-72.266,60.059,118.652
1690119123.426,-13.672,-28.809,-67.383,17.578,44.434
1690119123.430,61.523,-39.062,-66.406,-102.051,-37.598
1690119123.433,26.367,-29.297,-65.430,-135.254,-1.465
1690119123.437,-78.613,-24.414,-65.430,-52.734,154.297
1690119123.441,-122.559,-28.320,-61.523,40.039,-9.277
1690119123.445,-39.062,-25.879,-60.059,14.648,-50.293
1690119123.449,64.941,-28.809,-57.617,-83.984,-65.918
1690119123.452,58.105,-34.668,-54.688,-129.883,-196.289
1690119123.456,-52.246,-40.039,-56.152,-68.359,-165.527
1690119123.460,-113.770,-54.199,-53.223,43.457,23.926
1690119123.464,-38.086,-58.105,-52.246,41.504,294.922
1690119123.468,52.734,-45.898,-56.641,-77.637,126.465
1690119123.472,53.711,-41.992,-54.688,-133.789,-214.844
1690119123.476,-31.250,-39.551,-63.477,-64.941,-22.461
1690119123.479,-107.422,-40.527,-65.430,38.086,279.297
1690119123.483,-62.500,-46.387,-49.316,59.570,172.363
1690119123.487,22.461,-47.363,-46.387,-48.340,-161.133
1690119123.491,46.387,-37.109,-42.969,-117.676,-168.945
1690119123.495,-23.438,-40.039,-38.574,-61.035,-107.422
1690119123.497,-104.004,-54.199,-40.039,25.391,-89.844
1690119123.501,-75.195,-50.293,-44.434,38.574,-20.996
1690119123.505,30.273,-38.086,-49.316,-51.270,-65.918
1690119123.509,72.754,-37.109,-49.316,-112.305,-157.715
1690119123.513,-10.254,-44.922,-50.293,-63.477,-169.434
1690119123.517,-116.211,-41.504,-51.270,28.320,-15.137
1690119123.521,-106.934,-48.340,-48.828,65.918,324.219
1690119123.524,17.578,-48.828,-46.875,-7.324,387.695
1690119123.528,89.355,-37.598,-46.875,-98.145,-73.730
1690119123.532,13.184,-41.504,-51.270,-91.797,-248.535
1690119123.536,-104.004,-43.457,-52.246,-6.348,-81.543
1690119123.540,-108.887,-40.527,-44.922,47.363,2.930
1690119123.542,-20.508,-36.621,-42.969,-15.625,-75.684
1690119123.546,48.340,-42.969,-48.340,-92.285,-120.605
1690119123.550,19.531,-48.828,-51.758,-80.078,93.750
