timestamps,TP9,AF7,AF8,TP10,Right AUX
1692044838.420,-45.410,-15.625,-31.250,-78.613,-168.457
1692044838.424,-46.387,-11.230,-30.762,-65.430,-139.160
1692044838.428,-48.340,-9.766,-25.391,-58.594,-89.844
1692044838.432,-38.086,-20.020,-24.414,-47.363,-85.449
1692044838.436,-32.715,-25.391,-22.949,-32.227,-135.742
1692044838.440,-27.832,-30.762,-24.902,-33.691,284.180
1692044838.444,-19.043,-33.203,-29.297,-38.086,423.340
1692044838.447,-19.043,-28.809,-24.902,-38.574,-53.223
1692044838.451,-23.438,-28.320,-24.902,-34.668,-125.977
1692044838.455,-18.555,-28.320,-30.273,-20.020,41.504
1692044838.459,-9.277,-32.715,-32.715,-15.625,39.062
1692044838.463,-14.160,-37.598,-34.668,-31.250,-87.402
1692044838.465,-21.484,-41.016,-31.738,-36.621,-93.262
1692044838.469,-20.020,-38.574,-27.344,-25.391,4.395
1692044838.473,-10.254,-33.691,-24.414,-15.625,-85.449
1692044838.477,-0.977,-37.109,-20.020,-10.254,-150.879
1692044838.481,-7.324,-32.227,-21.973,-14.160,-120.605
1692044838.485,-4.883,-26.855,-24.414,-15.625,-66.895
1692044838.489,-2.441,-24.902,-27.832,-13.184,11.719
1692044838.492,-11.719,-23.438,-28.809,-12.207,-64.453
1692044838.496,-5.859,-27.832,-20.020,-0.488,49.805
1692044838.500,-12.695,-32.715,-20.020,-8.789,233.398
1692044838.504,-31.250,-34.180,-23.438,-23.438,-42.969
1692044838.508,-30.273,-32.715,-22.949,-17.578,-166.504
1692044838.509,-18.555,-27.832,-18.555,-6.348,-134.766
1692044838.513,-16.602,-29.297,-21.484,-4.395,-123.047
1692044838.517,-19.531,-34.668,-24.902,-18.066,-68.359
1692044838.521,-24.414,-33.203,-27.344,-25.391,-80.566
1692044838.525,-35.156,-33.691,-28.320,-21.973,104.492
1692044838.529,-26.367,-32.715,-24.414,-20.020,230.469
1692044838.533,-19.531,-26.855,-20.020,-16.113,18.066
1692044838.536,-19.531,-33.203,-26.855,-18.555,-44.434
1692044838.540,-20.508,-37.598,-36.621,-30.273,146.973
1692044838.544,-28.809,-31.738,-40.039,-32.715,83.008
