timestamps,X,Y,Z
1689164086.567,0.606,2.916,-2.026
1689164086.567,-0.434,3.394,-2.452
1689164086.567,-1.443,3.836,-2.251
1689164086.627,-2.168,3.993,-1.398
1689164086.627,-2.774,3.978,-0.793
1689164086.627,-3.163,3.836,0.097
1689164086.675,-3.768,3.514,0.172
1689164086.675,-4.000,3.260,-0.262
1689164086.675,-4.023,3.402,-0.867
1689164086.731,-4.337,3.708,-1.608
1689164086.731,-4.568,4.015,-2.894
1689164086.731,-4.621,4.411,-3.903
1689164086.791,-4.082,4.897,-4.239
1689164086.791,-4.217,5.189,-4.509
1689164086.791,-4.583,5.286,-4.232
1689164086.867,-4.703,5.159,-3.701
1689164086.867,-4.456,5.421,-3.170
1689164086.867,-4.209,6.071,-2.123
1689164086.914,-4.262,6.490,-0.673
1689164086.914,-3.918,6.572,0.419
1689164086.914,-3.402,6.094,0.927
1689164086.988,-2.886,5.338,1.787
1689164086.988,-2.886,4.621,2.550
1689164086.988,-2.340,3.985,2.176
1689164087.017,-2.221,3.454,2.221
1689164087.017,-2.094,3.252,2.198
1689164087.017,-2.011,3.230,2.026
1689164087.077,-2.153,3.305,2.123
1689164087.077,-1.996,3.335,2.153
1689164087.077,-2.482,3.305,2.475
1689164087.137,-2.557,3.708,2.826
1689164087.137,-2.520,4.292,2.707
1689164087.137,-2.206,4.561,2.602
1689164087.197,-1.794,4.643,2.602
1689164087.197,-1.862,5.069,2.916
1689164087.197,-1.832,5.137,3.058
1689164087.242,-2.019,5.331,2.826
1689164087.242,-2.751,6.056,2.505
1689164087.242,-2.587,6.527,2.437
1689164087.302,-2.415,6.841,2.751
1689164087.302,-1.854,7.238,3.439
1689164087.302,-1.480,7.395,3.858
1689164087.362,-1.264,7.731,4.180
1689164087.362,-1.264,7.021,4.120
1689164087.362,-0.942,6.325,4.150
1689164087.408,-1.017,5.765,4.284
1689164087.408,-1.630,6.101,4.217
1689164087.408,-1.750,5.944,4.180
1689164087.470,-1.989,5.510,4.135
1689164087.470,-1.794,4.613,4.172
1689164087.470,-1.884,3.918,4.606
1689164087.527,-2.310,3.447,4.322
1689164087.527,-2.422,3.634,4.254
1689164087.527,-2.766,3.776,4.471
1689164087.587,-2.804,3.738,4.501
1689164087.587,-2.796,3.634,4.718
