timestamps,X,Y,Z
1687267703.417,-0.392,0.130,0.916
1687267703.417,-0.390,0.132,0.916
1687267703.417,-0.384,0.133,0.918
1687267703.462,-0.384,0.136,0.919
1687267703.462,-0.382,0.141,0.917
1687267703.462,-0.378,0.138,0.923
1687267703.523,-0.379,0.140,0.924
1687267703.523,-0.383,0.135,0.921
1687267703.523,-0.382,0.138,0.921
1687267703.583,-0.378,0.136,0.921
1687267703.583,-0.376,0.139,0.922
1687267703.583,-0.376,0.138,0.917
1687267703.630,-0.376,0.139,0.920
1687267703.630,-0.375,0.137,0.921
1687267703.630,-0.369,0.136,0.925
1687267703.689,-0.371,0.140,0.923
1687267703.689,-0.371,0.140,0.923
1687267703.689,-0.371,0.132,0.925
1687267703.748,-0.369,0.133,0.925
1687267703.748,-0.367,0.132,0.927
1687267703.748,-0.367,0.133,0.926
1687267703.807,-0.368,0.136,0.925
1687267703.807,-0.374,0.135,0.919
1687267703.807,-0.368,0.139,0.922
1687267703.867,-0.369,0.142,0.921
1687267703.867,-0.372,0.141,0.919
1687267703.867,-0.377,0.138,0.929
1687267703.912,-0.376,0.139,0.927
1687267703.912,-0.371,0.144,0.921
1687267703.912,-0.373,0.141,0.923
1687267703.988,-0.379,0.147,0.923
1687267703.988,-0.374,0.142,0.923
1687267703.988,-0.376,0.146,0.926
1687267704.032,-0.378,0.145,0.919
1687267704.032,-0.379,0.139,0.921
1687267704.032,-0.379,0.135,0.922
1687267704.092,-0.375,0.131,0.921
1687267704.092,-0.372,0.132,0.919
1687267704.092,-0.369,0.135,0.924
1687267704.141,-0.371,0.132,0.926
1687267704.141,-0.371,0.133,0.924
1687267704.141,-0.374,0.129,0.923
1687267704.197,-0.378,0.136,0.924
1687267704.197,-0.382,0.135,0.915
1687267704.197,-0.387,0.133,0.918
1687267704.257,-0.390,0.130,0.917
1687267704.257,-0.394,0.128,0.914
1687267704.257,-0.396,0.127,0.915
1687267704.317,-0.394,0.126,0.921
1687267704.317,-0.403,0.126,0.914
1687267704.317,-0.404,0.124,0.911
1687267704.362,-0.407,0.126,0.915
1687267704.362,-0.403,0.121,0.911
1687267704.362,-0.401,0.123,0.913
1687267704.425,-0.400,0.124,0.913
1687267704.425,-0.399,0.127,0.912
1687267704.425,-0.396,0.128,0.914
1687267704.484,-0.395,0.123,0.914
1687267704.484,-0.400,0.119,0.917
1687267704.484,-0.402,0.118,0.917
1687267704.557,-0.405,0.119,0.918
1687267704.557,-0.406,0.116,0.913
1687267704.557,-0.403,0.116,0.914
1687267704.617,-0.404,0.114,0.910
1687267704.617,-0.402,0.115,0.913
1687267704.617,-0.405,0.117,0.912
1687267704.647,-0.402,0.117,0.914
1687267704.647,-0.402,0.114,0.912
1687267704.647,-0.402,0.116,0.913
1687267704.708,-0.399,0.119,0.914
1687267704.708,-0.396,0.120,0.916
1687267704.708,-0.394,0.121,0.916
1687267704.767,-0.389,0.119,0.918
1687267704.767,-0.392,0.120,0.921
1687267704.767,-0.388,0.119,0.917
1687267704.816,-0.392,0.118,0.919
1687267704.816,-0.393,0.114,0.914
1687267704.816,-0.392,0.120,0.913
1687267704.872,-0.395,0.114,0.916
1687267704.872,-0.396,0.113,0.914
1687267704.872,-0.399,0.115,0.916
1687267704.935,-0.400,0.113,0.917
1687267704.935,-0.397,0.115,0.919
1687267704.935,-0.398,0.107,0.917
1687267704.993,-0.396,0.106,0.918
1687267704.993,-0.392,0.111,0.913
1687267704.993,-0.397,0.109,0.916
1687267705.052,-0.392,0.115,0.914
1687267705.052,-0.389,0.118,0.922
1687267705.052,-0.389,0.123,0.921
1687267705.098,-0.389,0.123,0.921
1687267705.098,-0.389,0.125,0.921
1687267705.098,-0.387,0.125,0.918
1687267705.157,-0.387,0.128,0.918
1687267705.157,-0.389,0.126,0.918
1687267705.157,-0.392,0.120,0.920
1687267705.234,-0.394,0.122,0.915
1687267705.234,-0.395,0.123,0.916
1687267705.234,-0.398,0.120,0.916
1687267705.266,-0.404,0.121,0.916
1687267705.266,-0.404,0.123,0.912
1687267705.266,-0.403,0.122,0.916
1687267705.322,-0.403,0.122,0.917
1687267705.322,-0.397,0.129,0.913
1687267705.322,-0.397,0.129,0.919
1687267705.382,-0.395,0.124,0.918
1687267705.382,-0.402,0.127,0.920
1687267705.382,-0.403,0.122,0.918
1687267705.442,-0.405,0.120,0.917
1687267705.442,-0.400,0.120,0.916
1687267705.442,-0.402,0.121,0.914
1687267705.504,-0.401,0.121,0.916
1687267705.504,-0.399,0.115,0.912
1687267705.504,-0.395,0.113,0.916
1687267705.550,-0.396,0.112,0.918
1687267705.550,-0.397,0.113,0.918
1687267705.550,-0.392,0.106,0.920
1687267705.607,-0.385,0.108,0.921
1687267705.607,-0.381,0.111,0.921
1687267705.607,-0.384,0.107,0.922
1687267705.673,-0.384,0.108,0.921
1687267705.673,-0.386,0.106,0.920
1687267705.673,-0.386,0.109,0.921
1687267705.757,-0.388,0.110,0.918
