timestamps,X,Y,Z
1688826947.295,-0.210,0.057,0.979
1688826947.295,-0.210,0.056,0.980
1688826947.295,-0.209,0.056,0.981
1688826947.354,-0.210,0.058,0.979
1688826947.354,-0.212,0.053,0.980
1688826947.354,-0.213,0.056,0.977
1688826947.400,-0.210,0.057,0.981
1688826947.400,-0.212,0.057,0.981
1688826947.400,-0.218,0.060,0.986
1688826947.459,-0.212,0.056,0.980
1688826947.459,-0.215,0.057,0.981
1688826947.459,-0.213,0.057,0.977
1688826947.565,-0.211,0.058,0.981
1688826947.565,-0.214,0.055,0.979
1688826947.565,-0.212,0.056,0.979
1688826947.572,-0.212,0.057,0.980
1688826947.572,-0.211,0.056,0.980
1688826947.572,-0.211,0.053,0.981
1688826947.624,-0.211,0.055,0.981
1688826947.624,-0.211,0.058,0.980
1688826947.624,-0.213,0.057,0.978
1688826947.685,-0.214,0.057,0.975
1688826947.685,-0.212,0.054,0.975
1688826947.685,-0.212,0.057,0.977
1688826947.744,-0.214,0.056,0.981
1688826947.744,-0.215,0.056,0.981
1688826947.744,-0.210,0.059,0.978
1688826947.804,-0.211,0.055,0.978
1688826947.804,-0.212,0.055,0.977
1688826947.804,-0.209,0.054,0.982
1688826947.853,-0.209,0.059,0.980
1688826947.853,-0.209,0.056,0.978
1688826947.853,-0.209,0.059,0.979
1688826947.909,-0.208,0.061,0.981
1688826947.909,-0.211,0.059,0.981
1688826947.909,-0.210,0.057,0.979
1688826947.969,-0.214,0.059,0.979
1688826947.969,-0.212,0.058,0.978
1688826947.969,-0.212,0.059,0.982
1688826948.029,-0.213,0.062,0.980
1688826948.029,-0.216,0.058,0.979
1688826948.029,-0.213,0.059,0.980
1688826948.090,-0.209,0.057,0.981
1688826948.090,-0.206,0.058,0.980
1688826948.090,-0.203,0.058,0.980
1688826948.137,-0.207,0.059,0.979
1688826948.137,-0.207,0.057,0.981
1688826948.137,-0.210,0.059,0.982
1688826948.194,-0.207,0.062,0.981
1688826948.194,-0.209,0.061,0.983
1688826948.194,-0.209,0.061,0.981
1688826948.254,-0.211,0.061,0.977
1688826948.254,-0.207,0.059,0.982
1688826948.254,-0.212,0.062,0.980
1688826948.314,-0.211,0.055,0.977
1688826948.314,-0.209,0.061,0.979
1688826948.314,-0.211,0.058,0.982
1688826948.393,-0.211,0.061,0.984
1688826948.393,-0.208,0.062,0.982
1688826948.393,-0.206,0.058,0.981
1688826948.420,-0.207,0.060,0.979
1688826948.420,-0.209,0.061,0.979
1688826948.420,-0.210,0.059,0.977
1688826948.479,-0.204,0.059,0.977
1688826948.479,-0.210,0.059,0.979
1688826948.479,-0.206,0.061,0.983
1688826948.540,-0.208,0.061,0.979
1688826948.540,-0.210,0.057,0.981
1688826948.540,-0.206,0.058,0.981
1688826948.599,-0.211,0.063,0.982
1688826948.599,-0.207,0.058,0.974
1688826948.599,-0.207,0.059,0.979
1688826948.648,-0.205,0.059,0.981
