timestamps,TP9,AF7,AF8,TP10,Right AUX
1689844733.622,-15.625,-6.348,-35.645,-17.578,-109.375
1689844733.626,-88.867,-19.043,-17.090,-28.320,74.219
1689844733.630,-101.562,-22.949,-13.672,-47.363,32.715
1689844733.634,-14.648,-16.113,-11.719,-36.621,-152.344
1689844733.638,32.227,-28.320,-7.812,-22.949,-128.418
1689844733.642,-44.922,-38.086,-22.461,-38.574,-64.453
1689844733.646,-103.516,-26.367,-21.484,-53.711,-23.926
1689844733.649,-104.980,-23.926,-18.066,-49.316,-117.676
1689844733.653,-21.973,-29.785,-29.297,-29.297,-203.613
1689844733.657,42.480,-32.715,-22.949,-6.348,65.430
1689844733.661,-25.879,-25.879,-12.207,-18.555,75.195
1689844733.665,-93.750,-26.855,-11.230,-48.340,-232.422
1689844733.696,-101.074,-32.715,-19.043,-57.617,-209.473
1689844733.700,-27.344,-33.691,-22.461,-25.879,-86.426
1689844733.704,41.016,-40.039,-21.484,-9.766,-59.082
1689844733.708,-21.973,-39.551,-23.438,-33.691,-56.641
1689844733.712,-91.309,-31.738,-26.855,-43.945,-45.410
1689844733.716,-84.961,-24.414,-35.645,-44.922,106.934
1689844733.720,-30.762,-19.043,-40.527,-21.973,50.293
1689844733.723,46.875,-19.043,-35.645,-5.859,-17.090
1689844733.727,13.672,-22.949,-25.391,-21.484,47.852
1689844733.731,-81.543,-24.902,-16.602,-31.250,313.477
1689844733.735,-102.051,-25.391,-18.066,-34.668,238.281
1689844733.739,-48.828,-26.855,-25.391,-25.879,-171.875
1689844733.726,38.086,-32.715,-27.832,-3.418,-107.910
1689844733.730,15.625,-30.273,-17.090,-21.973,-77.637
1689844733.734,-65.430,-31.738,-14.648,-52.734,-183.105
1689844733.738,-84.961,-31.738,-21.973,-51.758,-228.516
1689844733.742,-52.246,-21.973,-30.273,-30.762,-123.047
1689844733.746,37.598,-23.926,-32.715,-7.324,-36.133
1689844733.750,30.762,-29.785,-30.273,-10.742,-9.766
1689844733.753,-65.918,-28.809,-35.645,-35.645,-19.043
1689844733.757,-95.215,-30.273,-34.180,-47.852,-54.688
1689844733.761,-46.875,-29.297,-28.809,-25.879,-50.293
1689844733.765,43.457,-29.297,-24.902,2.930,-72.266
1689844733.769,38.086,-28.809,-27.832,-8.301,-145.508
1689844733.786,-50.293,-25.391,-40.527,-26.855,95.215
1689844733.790,-85.938,-20.996,-38.574,-33.691,218.262
1689844733.794,-54.688,-30.273,-31.738,-24.414,-123.047
1689844733.798,30.762,-29.297,-25.391,4.883,-155.762
1689844733.802,54.199,-18.066,-18.066,0.488,-58.594
1689844733.806,-35.156,-25.879,-24.902,-41.016,-37.598
1689844733.810,-100.098,-31.250,-33.203,-61.523,-103.027
1689844733.813,-78.613,-29.297,-28.320,-50.781,-103.516
1689844733.817,13.184,-28.320,-26.855,-19.531,364.258
1689844733.821,52.734,-33.203,-36.621,-4.395,451.660
1689844733.825,-35.645,-33.203,-33.691,-41.016,-73.242
1689844733.829,-105.957,-20.508,-15.137,-52.246,-183.594
1689844733.816,-95.215,-18.066,-14.160,-41.504,-174.316
1689844733.820,-15.137,-21.484,-22.461,-32.715,-239.746
1689844733.824,45.410,-22.949,-29.297,-17.578,-202.637
1689844733.828,-34.668,-29.785,-36.621,-28.809,-150.391
1689844733.832,-112.305,-46.387,-30.762,-50.781,-85.449
1689844733.836,-106.445,-39.551,-24.414,-51.758,-20.508
1689844733.840,-27.344,-25.879,-23.926,-24.902,8.789
1689844733.843,46.387,-27.344,-20.020,-7.812,40.527
1689844733.847,-16.602,-27.344,-16.602,-32.715,-25.391
1689844733.851,-84.961,-25.879,-25.879,-48.828,-192.383
1689844733.855,-84.961,-19.531,-36.621,-50.293,-147.949
1689844733.859,-30.273,-15.625,-30.273,-34.668,213.867
1689844733.861,42.480,-15.625,-32.227,-20.020,295.898
1689844733.865,-0.488,-21.973,-32.715,-41.504,-87.402
1689844733.869,-88.867,-24.414,-25.391,-64.941,-166.016
1689844733.873,-106.934,-24.902,-29.785,-70.801,-51.758
1689844733.877,-50.781,-33.691,-34.180,-51.270,-99.609
1689844733.881,30.762,-41.504,-31.250,-22.949,-79.590
1689844733.885,12.207,-38.086,-26.367,-30.762,-71.777
1689844733.888,-82.520,-32.715,-32.715,-52.246,354.492
1689844733.892,-99.609,-23.926,-28.320,-50.781,323.730
1689844733.896,-45.898,-40.039,-20.508,-36.621,-220.215
1689844733.900,25.879,-47.363,-23.438,-15.625,-136.230
1689844733.904,20.020,-33.203,-25.391,-22.461,-83.496
1689844733.907,-60.547,-32.715,-36.133,-45.898,-171.875
1689844733.911,-96.680,-30.762,-40.527,-49.805,-165.039
1689844733.915,-62.500,-19.531,-19.531,-31.738,-31.738
1689844733.919,31.738,-20.508,-8.301,-11.719,54.688
