timestamps,PPG1,PPG2,PPG3
1689844733.686,833.000,107149.000,58306.000
1689844733.686,833.000,107128.000,58291.000
1689844733.686,834.000,107150.000,58299.000
1689844733.686,833.000,107078.000,58288.000
1689844733.686,834.000,107135.000,58290.000
1689844733.686,833.000,107127.000,58315.000
1689844733.776,833.000,107103.000,58291.000
1689844733.776,832.000,107126.000,58299.000
1689844733.776,833.000,107143.000,58277.000
1689844733.776,834.000,107125.000,58286.000
1689844733.776,835.000,107140.000,58309.000
1689844733.776,834.000,107105.000,58282.000
1689844733.866,831.000,107163.000,58282.000
1689844733.866,832.000,107154.000,58297.000
1689844733.866,833.000,107162.000,58317.000
1689844733.866,832.000,107132.000,58292.000
1689844733.866,834.000,107180.000,58305.000
1689844733.866,835.000,107161.000,58329.000
1689844733.968,835.000,107206.000,58298.000
1689844733.968,835.000,107178.000,58340.000
1689844733.968,833.000,107235.000,58313.000
1689844733.968,833.000,107263.000,58328.000
1689844733.968,835.000,107284.000,58311.000
1689844733.968,832.000,107264.000,58324.000
1689844734.061,834.000,107337.000,58336.000
1689844734.061,834.000,107369.000,58333.000
1689844734.061,834.000,107289.000,58343.000
1689844734.061,835.000,107360.000,58339.000
1689844734.061,834.000,107389.000,58350.000
1689844734.061,835.000,107418.000,58362.000
1689844734.151,834.000,107423.000,58361.000
1689844734.151,834.000,107408.000,58361.000
1689844734.151,835.000,107415.000,58393.000
1689844734.151,836.000,107471.000,58376.000
1689844734.151,836.000,107435.000,58379.000
1689844734.151,836.000,107454.000,58378.000
1689844734.268,836.000,107425.000,58374.000
1689844734.268,833.000,107452.000,58368.000
1689844734.268,837.000,107401.000,58376.000
1689844734.268,835.000,107372.000,58354.000
1689844734.268,835.000,107304.000,58347.000
1689844734.268,834.000,107317.000,58319.000
1689844734.343,835.000,107281.000,58320.000
1689844734.343,836.000,107253.000,58296.000
1689844734.343,835.000,107203.000,58301.000
1689844734.343,834.000,107232.000,58299.000
1689844734.343,835.000,107142.000,58288.000
1689844734.343,835.000,107138.000,58301.000
1689844734.436,836.000,107144.000,58257.000
1689844734.436,832.000,107114.000,58263.000
1689844734.436,835.000,107124.000,58256.000
1689844734.436,834.000,107131.000,58284.000
1689844734.436,833.000,107081.000,58237.000
1689844734.436,834.000,107082.000,58261.000
1689844734.553,835.000,107093.000,58265.000
1689844734.553,835.000,107101.000,58258.000
1689844734.553,835.000,107102.000,58262.000
1689844734.553,835.000,107062.000,58244.000
1689844734.553,835.000,107068.000,58263.000
1689844734.553,835.000,107065.000,58251.000
1689844734.616,834.000,107055.000,58273.000
1689844734.616,838.000,107092.000,58249.000
1689844734.616,837.000,107061.000,58228.000
1689844734.616,835.000,107084.000,58236.000
1689844734.616,836.000,107112.000,58246.000
1689844734.616,835.000,107112.000,58258.000
1689844734.718,835.000,107092.000,58261.000
1689844734.718,834.000,107102.000,58259.000
1689844734.718,835.000,107111.000,58253.000
1689844734.718,835.000,107126.000,58277.000
1689844734.718,835.000,107132.000,58282.000
1689844734.718,837.000,107162.000,58262.000
1689844734.812,836.000,107144.000,58266.000
1689844734.812,836.000,107179.000,58278.000
1689844734.812,837.000,107225.000,58292.000
1689844734.812,835.000,107216.000,58325.000
1689844734.812,836.000,107191.000,58300.000
1689844734.812,834.000,107249.000,58288.000
1689844734.901,835.000,107243.000,58309.000
1689844734.901,835.000,107306.000,58300.000
1689844734.901,835.000,107297.000,58313.000
1689844734.901,835.000,107311.000,58314.000
1689844734.901,835.000,107330.000,58313.000
1689844734.901,835.000,107355.000,58328.000
1689844734.991,835.000,107357.000,58321.000
1689844734.991,835.000,107362.000,58292.000
1689844734.991,835.000,107346.000,58301.000
1689844734.991,834.000,107313.000,58305.000
1689844734.991,835.000,107275.000,58255.000
1689844734.991,834.000,107229.000,58273.000
1689844735.095,834.000,107188.000,58266.000
1689844735.095,831.000,107182.000,58239.000
1689844735.095,832.000,107114.000,58258.000
1689844735.095,833.000,107109.000,58244.000
1689844735.095,833.000,107054.000,58232.000
1689844735.095,831.000,107057.000,58236.000
1689844735.186,829.000,107043.000,58240.000
1689844735.186,831.000,106961.000,58230.000
1689844735.186,832.000,106992.000,58211.000
1689844735.186,832.000,106932.000,58195.000
1689844735.186,833.000,106936.000,58199.000
1689844735.186,831.000,106960.000,58204.000
1689844735.277,830.000,106966.000,58184.000
1689844735.277,832.000,106937.000,58205.000
1689844735.277,831.000,107001.000,58210.000
1689844735.277,832.000,106921.000,58207.000
1689844735.277,829.000,106956.000,58207.000
1689844735.277,833.000,106900.000,58213.000
1689844735.378,833.000,106927.000,58212.000
1689844735.378,834.000,106958.000,58202.000
1689844735.378,832.000,106922.000,58199.000
1689844735.378,832.000,106947.000,58191.000
1689844735.378,831.000,106935.000,58214.000
1689844735.378,833.000,106913.000,58199.000
1689844735.484,833.000,106964.000,58217.000
1689844735.484,831.000,106955.000,58220.000
1689844735.484,832.000,106985.000,58229.000
1689844735.484,831.000,106986.000,58204.000
1689844735.484,835.000,107001.000,58233.000
1689844735.484,833.000,107017.000,58214.000
1689844735.561,834.000,107076.000,58225.000
1689844735.561,836.000,107086.000,58243.000
1689844735.561,837.000,107093.000,58250.000
1689844735.561,838.000,107077.000,58262.000
