timestamps,TP9,AF7,AF8,TP10,Right AUX
1688304376.378,-103.516,-32.715,-25.879,-45.410,-40.527
1688304376.382,-97.656,-33.203,-32.715,-38.086,59.082
1688304376.386,0.977,-20.508,-30.273,-12.207,-101.562
1688304376.390,43.457,-33.691,-28.320,-11.719,-57.129
1688304376.394,-3.906,-37.109,-27.832,-20.508,15.625
1688304376.398,-79.590,-36.133,-31.250,-31.250,-80.566
1688304376.402,-96.680,-40.527,-18.066,-44.922,-128.418
1688304376.405,-24.414,-36.133,-14.160,-31.250,-149.902
1688304376.409,46.875,-29.785,-32.227,-6.348,220.215
1688304376.413,26.367,-18.066,-28.320,3.418,307.129
1688304376.417,-60.547,-23.926,-21.973,-23.926,-200.684
1688304376.421,-96.191,-33.203,-16.113,-49.316,-309.082
1688304376.424,-27.832,-25.879,-11.230,-31.738,-108.887
1688304376.428,46.387,-18.066,-9.277,-1.465,68.359
1688304376.432,38.086,-29.297,-22.949,-4.883,84.473
1688304376.436,-59.570,-42.480,-39.062,-26.367,23.926
1688304376.440,-101.562,-40.527,-44.922,-33.691,58.594
1688304376.444,-17.090,-32.227,-43.457,-35.156,62.012
1688304376.448,43.457,-19.043,-27.344,-22.461,77.637
1688304376.451,31.250,-11.719,-12.695,-8.789,194.824
1688304376.455,-55.176,-16.602,-8.789,-34.180,208.008
1688304376.459,-110.352,-21.484,-15.625,-51.270,-212.891
1688304376.463,-45.410,-24.414,-25.391,-35.645,-350.586
1688304376.467,34.180,-22.949,-33.691,-9.277,-48.340
1688304376.483,38.086,-12.207,-36.133,3.418,30.273
1688304376.487,-39.551,-16.113,-34.668,-34.180,-113.281
1688304376.491,-120.117,-35.156,-25.879,-72.754,-253.906
1688304376.495,-75.195,-31.250,-22.949,-63.965,-159.668
1688304376.499,19.531,-21.973,-38.574,-26.855,44.434
1688304376.503,25.879,-28.809,-27.832,-12.695,113.770
1688304376.507,-41.016,-31.250,-10.742,-32.227,16.113
1688304376.510,-95.703,-35.645,-20.508,-43.945,41.504
1688304376.514,-70.801,-31.738,-27.832,-47.363,44.434
1688304376.518,19.043,-18.066,-21.973,-25.391,-172.852
1688304376.522,43.457,-23.438,-15.137,-4.395,-80.566
1688304376.526,-27.832,-32.227,-30.762,-37.598,-25.391
1688304376.513,-107.422,-38.574,-39.551,-73.242,-244.141
1688304376.517,-97.168,-42.969,-28.320,-70.801,-365.234
1688304376.521,1.953,-35.156,-21.484,-31.738,5.371
1688304376.525,41.016,-40.039,-29.785,-10.742,320.312
1688304376.529,-23.438,-47.363,-34.668,-25.879,84.961
1688304376.533,-109.375,-47.363,-31.250,-59.570,-130.859
1688304376.537,-97.656,-51.758,-24.902,-58.105,-63.965
1688304376.540,0.000,-38.086,-17.578,-32.227,38.086
1688304376.544,54.199,-23.438,-21.484,-17.578,13.672
1688304376.548,8.301,-31.250,-27.832,-27.832,-89.844
1688304376.552,-90.332,-38.086,-31.250,-46.875,-107.422
1688304376.556,-95.215,-31.738,-38.086,-36.133,189.941
1688304376.559,-3.418,-13.184,-33.203,-26.367,100.098
1688304376.563,53.711,-20.020,-20.020,-20.508,-78.125
