timestamps,X,Y,Z
1690122536.402,-2.153,3.110,1.009
1690122536.402,-1.862,3.185,1.226
1690122536.402,-2.116,3.409,1.331
1690122536.462,-2.497,3.170,1.256
1690122536.462,-2.310,2.968,0.942
1690122536.462,-2.497,2.632,0.979
1690122536.526,-2.505,2.587,0.979
1690122536.526,-2.617,2.213,0.830
1690122536.526,-2.707,2.520,0.852
1690122536.570,-2.714,2.766,0.546
1690122536.570,-2.348,2.467,0.441
1690122536.570,-2.550,2.714,0.546
1690122536.627,-2.325,2.953,0.591
1690122536.627,-2.422,3.215,0.793
1690122536.627,-2.415,3.708,1.144
1690122536.687,-2.333,3.499,1.077
1690122536.687,-2.191,3.507,1.039
1690122536.687,-2.303,3.529,0.972
1690122536.747,-2.004,3.447,0.815
1690122536.747,-2.034,3.409,0.807
1690122536.747,-2.064,3.327,1.024
1690122536.811,-2.348,3.297,1.107
1690122536.811,-2.437,2.931,1.039
1690122536.811,-2.385,2.923,0.822
1690122536.852,-2.236,3.193,1.129
1690122536.852,-2.295,3.357,1.204
1690122536.852,-2.086,3.462,1.241
1690122536.912,-1.809,3.013,1.204
1690122536.912,-2.303,2.931,1.092
1690122536.912,-2.049,2.968,0.979
1690122536.972,-2.101,2.976,1.465
1690122536.972,-2.236,3.103,1.421
1690122536.972,-2.594,3.514,1.107
1690122537.032,-2.737,3.828,0.927
1690122537.032,-2.729,3.985,1.136
1690122537.032,-2.467,3.963,1.323
1690122537.082,-2.333,3.574,1.518
1690122537.082,-2.064,3.021,1.458
1690122537.082,-2.176,3.208,1.077
1690122537.137,-2.325,3.275,0.987
1690122537.137,-2.385,3.155,1.114
1690122537.137,-2.206,3.208,1.264
1690122537.197,-2.183,3.245,1.421
1690122537.197,-2.079,3.043,1.002
1690122537.197,-2.168,3.073,1.204
1690122537.272,-1.757,2.908,1.622
1690122537.272,-1.637,2.759,1.533
1690122537.272,-1.966,2.774,1.697
1690122537.306,-2.138,2.497,1.652
1690122537.306,-1.817,2.677,1.667
1690122537.306,-1.540,2.901,1.862
1690122537.367,-1.630,2.916,1.503
1690122537.367,-1.832,3.065,1.338
1690122537.367,-2.258,3.058,1.219
1690122537.422,-2.213,2.849,1.204
1690122537.422,-2.004,2.744,1.376
1690122537.422,-2.056,2.841,1.413
1690122537.482,-2.049,2.998,1.525
1690122537.482,-2.295,3.095,1.503
1690122537.482,-2.108,2.811,1.062
1690122537.527,-2.034,2.774,1.219
1690122537.527,-1.899,2.759,1.368
1690122537.527,-2.273,2.886,1.256
1690122537.602,-2.325,2.759,1.174
1690122537.602,-2.976,3.051,1.413
1690122537.602,-2.602,3.013,1.510
1690122537.666,-2.355,2.923,1.361
1690122537.666,-2.609,3.223,1.450
1690122537.666,-2.213,3.439,1.421
1690122537.707,-2.094,3.402,1.787
1690122537.707,-2.408,3.589,2.116
1690122537.707,-2.131,3.723,2.213
1690122537.755,-2.041,3.604,2.221
1690122537.755,-2.026,3.963,2.325
1690122537.755,-1.869,3.716,1.809
1690122537.812,-1.794,3.529,1.450
1690122537.812,-1.697,3.477,1.473
1690122537.812,-2.116,3.424,1.249
1690122537.875,-1.742,3.327,1.136
1690122537.875,-1.914,3.305,1.241
1690122537.875,-2.228,3.335,1.159
1690122537.933,-2.624,3.581,1.114
1690122537.933,-2.325,3.910,1.331
1690122537.933,-2.251,4.075,1.503
1690122537.992,-2.228,4.037,1.421
1690122537.992,-2.557,3.439,1.376
1690122537.992,-2.654,3.193,1.234
1690122538.037,-2.572,2.774,1.129
1690122538.037,-2.340,2.363,1.099
1690122538.037,-1.936,2.408,1.054
1690122538.112,-1.824,2.654,1.286
1690122538.112,-1.750,2.879,1.428
1690122538.112,-1.877,3.260,1.622
1690122538.160,-1.548,3.178,1.750
1690122538.160,-1.682,2.931,1.637
1690122538.160,-2.243,3.200,1.525
1690122538.222,-2.886,3.080,1.256
1690122538.222,-2.452,2.931,1.107
1690122538.222,-2.505,2.789,1.473
1690122538.277,-2.482,2.894,1.862
1690122538.277,-2.295,2.976,1.884
1690122538.277,-2.325,3.454,1.450
1690122538.322,-2.370,3.679,1.338
1690122538.322,-2.490,3.746,1.376
1690122538.322,-2.183,3.551,0.837
1690122538.397,-2.288,3.312,0.763
