timestamps,PPG1,PPG2,PPG3
1685723798.351,1598.000,119518.000,68123.000
1685723798.351,1601.000,119561.000,68103.000
1685723798.351,1598.000,119513.000,68150.000
1685723798.351,1605.000,119587.000,68165.000
1685723798.351,1601.000,119591.000,68140.000
1685723798.351,1609.000,119642.000,68144.000
1685723798.427,1603.000,119683.000,68186.000
1685723798.427,1611.000,119604.000,68174.000
1685723798.427,1605.000,119662.000,68199.000
1685723798.427,1606.000,119642.000,68180.000
1685723798.427,1605.000,119581.000,68160.000
1685723798.427,1601.000,119540.000,68140.000
1685723798.516,1605.000,119468.000,68108.000
1685723798.516,1595.000,119367.000,68094.000
1685723798.516,1601.000,119347.000,68096.000
1685723798.516,1592.000,119246.000,68089.000
1685723798.516,1594.000,119253.000,68076.000
1685723798.516,1596.000,119266.000,68089.000
1685723798.635,1589.000,119186.000,68088.000
1685723798.635,1597.000,119131.000,68089.000
1685723798.635,1590.000,119162.000,68062.000
1685723798.635,1597.000,119224.000,68061.000
1685723798.635,1589.000,119175.000,68084.000
1685723798.635,1598.000,119182.000,68095.000
1685723798.711,1593.000,119220.000,68113.000
1685723798.711,1598.000,119254.000,68093.000
1685723798.711,1599.000,119160.000,68116.000
1685723798.711,1589.000,119208.000,68119.000
1685723798.711,1598.000,119235.000,68132.000
1685723798.711,1589.000,119256.000,68123.000
1685723798.801,1599.000,119242.000,68131.000
1685723798.801,1588.000,119231.000,68155.000
1685723798.801,1595.000,119250.000,68130.000
1685723798.801,1594.000,119249.000,68149.000
1685723798.801,1587.000,119270.000,68172.000
1685723798.801,1590.000,119277.000,68184.000
1685723798.891,1584.000,119280.000,68151.000
1685723798.891,1589.000,119294.000,68158.000
1685723798.891,1582.000,119310.000,68172.000
1685723798.891,1587.000,119337.000,68179.000
1685723798.891,1586.000,119306.000,68211.000
1685723798.891,1585.000,119416.000,68217.000
1685723798.994,1586.000,119413.000,68245.000
1685723798.994,1578.000,119453.000,68233.000
1685723798.994,1591.000,119424.000,68256.000
1685723798.994,1582.000,119480.000,68227.000
1685723798.994,1593.000,119463.000,68267.000
1685723798.994,1585.000,119570.000,68299.000
1685723799.086,1588.000,119553.000,68310.000
1685723799.086,1589.000,119599.000,68333.000
1685723799.086,1593.000,119662.000,68330.000
1685723799.086,1597.000,119664.000,68331.000
1685723799.086,1590.000,119705.000,68339.000
1685723799.086,1599.000,119721.000,68351.000
1685723799.177,1593.000,119777.000,68388.000
1685723799.177,1595.000,119801.000,68388.000
1685723799.177,1594.000,119785.000,68406.000
1685723799.177,1597.000,119806.000,68401.000
1685723799.177,1599.000,119809.000,68395.000
1685723799.177,1587.000,119772.000,68400.000
1685723799.278,1596.000,119717.000,68338.000
1685723799.278,1584.000,119713.000,68365.000
1685723799.278,1589.000,119660.000,68354.000
1685723799.278,1578.000,119567.000,68359.000
1685723799.278,1583.000,119566.000,68334.000
1685723799.278,1584.000,119529.000,68324.000
1685723799.369,1577.000,119503.000,68307.000
1685723799.369,1585.000,119446.000,68356.000
1685723799.369,1578.000,119492.000,68332.000
1685723799.369,1586.000,119471.000,68340.000
1685723799.369,1576.000,119447.000,68349.000
1685723799.369,1585.000,119498.000,68344.000
1685723799.461,1584.000,119534.000,68364.000
1685723799.461,1587.000,119576.000,68366.000
1685723799.461,1589.000,119584.000,68316.000
1685723799.461,1584.000,119585.000,68358.000
1685723799.461,1592.000,119570.000,68384.000
1685723799.461,1582.000,119610.000,68364.000
1685723799.568,1591.000,119546.000,68356.000
1685723799.568,1584.000,119523.000,68365.000
1685723799.568,1588.000,119535.000,68369.000
1685723799.568,1583.000,119582.000,68396.000
1685723799.568,1581.000,119601.000,68401.000
1685723799.568,1585.000,119599.000,68381.000
1685723799.654,1575.000,119578.000,68369.000
1685723799.654,1580.000,119565.000,68389.000
1685723799.654,1574.000,119582.000,68400.000
1685723799.654,1578.000,119609.000,68369.000
1685723799.654,1568.000,119601.000,68447.000
1685723799.654,1566.000,119722.000,68407.000
1685723799.745,1563.000,119688.000,68391.000
1685723799.745,1548.000,119633.000,68405.000
1685723799.745,1559.000,119711.000,68402.000
1685723799.745,1545.000,119760.000,68420.000
1685723799.745,1548.000,119783.000,68441.000
1685723799.745,1540.000,119818.000,68452.000
1685723799.838,1544.000,119799.000,68459.000
1685723799.838,1538.000,119862.000,68461.000
1685723799.838,1534.000,119916.000,68491.000
1685723799.838,1537.000,119903.000,68508.000
1685723799.838,1530.000,119922.000,68493.000
1685723799.838,1539.000,119964.000,68502.000
1685723799.926,1530.000,119945.000,68531.000
1685723799.926,1536.000,119965.000,68501.000
1685723799.926,1524.000,119772.000,68501.000
1685723799.926,1521.000,119821.000,68470.000
1685723799.926,1520.000,119744.000,68450.000
1685723799.926,1509.000,119727.000,68440.000
1685723800.028,1514.000,119683.000,68460.000
1685723800.028,1505.000,119671.000,68445.000
1685723800.028,1509.000,119666.000,68438.000
1685723800.028,1506.000,119682.000,68403.000
1685723800.028,1507.000,119633.000,68461.000
1685723800.028,1507.000,119694.000,68454.000
1685723800.134,1508.000,119691.000,68488.000
1685723800.134,1515.000,119728.000,68478.000
1685723800.134,1515.000,119768.000,68494.000
1685723800.134,1527.000,119784.000,68449.000
1685723800.134,1522.000,119745.000,68497.000
1685723800.134,1533.000,119783.000,68511.000
1685723800.211,1533.000,119780.000,68479.000
1685723800.211,1539.000,119732.000,68489.000
1685723800.211,1544.000,119726.000,68484.000
1685723800.211,1544.000,119752.000,68473.000
1685723800.211,1550.000,119799.000,68482.000
1685723800.211,1540.000,119773.000,68496.000
1685723800.301,1549.000,119807.000,68518.000
1685723800.301,1543.000,119811.000,68495.000
1685723800.301,1540.000,119768.000,68484.000
1685723800.301,1528.000,119819.000,68498.000
1685723800.301,1520.000,119789.000,68485.000
1685723800.301,1516.000,119834.000,68527.000
1685723800.403,1499.000,119851.000,68545.000
1685723800.403,1495.000,119876.000,68574.000
1685723800.403,1476.000,119907.000,68544.000
1685723800.403,1471.000,119861.000,68594.000
1685723800.403,1461.000,119867.000,68594.000
1685723800.403,1457.000,119921.000,68585.000
1685723800.494,1458.000,119898.000,68584.000
1685723800.494,1452.000,119891.000,68572.000
1685723800.494,1459.000,119897.000,68566.000
1685723800.494,1457.000,119951.000,68602.000
1685723800.494,1462.000,120011.000,68574.000
1685723800.494,1454.000,119969.000,68573.000
1685723800.586,1457.000,119970.000,68543.000
1685723800.586,1457.000,119901.000,68520.000
1685723800.586,1455.000,119881.000,68509.000
1685723800.586,1455.000,119757.000,68529.000
1685723800.586,1449.000,119721.000,68514.000
1685723800.586,1455.000,119642.000,68530.000
1685723800.691,1448.000,119700.000,68465.000
1685723800.691,1454.000,119684.000,68490.000
1685723800.691,1455.000,119659.000,68501.000
1685723800.691,1456.000,119634.000,68484.000
1685723800.691,1462.000,119700.000,68462.000
1685723800.691,1461.000,119685.000,68460.000
1685723800.766,1472.000,119635.000,68491.000
1685723800.766,1464.000,119707.000,68479.000
1685723800.766,1474.000,119716.000,68467.000
1685723800.766,1466.000,119730.000,68484.000
1685723800.766,1473.000,119739.000,68456.000
1685723800.766,1473.000,119743.000,68461.000
1685723800.868,1472.000,119731.000,68488.000
1685723800.868,1472.000,119733.000,68497.000
1685723800.868,1467.000,119760.000,68463.000
1685723800.868,1473.000,119792.000,68455.000
1685723800.868,1468.000,119784.000,68448.000
1685723800.868,1473.000,119763.000,68485.000
1685723800.961,1466.000,119784.000,68464.000
1685723800.961,1469.000,119821.000,68506.000
1685723800.961,1472.000,119833.000,68520.000
1685723800.961,1472.000,119882.000,68528.000
1685723800.961,1481.000,119802.000,68514.000
1685723800.961,1476.000,119912.000,68519.000
1685723801.078,1480.000,119904.000,68547.000
1685723801.078,1475.000,119904.000,68549.000
1685723801.078,1480.000,119919.000,68556.000
1685723801.078,1480.000,119950.000,68535.000
1685723801.078,1485.000,120005.000,68551.000
1685723801.078,1491.000,119956.000,68595.000
1685723801.142,1491.000,120004.000,68576.000
1685723801.142,1502.000,120008.000,68585.000
1685723801.142,1497.000,119995.000,68591.000
1685723801.142,1511.000,120003.000,68568.000
1685723801.142,1505.000,119916.000,68555.000
1685723801.142,1509.000,119950.000,68522.000
1685723801.244,1508.000,119869.000,68512.000
1685723801.244,1503.000,119798.000,68525.000
1685723801.244,1507.000,119784.000,68486.000
1685723801.244,1495.000,119747.000,68499.000
1685723801.244,1498.000,119762.000,68461.000
1685723801.244,1480.000,119737.000,68489.000
1685723801.336,1475.000,119689.000,68482.000
1685723801.336,1464.000,119720.000,68481.000
1685723801.336,1460.000,119628.000,68483.000
1685723801.336,1462.000,119695.000,68515.000
1685723801.336,1452.000,119700.000,68532.000
1685723801.336,1465.000,119801.000,68554.000
1685723801.428,1459.000,119807.000,68552.000
1685723801.428,1469.000,119858.000,68537.000
1685723801.428,1460.000,119831.000,68570.000
1685723801.428,1467.000,119909.000,68582.000
1685723801.428,1465.000,119911.000,68545.000
1685723801.428,1460.000,119880.000,68569.000
1685723801.516,1463.000,119931.000,68574.000
1685723801.516,1455.000,119885.000,68595.000
1685723801.516,1461.000,119922.000,68594.000
1685723801.516,1453.000,119955.000,68591.000
1685723801.516,1459.000,119932.000,68617.000
1685723801.516,1456.000,119970.000,68591.000
1685723801.623,1459.000,119971.000,68624.000
1685723801.623,1462.000,119886.000,68586.000
1685723801.623,1458.000,119963.000,68628.000
1685723801.623,1462.000,119980.000,68669.000
1685723801.623,1455.000,120002.000,68646.000
1685723801.623,1460.000,120010.000,68665.000
1685723801.710,1456.000,120088.000,68662.000
1685723801.710,1459.000,120091.000,68668.000
1685723801.710,1460.000,120118.000,68647.000
1685723801.710,1456.000,120110.000,68695.000
1685723801.710,1460.000,120134.000,68748.000
1685723801.710,1457.000,120136.000,68713.000
1685723801.801,1463.000,120203.000,68670.000
1685723801.801,1452.000,120125.000,68695.000
1685723801.801,1458.000,120099.000,68663.000
1685723801.801,1449.000,120033.000,68645.000
1685723801.801,1449.000,120009.000,68658.000
1685723801.801,1450.000,119963.000,68671.000
1685723801.891,1446.000,119950.000,68633.000
1685723801.891,1453.000,119846.000,68614.000
1685723801.891,1441.000,119926.000,68665.000
1685723801.891,1447.000,119903.000,68630.000
1685723801.891,1441.000,119854.000,68662.000
1685723801.891,1449.000,119910.000,68614.000
1685723802.008,1447.000,119871.000,68646.000
1685723802.008,1447.000,119920.000,68658.000
1685723802.008,1450.000,119933.000,68665.000
1685723802.008,1445.000,119940.000,68642.000
1685723802.008,1451.000,119920.000,68681.000
1685723802.008,1441.000,119982.000,68673.000
1685723802.086,1444.000,119949.000,68680.000
1685723802.086,1440.000,119935.000,68676.000
1685723802.086,1442.000,119957.000,68646.000
1685723802.086,1440.000,119920.000,68679.000
1685723802.086,1438.000,119957.000,68644.000
1685723802.086,1445.000,119928.000,68667.000
1685723802.176,1439.000,119941.000,68661.000
1685723802.176,1447.000,119905.000,68681.000
1685723802.176,1445.000,119897.000,68679.000
1685723802.176,1455.000,119999.000,68686.000
1685723802.176,1460.000,119970.000,68711.000
1685723802.176,1468.000,119949.000,68702.000
1685723802.268,1481.000,120026.000,68712.000
1685723802.268,1484.000,120037.000,68745.000
1685723802.268,1505.000,120022.000,68737.000
1685723802.268,1518.000,120047.000,68728.000
1685723802.268,1543.000,120088.000,68726.000
1685723802.268,1563.000,120063.000,68733.000
1685723802.369,1592.000,120062.000,68739.000
1685723802.369,1621.000,120027.000,68756.000
1685723802.369,1649.000,120078.000,68754.000
1685723802.369,1681.000,120151.000,68752.000
1685723802.369,1705.000,120141.000,68752.000
1685723802.369,1736.000,120171.000,68736.000
1685723802.461,1751.000,120149.000,68692.000
1685723802.461,1775.000,120075.000,68674.000
1685723802.461,1787.000,120004.000,68616.000
1685723802.461,1799.000,120038.000,68604.000
1685723802.461,1814.000,119938.000,68627.000
1685723802.461,1819.000,119931.000,68618.000
1685723802.567,1833.000,119906.000,68615.000
1685723802.567,1836.000,119832.000,68603.000
1685723802.567,1843.000,119850.000,68612.000
1685723802.567,1847.000,119886.000,68585.000
1685723802.567,1849.000,119767.000,68608.000
1685723802.567,1851.000,119839.000,68600.000
1685723802.642,1856.000,119869.000,68604.000
1685723802.642,1864.000,119860.000,68577.000
1685723802.642,1859.000,119867.000,68604.000
1685723802.642,1868.000,119820.000,68584.000
1685723802.642,1858.000,119772.000,68597.000
1685723802.642,1864.000,119788.000,68620.000
1685723802.744,1860.000,119849.000,68603.000
1685723802.744,1857.000,119831.000,68587.000
1685723802.744,1856.000,119816.000,68616.000
1685723802.744,1845.000,119857.000,68588.000
1685723802.744,1855.000,119849.000,68612.000
1685723802.744,1841.000,119852.000,68635.000
1685723802.838,1848.000,119793.000,68627.000
1685723802.838,1853.000,119830.000,68613.000
1685723802.838,1861.000,119810.000,68591.000
1685723802.838,1870.000,119865.000,68613.000
1685723802.838,1873.000,119810.000,68638.000
1685723802.838,1891.000,119812.000,68577.000
1685723802.926,1893.000,119829.000,68598.000
1685723802.926,1906.000,119882.000,68586.000
1685723802.926,1909.000,119870.000,68601.000
1685723802.926,1923.000,119886.000,68563.000
1685723802.926,1926.000,119892.000,68598.000
1685723802.926,1931.000,119965.000,68574.000
1685723803.016,1938.000,119900.000,68600.000
1685723803.016,1933.000,119930.000,68627.000
1685723803.016,1948.000,119990.000,68601.000
1685723803.016,1934.000,119959.000,68625.000
1685723803.016,1943.000,119958.000,68635.000
1685723803.016,1943.000,119965.000,68623.000
