timestamps,X,Y,Z
1685723798.353,-2.138,2.310,1.114
1685723798.353,-1.959,2.609,1.069
1685723798.353,-2.497,2.527,1.032
1685723798.409,-2.856,2.826,0.763
1685723798.409,-2.624,3.245,0.471
1685723798.409,-2.497,3.454,0.643
1685723798.471,-1.951,3.275,0.434
1685723798.471,-2.026,3.223,0.508
1685723798.471,-2.086,3.350,0.763
1685723798.529,-2.004,3.148,1.107
1685723798.529,-2.079,3.013,1.436
1685723798.529,-2.176,2.781,1.667
1685723798.588,-2.161,2.961,1.779
1685723798.588,-2.565,3.417,1.779
1685723798.588,-2.295,3.619,1.391
1685723798.637,-2.161,3.305,1.047
1685723798.637,-2.385,3.155,0.471
1685723798.637,-2.467,2.998,0.097
1685723798.693,-2.594,2.916,-0.179
1685723798.693,-2.123,2.901,-0.060
1685723798.693,-1.966,2.976,0.329
1685723798.757,-1.966,2.609,0.336
1685723798.757,-2.692,2.766,1.047
1685723798.757,-2.594,2.729,1.271
1685723798.813,-2.602,2.415,1.204
1685723798.813,-2.737,2.251,1.346
1685723798.813,-2.594,2.482,1.092
1685723798.873,-2.071,2.722,0.643
1685723798.873,-1.742,2.729,0.449
1685723798.873,-1.765,2.879,0.284
1685723798.919,-1.757,3.125,0.501
1685723798.919,-2.086,2.931,1.144
1685723798.919,-2.228,3.095,1.279
1685723798.978,-2.355,3.021,1.413
1685723798.978,-2.176,2.699,1.473
1685723798.978,-2.251,2.766,1.675
1685723799.054,-1.996,2.916,1.488
1685723799.054,-1.951,2.789,1.458
1685723799.054,-1.892,2.609,1.196
1685723799.088,-1.862,2.602,1.159
1685723799.088,-1.772,2.901,1.159
1685723799.088,-1.936,2.669,1.047
1685723799.143,-2.295,2.565,0.942
1685723799.143,-2.677,2.490,0.621
1685723799.143,-2.684,3.357,0.516
1685723799.203,-2.325,4.008,0.434
1685723799.203,-2.445,4.165,0.202
1685723799.203,-2.049,3.895,0.351
1685723799.263,-1.854,3.544,0.553
1685723799.263,-1.974,3.178,0.778
1685723799.263,-2.071,2.737,1.151
1685723799.323,-1.989,2.565,1.473
1685723799.323,-1.981,2.393,1.593
1685723799.323,-1.899,2.677,1.622
1685723799.371,-2.011,2.998,1.458
1685723799.371,-1.645,2.931,1.084
1685723799.371,-1.585,3.058,0.957
1685723799.428,-1.301,3.649,1.279
1685723799.428,-1.383,3.768,1.675
1685723799.428,-1.540,3.664,1.705
1685723799.488,-1.705,3.686,2.064
1685723799.488,-1.907,3.507,1.533
1685723799.488,-2.280,3.110,0.538
1685723799.566,-2.923,2.699,-0.546
1685723799.566,-3.185,1.944,-1.166
1685723799.566,-3.529,1.256,-1.675
1685723799.597,-3.843,0.224,-1.727
1685723799.597,-4.703,-0.935,-2.168
1685723799.597,-6.423,-1.966,-3.028
1685723799.656,-8.322,-2.183,-4.680
1685723799.656,-9.952,-2.064,-6.146
1685723799.656,-9.817,-3.237,-7.410
1685723799.713,-7.783,-5.084,-7.701
1685723799.713,-4.359,-5.069,-6.871
1685723799.713,-3.955,-2.737,-6.580
1685723799.773,-5.211,1.862,-5.809
1685723799.773,-6.535,5.996,-3.432
1685723799.773,-6.408,8.284,-0.366
1685723799.836,-6.281,8.830,2.355
1685723799.836,-7.021,8.823,3.619
1685723799.836,-7.881,8.688,3.484
