timestamps,X,Y,Z
1690986828.673,-0.103,0.002,1.000
1690986828.673,-0.107,-0.003,1.002
1690986828.673,-0.111,-0.002,1.005
1690986828.719,-0.115,-0.006,1.005
1690986828.719,-0.118,-0.004,1.012
1690986828.719,-0.124,0.004,1.004
1690986828.781,-0.117,0.002,0.994
1690986828.781,-0.115,0.002,0.992
1690986828.781,-0.113,-0.006,0.988
1690986828.838,-0.112,-0.009,0.996
1690986828.838,-0.116,-0.014,0.998
1690986828.838,-0.111,-0.013,0.988
1690986828.898,-0.114,-0.013,0.991
1690986828.898,-0.109,-0.025,0.992
1690986828.898,-0.113,-0.026,0.994
1690986828.958,-0.107,-0.025,0.997
1690986828.958,-0.111,-0.030,0.993
1690986828.958,-0.118,-0.030,0.996
1690986829.003,-0.119,-0.034,0.993
1690986829.003,-0.124,-0.037,0.990
1690986829.003,-0.128,-0.036,0.992
1690986829.081,-0.130,-0.037,0.994
1690986829.081,-0.132,-0.038,0.989
1690986829.081,-0.132,-0.041,0.987
1690986829.123,-0.135,-0.038,0.994
1690986829.123,-0.140,-0.044,0.995
1690986829.123,-0.140,-0.042,0.991
1690986829.185,-0.134,-0.047,0.986
1690986829.185,-0.137,-0.045,0.989
1690986829.185,-0.133,-0.044,0.992
1690986829.242,-0.133,-0.044,0.990
1690986829.242,-0.133,-0.044,0.994
1690986829.242,-0.126,-0.045,0.992
1690986829.290,-0.131,-0.044,0.993
1690986829.290,-0.128,-0.042,0.992
1690986829.290,-0.129,-0.040,0.994
1690986829.351,-0.132,-0.042,0.995
1690986829.351,-0.131,-0.036,1.002
1690986829.351,-0.134,-0.038,0.991
1690986829.408,-0.132,-0.034,0.990
1690986829.408,-0.132,-0.030,0.987
1690986829.408,-0.133,-0.028,0.987
1690986829.473,-0.130,-0.024,0.988
1690986829.473,-0.135,-0.026,0.991
1690986829.473,-0.134,-0.021,0.999
1690986829.513,-0.134,-0.014,0.998
1690986829.513,-0.132,-0.012,0.999
1690986829.513,-0.135,-0.014,0.996
1690986829.580,-0.133,-0.006,0.998
1690986829.580,-0.136,-0.009,0.994
1690986829.580,-0.134,-0.003,0.989
1690986829.633,-0.136,0.003,0.992
1690986829.633,-0.139,0.001,0.991
1690986829.633,-0.145,0.001,0.995
1690986829.681,-0.150,0.003,0.994
1690986829.681,-0.152,0.003,0.999
1690986829.681,-0.146,0.008,0.991
1690986829.740,-0.144,0.011,0.987
1690986829.740,-0.148,0.014,0.998
1690986829.740,-0.145,0.012,0.999
1690986829.813,-0.144,0.014,0.999
1690986829.813,-0.146,0.011,1.000
1690986829.813,-0.144,0.013,0.998
1690986829.858,-0.147,0.012,1.000
1690986829.858,-0.146,0.009,0.997
1690986829.858,-0.144,0.014,0.995
1690986829.918,-0.143,0.009,0.993
