timestamps,X,Y,Z
1690203070.375,-2.198,2.766,0.538
1690203070.375,-2.071,2.789,0.606
1690203070.375,-2.123,3.065,0.927
1690203070.440,-1.974,3.163,0.972
1690203070.440,-2.056,3.155,1.151
1690203070.440,-1.989,3.140,1.488
1690203070.483,-2.400,3.327,1.772
1690203070.483,-2.333,3.185,1.473
1690203070.483,-2.355,3.178,1.338
1690203070.540,-2.303,3.290,1.376
1690203070.540,-1.974,3.170,1.166
1690203070.540,-2.019,3.230,0.920
1690203070.600,-2.191,2.983,0.800
1690203070.600,-2.280,3.006,0.718
1690203070.600,-2.236,2.908,0.852
1690203070.660,-2.071,2.662,1.062
1690203070.660,-2.138,2.497,0.897
1690203070.660,-2.310,2.355,0.845
1690203070.722,-2.811,2.647,0.576
1690203070.722,-2.400,3.140,0.583
1690203070.722,-2.094,3.492,0.882
1690203070.767,-1.944,3.335,1.069
1690203070.767,-1.944,3.237,1.219
1690203070.767,-2.019,2.953,1.129
1690203070.825,-1.914,2.737,1.308
1690203070.825,-2.355,2.938,1.578
1690203070.825,-2.206,2.811,1.652
1690203070.885,-2.146,2.811,1.660
1690203070.885,-2.602,2.565,1.383
1690203070.885,-2.879,2.841,1.174
1690203070.960,-2.408,2.647,0.994
1690203070.960,-2.295,2.228,0.606
1690203070.960,-2.348,2.355,0.292
1690203071.005,-2.415,2.841,0.112
1690203071.005,-2.176,3.985,-0.082
1690203071.005,-2.378,5.032,-0.105
1690203071.050,-2.228,5.847,-0.097
1690203071.050,-2.079,6.236,-0.262
1690203071.050,-2.228,6.662,-0.052
1690203071.110,-2.759,7.148,0.307
1690203071.110,-2.931,8.045,0.322
1690203071.110,-2.579,8.269,0.030
1690203071.170,-2.258,8.501,-0.135
1690203071.170,-2.333,8.613,-0.090
1690203071.170,-2.108,7.342,-0.015
1690203071.230,-2.303,5.480,0.411
1690203071.230,-2.669,3.252,1.122
1690203071.230,-3.245,1.570,1.682
1690203071.280,-3.394,0.740,2.079
1690203071.280,-2.766,-0.082,2.490
1690203071.280,-2.632,-0.523,2.340
1690203071.335,-2.288,-0.673,2.437
1690203071.335,-2.265,-0.486,2.707
1690203071.335,-2.236,-0.426,3.058
1690203071.395,-2.056,-0.269,3.155
1690203071.395,-1.869,0.007,3.230
1690203071.395,-2.243,0.209,3.103
1690203071.455,-2.355,0.449,2.632
1690203071.455,-2.191,0.404,1.929
1690203071.455,-2.273,0.598,1.690
1690203071.517,-2.056,0.366,1.540
1690203071.517,-1.615,-0.344,1.032
1690203071.517,-1.959,-0.299,1.077
1690203071.564,-2.041,-0.150,1.181
1690203071.564,-2.153,0.187,1.406
1690203071.564,-2.206,0.307,1.682
1690203071.622,-2.310,0.344,1.839
1690203071.622,-2.071,0.636,1.944
1690203071.622,-2.056,0.822,2.026
1690203071.680,-2.273,1.189,1.787
1690203071.680,-2.408,2.243,1.652
1690203071.680,-2.265,3.230,1.069
1690203071.740,-2.071,4.127,0.905
1690203071.740,-1.787,4.150,0.785
1690203071.740,-1.735,4.277,0.942
1690203071.800,-2.101,4.105,1.069
1690203071.800,-2.056,3.993,0.628
1690203071.800,-2.168,4.030,0.793
1690203071.847,-2.340,4.008,1.069
1690203071.847,-2.026,3.634,0.994
1690203071.847,-1.981,3.342,0.987
1690203071.907,-2.108,3.043,1.211
1690203071.907,-2.153,2.632,1.308
1690203071.907,-2.206,2.475,1.181
1690203071.965,-2.490,2.295,1.226
1690203071.965,-2.550,2.535,1.069
1690203071.965,-2.183,2.953,0.845
1690203072.025,-1.794,3.327,0.516
1690203072.025,-1.914,3.851,0.561
1690203072.025,-2.161,4.262,0.426
1690203072.073,-2.445,4.172,0.284
1690203072.073,-2.430,3.836,0.778
1690203072.073,-2.437,3.193,0.912
1690203072.130,-2.146,2.886,0.890
1690203072.130,-2.108,2.565,0.994
1690203072.130,-2.273,2.393,1.084
1690203072.190,-2.512,2.153,1.069
1690203072.190,-2.168,2.041,0.965
1690203072.190,-2.146,1.832,1.054
1690203072.235,-1.996,2.206,1.376
1690203072.235,-1.862,2.303,1.652
1690203072.235,-1.832,2.393,1.421
1690203072.295,-1.884,2.624,1.166
1690203072.295,-1.742,3.051,1.234
1690203072.295,-1.742,3.058,1.413
1690203072.358,-1.839,3.006,1.615
1690203072.358,-1.907,2.864,1.697
1690203072.358,-2.191,2.295,1.705
1690203072.405,-2.034,2.108,1.600
1690203072.405,-2.146,1.929,1.525
1690203072.405,-2.280,2.310,1.361
1690203072.475,-2.258,2.624,1.017
1690203072.475,-2.273,3.073,1.009
1690203072.475,-2.258,3.574,1.077
1690203072.520,-2.146,3.813,1.129
1690203072.520,-2.176,3.208,0.807
1690203072.520,-2.131,3.088,0.882
1690203072.595,-1.862,2.931,0.852
1690203072.595,-1.660,2.707,0.613
1690203072.595,-2.011,2.983,1.032
1690203072.642,-2.430,2.953,1.368
1690203072.642,-2.550,2.662,0.972
1690203072.642,-2.138,2.333,0.807
1690203072.689,-2.497,1.996,0.628
1690203072.689,-2.796,2.056,0.381
1690203072.689,-3.140,2.587,0.493
1690203072.745,-2.467,2.722,0.329
1690203072.745,-2.094,3.155,0.232
1690203072.745,-2.161,3.387,0.621
1690203072.805,-2.452,3.686,0.748
1690203072.805,-2.774,3.970,1.069
1690203072.805,-2.609,4.015,1.092
1690203072.865,-2.624,3.596,1.256
1690203072.865,-2.669,3.574,1.159
1690203072.865,-2.602,3.611,1.286
1690203072.925,-2.333,3.514,0.890
1690203072.925,-2.422,3.320,1.039
1690203072.925,-2.213,2.961,0.583
1690203072.990,-2.221,2.886,0.434
1690203072.990,-2.146,3.088,0.479
1690203072.990,-1.959,2.991,0.351
1690203073.030,-2.408,2.834,0.740
1690203073.030,-2.587,3.230,1.211
1690203073.030,-2.265,3.252,1.062
1690203073.090,-1.854,3.237,1.166
1690203073.090,-1.877,3.798,1.720
1690203073.090,-1.989,3.731,1.682
1690203073.153,-1.450,3.686,1.436
1690203073.153,-1.533,3.671,1.376
1690203073.153,-1.914,3.537,1.323
1690203073.198,-1.951,2.879,1.421
1690203073.198,-2.206,2.505,1.144
1690203073.198,-2.938,2.639,1.047
1690203073.255,-2.796,2.894,0.613
1690203073.255,-2.505,2.983,0.464
1690203073.255,-2.325,2.976,0.546
1690203073.315,-1.772,2.737,0.336
1690203073.315,-1.936,2.594,0.516
1690203073.315,-1.936,2.916,1.054
1690203073.375,-1.757,3.013,1.279
1690203073.375,-2.086,3.043,1.742
1690203073.375,-2.348,3.342,1.847
1690203073.439,-2.213,3.380,1.712
1690203073.439,-2.206,3.088,1.413
1690203073.439,-1.854,2.841,1.159
1690203073.483,-2.094,2.467,0.860
1690203073.483,-2.512,2.415,0.553
1690203073.483,-2.557,2.684,0.239
1690203073.540,-2.378,2.908,0.150
1690203073.540,-1.907,3.170,0.067
1690203073.540,-1.847,3.432,0.142
1690203073.600,-2.041,3.432,0.434
1690203073.600,-2.183,3.873,0.553
1690203073.600,-2.236,3.753,0.875
1690203073.660,-2.609,3.776,1.009
1690203073.660,-2.826,3.851,1.398
1690203073.660,-2.804,3.828,1.211
1690203073.722,-2.886,3.701,1.009
1690203073.722,-2.579,3.559,0.598
1690203073.722,-1.981,3.312,0.464
1690203073.767,-1.884,3.051,0.269
1690203073.767,-1.854,2.916,0.359
1690203073.767,-1.757,3.021,0.695
1690203073.825,-2.011,3.237,1.181
1690203073.825,-1.951,3.477,1.480
1690203073.825,-2.041,3.529,1.720
1690203073.885,-2.079,3.903,1.914
1690203073.885,-2.168,3.955,1.712
1690203073.885,-1.824,3.903,1.174
1690203073.945,-1.742,3.813,0.965
1690203073.945,-1.540,3.701,0.501
1690203073.945,-2.153,3.656,0.456
1690203074.005,-2.452,3.522,0.516
1690203074.005,-2.707,3.432,0.516
1690203074.005,-2.766,3.581,0.493
1690203074.050,-2.737,3.858,0.508
1690203074.050,-2.796,3.940,0.636
1690203074.050,-2.303,3.738,1.196
1690203074.110,-1.847,3.245,1.518
1690203074.110,-1.174,2.923,1.675
1690203074.110,-1.159,3.103,1.809
1690203074.170,-1.114,3.357,1.929
1690203074.170,-1.615,3.574,2.041
1690203074.170,-1.630,3.365,2.722
1690203074.215,-1.316,2.781,3.193
1690203074.215,-1.682,2.804,3.529
1690203074.215,-1.869,2.908,3.507
1690203074.280,-1.802,2.841,3.320
1690203074.280,-2.288,2.482,3.051
1690203074.280,-2.273,2.363,2.684
1690203074.335,-2.265,2.108,2.034
1690203074.335,-1.944,2.191,1.450
1690203074.335,-1.338,2.804,0.905
1690203074.395,-1.122,3.581,0.254
1690203074.395,-1.092,4.381,-0.307
1690203074.395,-1.219,5.069,-0.583
1690203074.440,-1.226,5.353,-0.950
1690203074.440,-0.987,5.211,-0.471
1690203074.440,-0.628,4.658,0.067
1690203074.500,-0.479,3.813,0.733
1690203074.500,-0.389,3.320,1.256
1690203074.500,-0.411,2.976,0.950
1690203074.564,-1.099,2.624,-0.232
1690203074.564,-2.026,2.064,-1.600
1690203074.564,-2.467,1.675,-2.662
1690203074.621,-3.051,1.271,-3.365
1690203074.621,-3.933,0.778,-3.768
1690203074.621,-4.374,0.591,-3.851
1690203074.680,-4.740,0.867,-3.731
1690203074.680,-4.920,1.667,-3.656
1690203074.680,-4.897,2.280,-3.477
1690203074.740,-4.718,2.901,-3.290
1690203074.740,-4.486,3.245,-2.310
1690203074.740,-3.903,3.215,-1.563
1690203074.788,-3.776,2.894,-1.279
1690203074.788,-3.574,3.095,-0.419
1690203074.788,-3.372,3.581,0.673
1690203074.862,-2.804,3.798,1.473
1690203074.862,-2.535,3.903,2.303
1690203074.862,-2.714,3.634,2.781
1690203074.905,-2.669,3.551,2.968
1690203074.905,-2.602,3.544,3.028
1690203074.905,-3.088,3.551,3.095
1690203074.954,-3.237,3.708,2.916
1690203074.954,-3.290,3.544,2.647
1690203074.954,-3.245,3.798,2.400
1690203075.010,-3.013,3.783,1.593
1690203075.010,-2.841,3.439,0.718
1690203075.010,-3.013,3.237,0.097
1690203075.073,-3.051,3.133,-0.022
1690203075.073,-2.467,3.043,-0.209
1690203075.073,-2.041,2.938,-0.105
1690203075.130,-1.794,2.901,-0.015
1690203075.130,-1.742,2.976,0.606
1690203075.130,-1.742,3.148,1.622
1690203075.176,-1.839,2.983,1.907
1690203075.176,-1.832,2.841,2.295
1690203075.176,-1.323,2.983,2.579
1690203075.235,-1.293,3.110,2.460
1690203075.235,-1.525,2.796,2.034
1690203075.235,-1.585,2.639,1.413
1690203075.295,-1.817,2.348,1.234
1690203075.295,-2.041,2.236,0.733
1690203075.295,-1.944,2.198,0.546
1690203075.358,-1.600,2.482,0.643
1690203075.358,-1.465,2.370,0.845
1690203075.358,-1.727,2.355,1.069
1690203075.405,-2.026,2.497,1.226
1690203075.405,-1.735,2.729,1.645
1690203075.405,-1.555,2.437,1.525
1690203075.460,-1.922,2.639,1.824
1690203075.460,-1.884,2.707,1.757
1690203075.460,-1.996,3.088,1.421
1690203075.520,-1.974,3.522,0.830
1690203075.520,-1.353,3.559,0.987
1690203075.520,-0.815,3.372,1.256
1690203075.580,-1.024,3.073,1.398
1690203075.580,-1.234,2.901,1.772
1690203075.580,-1.473,2.751,1.929
1690203075.641,-1.951,3.036,2.183
1690203075.641,-2.034,2.991,2.101
1690203075.641,-2.400,3.125,1.712
1690203075.690,-2.482,3.215,1.563
1690203075.690,-2.587,3.118,1.488
1690203075.690,-2.557,2.677,0.942
1690203075.745,-2.632,2.505,0.546
1690203075.745,-2.647,2.579,0.471
1690203075.745,-2.632,2.587,0.336
1690203075.805,-2.460,2.796,0.299
1690203075.805,-2.295,2.923,0.209
1690203075.805,-2.011,3.058,0.396
1690203075.865,-1.862,3.335,0.643
1690203075.865,-1.936,3.447,0.621
1690203075.865,-1.944,3.223,1.279
1690203075.913,-1.525,3.469,1.480
1690203075.913,-1.323,3.469,1.540
1690203075.913,-1.122,3.701,1.376
1690203075.972,-1.301,3.694,1.323
1690203075.972,-1.480,3.477,1.092
1690203075.972,-1.286,3.402,0.785
1690203076.030,-1.608,3.409,0.837
1690203076.030,-1.929,3.275,0.381
1690203076.030,-2.221,3.439,0.022
1690203076.090,-2.333,3.312,-0.366
1690203076.090,-2.692,3.439,-1.159
1690203076.090,-3.439,3.671,-2.273
1690203076.150,-4.082,3.529,-3.791
1690203076.150,-4.037,3.193,-5.503
1690203076.150,-4.396,3.365,-6.774
1690203076.198,-3.978,3.357,-7.574
1690203076.198,-3.873,3.372,-8.456
1690203076.198,-3.940,3.671,-8.456
1690203076.270,-4.180,3.993,-7.985
1690203076.270,-4.710,4.292,-6.804
1690203076.270,-4.516,4.165,-5.600
1690203076.315,-4.322,4.426,-4.217
1690203076.315,-4.636,4.546,-2.609
1690203076.315,-4.419,4.531,-1.286
1690203076.375,-4.135,4.090,-0.075
1690203076.375,-4.037,3.985,0.546
1690203076.375,-3.686,3.888,1.264
1690203076.437,-3.589,3.895,1.802
1690203076.437,-3.282,4.269,2.108
1690203076.437,-2.864,4.217,2.071
1690203076.483,-2.370,4.254,1.929
1690203076.483,-2.138,3.955,1.787
1690203076.483,-1.892,3.791,1.869
1690203076.540,-2.131,4.239,2.123
1690203076.540,-2.318,4.583,1.959
1690203076.540,-2.460,5.159,2.153
1690203076.600,-2.056,5.929,1.570
1690203076.600,-1.570,5.772,1.323
1690203076.600,-1.279,5.249,1.353
