timestamps,X,Y,Z
1690120704.528,0.076,0.051,0.997
1690120704.528,0.075,0.042,0.996
1690120704.528,0.078,0.048,0.995
1690120704.577,0.078,0.046,0.998
1690120704.577,0.076,0.049,0.998
1690120704.577,0.076,0.046,0.996
1690120704.634,0.076,0.046,0.999
1690120704.634,0.074,0.046,0.997
1690120704.634,0.076,0.049,0.997
1690120704.694,0.073,0.047,0.999
1690120704.694,0.076,0.043,0.996
1690120704.694,0.080,0.045,1.002
1690120704.739,0.081,0.049,0.991
1690120704.739,0.082,0.047,0.998
1690120704.739,0.081,0.048,1.002
1690120704.801,0.082,0.051,0.999
1690120704.801,0.080,0.046,0.995
1690120704.801,0.077,0.049,0.999
1690120704.861,0.077,0.045,0.997
1690120704.861,0.078,0.045,0.997
1690120704.861,0.079,0.045,0.996
1690120704.918,0.080,0.046,0.996
1690120704.918,0.080,0.048,0.998
1690120704.918,0.081,0.043,0.993
1690120704.978,0.078,0.047,0.997
1690120704.978,0.075,0.045,1.000
1690120704.978,0.078,0.040,0.990
1690120705.024,0.079,0.045,0.995
1690120705.024,0.076,0.049,1.001
1690120705.024,0.077,0.047,1.002
1690120705.086,0.079,0.041,0.997
1690120705.086,0.078,0.041,0.994
1690120705.086,0.078,0.044,0.996
1690120705.144,0.077,0.041,0.995
1690120705.144,0.080,0.043,0.997
1690120705.144,0.080,0.040,0.997
1690120705.195,0.077,0.042,0.997
1690120705.195,0.079,0.042,0.998
1690120705.195,0.077,0.041,1.000
1690120705.249,0.076,0.041,0.994
1690120705.249,0.075,0.046,0.998
1690120705.249,0.075,0.045,0.994
1690120705.309,0.073,0.041,0.997
1690120705.309,0.072,0.044,0.997
1690120705.309,0.070,0.039,0.997
1690120705.373,0.070,0.043,0.999
1690120705.373,0.073,0.040,0.995
1690120705.373,0.072,0.041,0.998
1690120705.417,0.073,0.042,0.997
1690120705.417,0.072,0.043,1.000
1690120705.417,0.076,0.042,0.998
1690120705.488,0.076,0.043,0.997
1690120705.488,0.077,0.040,0.996
1690120705.488,0.082,0.039,0.995
1690120705.534,0.078,0.036,0.999
1690120705.534,0.082,0.041,0.993
1690120705.534,0.083,0.043,0.993
1690120705.624,0.074,0.041,0.997
1690120705.624,0.073,0.044,0.997
1690120705.624,0.073,0.043,0.992
1690120705.656,0.069,0.037,1.001
1690120705.656,0.075,0.040,0.994
1690120705.656,0.082,0.047,0.998
1690120705.717,0.078,0.040,1.003
1690120705.717,0.076,0.044,0.997
1690120705.717,0.078,0.043,0.995
1690120705.759,0.082,0.045,0.997
1690120705.759,0.080,0.044,0.996
1690120705.759,0.079,0.038,0.997
1690120705.819,0.081,0.042,0.996
1690120705.819,0.083,0.038,0.998
1690120705.819,0.083,0.048,1.002
1690120705.879,0.084,0.044,1.002
1690120705.879,0.082,0.042,0.999
1690120705.879,0.078,0.044,0.998
1690120705.939,0.075,0.045,0.995
1690120705.939,0.077,0.044,0.991
1690120705.939,0.074,0.045,0.998
1690120705.986,0.073,0.047,0.999
1690120705.986,0.074,0.045,0.998
1690120705.986,0.074,0.045,0.993
1690120706.044,0.073,0.043,0.999
1690120706.044,0.074,0.046,0.995
1690120706.044,0.075,0.045,0.998
1690120706.104,0.077,0.044,0.998
1690120706.104,0.078,0.045,0.998
1690120706.104,0.075,0.047,0.999
1690120706.154,0.075,0.047,0.993
1690120706.154,0.075,0.053,0.996
1690120706.154,0.075,0.048,0.999
1690120706.214,0.077,0.046,0.998
1690120706.214,0.077,0.048,0.996
1690120706.214,0.078,0.049,0.998
1690120706.269,0.077,0.044,0.998
1690120706.269,0.078,0.042,0.999
1690120706.269,0.081,0.044,0.996
1690120706.329,0.081,0.044,0.995
1690120706.329,0.084,0.043,0.995
1690120706.329,0.081,0.041,0.995
1690120706.389,0.078,0.037,0.995
