timestamps,X,Y,Z
1692045250.722,-1.563,3.237,0.411
1692045250.722,-1.981,3.193,0.636
1692045250.722,-2.138,3.267,0.493
1692045250.793,-2.206,3.118,0.262
1692045250.793,-2.079,3.208,0.030
1692045250.793,-2.116,3.148,-0.090
1692045250.839,-2.295,2.647,-0.179
1692045250.839,-2.684,2.310,-0.307
1692045250.839,-2.445,1.645,-0.987
1692045250.899,-1.907,1.966,-1.503
1692045250.899,-2.310,1.712,-1.929
1692045250.899,-2.520,0.912,-2.094
1692045250.958,-2.206,-0.501,-2.737
1692045250.958,-2.221,-2.138,-3.155
1692045250.958,-2.116,-3.656,-3.043
1692045251.007,-1.862,-4.172,-3.095
1692045251.007,-1.869,-4.097,-3.170
1692045251.007,-1.361,-3.492,-2.923
1692045251.063,-1.428,-2.236,-2.931
1692045251.063,-1.585,-0.658,-2.744
1692045251.063,-1.450,0.979,-2.819
1692045251.124,-1.488,1.293,-2.475
1692045251.124,-1.024,0.987,-1.951
1692045251.124,-0.785,0.920,-1.114
1692045251.184,-0.920,0.860,-0.658
1692045251.184,-1.174,1.256,-0.090
1692045251.184,-1.630,1.929,0.374
1692045251.234,-2.183,2.415,1.166
1692045251.234,-2.565,2.280,1.428
1692045251.234,-2.789,2.041,1.308
1692045251.288,-2.811,2.026,0.987
1692045251.288,-2.864,2.101,0.613
1692045251.288,-2.565,2.535,0.209
1692045251.348,-2.707,2.841,-0.127
1692045251.348,-2.460,3.252,-0.389
1692045251.348,-2.520,3.462,-0.508
1692045251.409,-2.639,3.753,-0.501
1692045251.409,-2.879,3.768,-0.314
1692045251.409,-3.312,3.619,-0.613
1692045251.454,-3.940,3.656,-1.009
1692045251.454,-4.239,3.380,-1.271
1692045251.454,-3.768,3.604,-1.316
1692045251.518,-4.037,4.045,-1.406
1692045251.518,-4.531,4.359,-1.249
1692045251.518,-4.927,4.905,-1.436
1692045251.573,-4.890,5.428,-1.234
1692045251.573,-4.867,5.623,-1.107
1692045251.573,-4.643,5.615,-1.293
