timestamps,X,Y,Z
1688757736.055,-2.370,3.484,0.411
1688757736.055,-2.430,3.245,0.703
1688757736.055,-2.265,3.006,0.912
1688757736.116,-2.482,2.908,0.867
1688757736.116,-2.288,2.677,0.710
1688757736.116,-2.393,2.677,0.636
1688757736.161,-2.497,2.976,0.658
1688757736.161,-2.191,2.886,0.568
1688757736.161,-1.966,3.208,0.680
1688757736.221,-2.198,2.886,0.785
1688757736.221,-1.862,2.572,0.471
1688757736.221,-1.772,2.692,0.613
1688757736.298,-2.123,2.886,0.972
1688757736.298,-2.131,3.118,1.189
1688757736.298,-2.086,3.237,1.271
1688757736.340,-2.094,3.223,1.024
1688757736.340,-2.243,3.529,0.733
1688757736.340,-2.228,3.484,0.613
1688757736.387,-2.280,3.447,0.359
1688757736.387,-2.064,2.968,0.576
1688757736.387,-2.064,2.707,0.501
1688757736.445,-2.303,2.654,0.389
1688757736.445,-2.355,2.819,0.508
1688757736.445,-2.183,2.617,0.486
1688757736.508,-2.378,2.594,0.591
1688757736.508,-2.378,2.871,0.770
1688757736.508,-2.654,3.125,1.308
1688757736.565,-2.378,2.856,0.800
1688757736.565,-2.295,2.871,0.822
1688757736.565,-2.071,2.819,0.837
1688757736.625,-1.824,2.774,0.561
1688757736.625,-2.295,2.976,1.226
1688757736.625,-2.288,3.110,1.122
1688757736.685,-1.966,3.021,1.136
1688757736.685,-2.108,3.237,1.570
1688757736.685,-1.817,3.178,1.376
1688757736.730,-1.570,2.953,1.062
1688757736.730,-1.884,2.841,1.226
1688757736.730,-1.720,2.886,1.271
1688757736.808,-1.869,2.781,1.054
1688757736.808,-2.153,2.826,1.047
1688757736.808,-2.804,3.155,0.987
1688757736.851,-2.722,3.387,0.994
1688757736.851,-2.340,3.148,0.613
1688757736.851,-2.019,3.275,0.456
1688757736.928,-2.079,3.118,0.576
1688757736.928,-2.086,3.282,0.912
1688757736.928,-2.004,3.155,1.122
1688757736.957,-2.153,2.901,1.084
1688757736.957,-2.467,2.901,0.770
1688757736.957,-2.654,3.215,0.905
1688757737.016,-2.482,3.327,0.636
1688757737.016,-2.228,3.551,0.897
1688757737.016,-1.832,3.200,0.583
1688757737.078,-1.518,2.811,0.531
1688757737.078,-1.989,2.542,0.733
1688757737.078,-2.273,2.340,1.054
1688757737.123,-1.914,2.400,0.875
1688757737.123,-1.862,2.602,0.875
1688757737.123,-1.854,3.125,0.740
1688757737.180,-2.295,3.252,1.107
1688757737.180,-2.221,3.163,1.144
1688757737.180,-2.295,3.073,0.882
1688757737.240,-2.654,3.178,0.800
1688757737.240,-2.251,3.103,0.665
1688757737.240,-1.682,3.013,0.479
1688757737.300,-2.161,3.080,0.546
1688757737.300,-2.258,2.744,0.553
1688757737.300,-2.310,2.437,0.576
1688757737.361,-2.191,2.146,0.733
1688757737.361,-1.981,2.437,0.621
1688757737.361,-1.981,2.677,1.054
1688757737.408,-2.071,2.632,1.092
1688757737.408,-2.026,2.737,1.234
1688757737.408,-1.981,2.923,1.279
1688757737.465,-1.824,3.178,1.338
1688757737.465,-1.914,3.245,1.024
1688757737.465,-1.809,3.125,0.845
1688757737.525,-1.794,3.208,0.658
1688757737.525,-2.079,3.058,0.650
1688757737.525,-2.363,2.901,0.957
1688757737.585,-1.847,2.766,0.867
1688757737.585,-1.922,2.408,0.725
1688757737.585,-1.869,2.579,0.479
1688757737.633,-2.094,3.514,0.232
1688757737.633,-2.108,3.940,0.329
1688757737.633,-2.295,3.694,0.583
1688757737.690,-2.512,3.514,0.688
1688757737.690,-2.527,3.484,1.054
1688757737.690,-2.131,3.223,1.099
1688757737.765,-1.645,2.669,0.935
1688757737.765,-1.675,3.006,1.323
1688757737.765,-1.794,2.961,1.555
1688757737.810,-1.847,2.983,1.862
1688757737.810,-1.862,2.744,1.720
1688757737.810,-1.720,2.804,1.690
1688757737.871,-1.892,2.774,1.578
1688757737.871,-2.116,2.460,1.682
1688757737.871,-2.004,2.408,1.727
1688757737.918,-1.615,2.639,1.697
1688757737.918,-1.376,2.512,1.750
1688757737.918,-1.368,2.894,1.809
1688757737.991,-1.727,2.430,1.406
1688757737.991,-1.667,2.677,1.473
1688757737.991,-1.817,2.796,1.406
1688757738.036,-2.026,3.095,1.443
1688757738.036,-1.951,3.088,1.122
1688757738.036,-1.750,3.051,0.763
1688757738.096,-2.026,2.961,0.912
1688757738.096,-2.355,3.028,1.062
1688757738.096,-2.056,3.013,1.002
1688757738.157,-2.273,2.976,0.837
1688757738.157,-2.363,2.946,0.322
1688757738.157,-2.056,2.722,-0.015
1688757738.203,-1.570,2.722,-0.344
1688757738.203,-1.779,3.148,-0.299
1688757738.203,-1.966,3.477,-0.090
1688757738.263,-2.288,3.080,0.329
1688757738.263,-2.310,2.445,0.867
1688757738.263,-2.512,2.094,1.234
1688757738.320,-2.019,2.146,1.136
1688757738.320,-1.877,2.497,1.368
1688757738.320,-1.697,2.692,1.533
1688757738.367,-1.727,2.953,1.144
1688757738.367,-1.600,2.714,0.994
1688757738.367,-1.174,2.759,1.002
1688757738.440,-0.994,2.766,0.807
1688757738.440,-1.009,3.185,1.144
1688757738.440,-0.882,3.133,1.136
1688757738.486,-1.099,3.043,1.256
1688757738.486,-1.346,3.372,1.421
1688757738.486,-1.622,3.566,1.346
1688757738.545,-1.690,3.686,1.503
1688757738.545,-1.600,3.851,1.316
1688757738.545,-1.854,3.813,1.286
1688757738.606,-2.011,3.708,1.346
1688757738.606,-1.862,3.432,1.009
1688757738.606,-1.720,3.417,0.793
1688757738.650,-1.652,3.275,0.658
1688757738.650,-1.914,3.013,0.486
1688757738.650,-1.832,2.946,0.621
1688757738.713,-2.183,3.148,0.837
1688757738.713,-2.041,2.849,0.912
1688757738.713,-1.697,2.669,0.793
1688757738.770,-1.899,2.632,0.785
1688757738.770,-1.989,2.467,0.920
1688757738.770,-2.183,2.781,1.002
1688757738.848,-2.288,2.983,1.039
1688757738.848,-1.660,2.714,0.935
1688757738.848,-1.652,2.647,0.763
1688757738.875,-1.720,2.393,0.531
1688757738.875,-1.974,2.452,0.546
1688757738.875,-2.101,2.236,0.860
1688757738.937,-1.899,2.183,0.688
1688757738.937,-2.056,2.138,0.725
1688757738.937,-1.787,1.907,0.643
1688757738.998,-1.637,1.809,0.030
1688757738.998,-1.473,1.705,-0.022
1688757738.998,-1.204,1.533,0.060
1688757739.055,-1.032,1.308,0.067
1688757739.055,-0.942,1.495,-0.045
1688757739.055,-0.725,1.578,-0.030
1688757739.116,-0.277,1.600,-0.179
1688757739.116,0.082,1.480,-1.002
1688757739.116,0.643,1.166,-1.705
1688757739.160,0.905,1.129,-2.041
1688757739.160,1.017,1.211,-2.034
1688757739.160,1.039,1.241,-1.615
1688757739.220,0.965,0.979,-1.383
1688757739.220,0.957,0.807,-0.972
1688757739.220,0.680,0.927,-0.905
1688757739.282,-0.007,1.331,-1.077
1688757739.282,-0.142,2.191,-0.845
1688757739.282,0.187,3.170,-0.449
1688757739.328,0.209,3.895,-0.277
1688757739.328,0.060,4.239,0.112
1688757739.328,-0.710,4.733,0.598
1688757739.387,-0.710,4.815,1.331
1688757739.387,-1.017,4.755,2.280
1688757739.387,-1.084,4.434,2.826
1688757739.446,-1.301,4.209,3.432
1688757739.446,-1.443,3.619,3.507
1688757739.446,-1.570,3.432,3.282
1688757739.505,-1.503,3.065,2.864
1688757739.505,-1.226,2.871,2.527
1688757739.505,-1.495,3.185,2.228
1688757739.565,-1.323,2.751,1.473
1688757739.565,-1.428,2.467,1.062
1688757739.565,-1.488,2.766,0.583
1688757739.611,-1.742,2.811,0.561
1688757739.611,-1.772,2.669,0.419
1688757739.611,-2.228,2.437,0.277
1688757739.672,-2.258,2.333,0.254
1688757739.672,-2.325,2.520,0.135
1688757739.672,-2.198,3.290,0.471
1688757739.730,-2.378,3.260,0.606
1688757739.730,-2.273,3.357,1.234
1688757739.730,-2.497,3.439,1.593
1688757739.793,-2.325,3.320,1.622
1688757739.793,-2.086,3.208,1.809
1688757739.793,-2.146,3.432,2.086
1688757739.838,-2.520,3.402,2.123
1688757739.838,-2.579,3.507,2.004
1688757739.838,-2.766,3.574,1.966
1688757739.896,-2.647,3.432,1.615
1688757739.896,-2.811,3.305,1.428
1688757739.896,-2.849,3.394,1.122
1688757739.957,-2.961,3.036,0.807
1688757739.957,-3.095,3.252,0.695
1688757739.957,-3.006,3.350,0.994
1688757740.016,-3.065,3.178,1.114
1688757740.016,-2.946,3.006,1.084
1688757740.016,-3.118,3.282,1.181
1688757740.077,-3.065,3.387,1.204
1688757740.077,-3.095,3.365,1.421
1688757740.077,-2.819,3.260,1.480
1688757740.136,-2.737,3.297,1.413
1688757740.136,-2.527,3.290,1.488
1688757740.136,-2.849,3.335,1.578
1688757740.182,-2.490,3.275,1.406
1688757740.182,-2.998,3.716,1.645
1688757740.182,-3.058,3.783,1.563
1688757740.243,-2.916,3.753,1.525
1688757740.243,-3.118,4.120,1.458
1688757740.243,-3.080,4.097,1.413
1688757740.301,-2.849,4.202,1.682
1688757740.301,-2.976,3.813,1.772
1688757740.301,-3.103,3.686,1.585
1688757740.345,-2.856,3.738,1.615
1688757740.345,-2.946,3.806,1.563
1688757740.345,-2.520,3.641,1.727
1688757740.408,-2.796,3.701,1.914
1688757740.408,-3.013,3.424,1.697
1688757740.408,-2.819,3.163,1.525
1688757740.481,-2.550,2.931,1.166
1688757740.481,-2.587,2.766,1.219
1688757740.481,-2.482,2.565,0.994
1688757740.525,-2.445,2.176,0.807
1688757740.525,-2.408,2.064,0.815
1688757740.525,-2.183,2.146,0.621
1688757740.585,-1.779,2.116,0.359
1688757740.585,-1.637,1.862,0.254
1688757740.585,-1.809,1.951,0.516
1688757740.630,-1.765,2.026,0.703
1688757740.630,-2.228,2.355,0.905
1688757740.630,-2.153,2.512,1.181
1688757740.708,-2.146,2.654,1.204
1688757740.708,-1.892,2.886,1.316
1688757740.708,-2.131,3.193,1.488
1688757740.750,-2.064,3.125,1.368
1688757740.750,-2.191,3.028,1.129
1688757740.750,-2.228,3.223,1.092
1688757740.810,-2.041,3.320,1.039
1688757740.810,-1.877,3.402,0.807
1688757740.810,-2.011,3.828,0.942
1688757740.856,-2.176,3.544,0.942
1688757740.856,-2.662,3.394,0.561
1688757740.856,-2.864,3.656,0.763
1688757740.915,-2.520,3.723,0.815
1688757740.915,-2.071,3.776,0.860
1688757740.915,-2.191,3.686,0.860
1688757740.978,-2.019,3.477,0.882
1688757740.978,-2.026,3.447,0.815
1688757740.978,-2.079,3.312,0.905
1688757741.036,-1.996,2.991,1.002
1688757741.036,-2.019,2.923,1.077
1688757741.036,-2.191,3.013,1.032
1688757741.081,-2.482,3.043,0.763
1688757741.081,-2.333,3.036,0.606
1688757741.081,-2.273,2.804,0.673
1688757741.141,-2.288,2.512,0.710
1688757741.141,-2.355,2.101,0.927
1688757741.141,-2.273,2.318,0.845
1688757741.201,-2.123,2.527,0.920
1688757741.201,-2.011,2.714,0.950
1688757741.201,-2.288,3.103,0.748
1688757741.261,-2.079,3.267,0.748
1688757741.261,-2.019,3.432,0.665
1688757741.261,-2.056,3.873,0.793
1688757741.307,-1.720,3.813,0.628
1688757741.307,-1.742,3.432,0.591
1688757741.307,-1.585,3.230,0.381
1688757741.365,-1.757,3.544,0.658
1688757741.365,-1.951,3.484,0.822
1688757741.365,-1.735,3.275,1.204
1688757741.425,-1.832,3.208,1.279
1688757741.425,-2.011,3.185,1.480
1688757741.425,-2.049,3.223,1.697
1688757741.488,-2.138,3.155,1.817
1688757741.488,-1.869,3.372,1.450
1688757741.488,-2.176,3.290,1.525
1688757741.533,-2.131,3.282,1.338
1688757741.533,-1.907,3.148,1.129
1688757741.533,-2.049,3.469,1.054
1688757741.593,-2.019,3.484,0.725
1688757741.593,-1.966,3.208,0.740
1688757741.593,-1.779,3.223,0.636
1688757741.650,-1.667,3.080,0.299
1688757741.650,-2.243,3.021,0.613
1688757741.650,-2.737,2.938,0.957
1688757741.710,-2.415,2.467,0.650
1688757741.710,-2.811,2.632,0.680
1688757741.710,-2.542,2.826,0.531
1688757741.773,-2.034,3.305,0.598
1688757741.773,-1.996,3.230,0.822
1688757741.773,-2.064,3.237,0.800
1688757741.818,-1.630,3.170,1.017
1688757741.818,-1.951,3.140,1.174
1688757741.818,-2.071,3.065,1.122
1688757741.876,-1.929,2.938,1.166
1688757741.876,-1.966,2.998,1.196
1688757741.876,-2.280,2.953,1.136
1688757741.935,-2.265,3.252,1.286
1688757741.935,-1.966,3.484,1.047
1688757741.935,-1.907,3.664,1.032
1688757741.996,-1.570,3.798,1.166
1688757741.996,-1.944,4.090,1.450
1688757741.996,-1.742,4.165,1.548
1688757742.057,-1.473,4.292,1.735
1688757742.057,-1.660,4.546,2.153
1688757742.057,-1.742,4.494,1.854
1688757742.106,-2.108,4.680,1.899
1688757742.106,-2.123,4.755,1.802
1688757742.106,-2.236,4.486,1.533
1688757742.160,-2.123,4.217,1.391
1688757742.160,-1.981,3.708,1.219
1688757742.160,-2.280,3.716,1.234
1688757742.221,-2.497,3.469,1.323
1688757742.221,-2.430,3.193,1.279
1688757742.221,-2.348,2.923,1.286
1688757742.281,-2.744,2.856,1.174
1688757742.281,-2.774,2.946,1.092
1688757742.281,-2.692,2.826,1.024
1688757742.340,-2.430,2.968,0.912
1688757742.340,-2.422,2.983,1.032
1688757742.340,-2.482,3.215,1.308
1688757742.387,-2.602,2.894,1.151
1688757742.387,-2.811,2.774,1.009
1688757742.387,-2.460,2.490,0.793
1688757742.445,-2.692,2.303,0.748
1688757742.445,-2.632,2.572,0.785
1688757742.445,-2.714,2.497,0.531
1688757742.506,-2.811,2.363,0.351
1688757742.506,-2.938,2.295,0.007
1688757742.506,-2.729,2.639,0.127
1688757742.566,-2.617,2.923,-0.150
1688757742.566,-2.400,3.118,-0.142
1688757742.566,-2.183,3.073,-0.187
1688757742.613,-2.422,3.237,0.007
1688757742.613,-2.482,3.193,0.351
1688757742.613,-2.280,2.916,0.546
1688757742.672,-1.802,2.968,0.561
1688757742.672,-1.929,3.088,0.449
1688757742.672,-2.422,3.080,0.441
1688757742.731,-2.460,3.036,0.538
1688757742.731,-2.258,3.178,0.583
1688757742.731,-1.974,3.148,0.725
1688757742.790,-1.951,2.796,0.553
1688757742.790,-2.086,2.722,0.262
1688757742.790,-2.049,2.744,0.441
1688757742.836,-2.370,2.938,0.725
1688757742.836,-2.041,3.215,0.516
1688757742.836,-1.630,3.163,0.561
1688757742.898,-1.854,3.178,0.770
1688757742.898,-2.168,3.170,0.755
1688757742.898,-2.520,3.320,1.136
1688757742.957,-2.206,3.335,0.994
1688757742.957,-2.303,3.320,0.748
1688757742.957,-2.550,3.439,0.793
1688757743.016,-1.966,2.796,0.680
1688757743.016,-2.049,2.774,0.441
1688757743.016,-2.101,2.609,0.598
1688757743.061,-2.176,2.609,1.136
1688757743.061,-2.116,2.624,0.897
1688757743.061,-2.228,2.497,1.114
1688757743.121,-2.228,2.034,0.628
1688757743.121,-2.221,1.413,-0.150
1688757743.121,-1.735,1.017,-0.852
1688757743.182,-1.652,0.665,-1.563
1688757743.182,-1.480,0.598,-1.712
1688757743.182,-1.488,0.815,-1.682
1688757743.240,-1.578,1.032,-1.353
1688757743.240,-1.854,1.249,-0.807
1688757743.240,-1.862,1.622,0.037
1688757743.301,-2.236,1.727,0.598
1688757743.301,-2.460,2.086,0.785
1688757743.301,-2.527,2.445,0.935
1688757743.361,-2.916,2.744,0.979
1688757743.361,-2.819,2.938,0.733
1688757743.361,-2.505,3.208,0.419
1688757743.422,-1.989,3.380,0.307
1688757743.422,-1.929,3.634,0.695
1688757743.422,-2.108,3.649,0.972
1688757743.467,-2.123,3.469,1.159
1688757743.467,-2.176,3.409,1.346
1688757743.467,-2.191,3.178,1.540
1688757743.513,-2.265,3.305,1.301
1688757743.513,-2.422,3.611,1.092
1688757743.513,-2.415,3.940,1.077
1688757743.570,-2.108,3.723,0.935
1688757743.570,-2.206,3.469,0.897
1688757743.570,-2.153,3.290,1.122
1688757743.630,-2.198,3.140,1.241
1688757743.630,-2.161,3.200,1.465
1688757743.630,-2.123,3.537,1.450
1688757743.693,-1.944,3.813,1.346
1688757743.693,-2.064,3.671,1.533
1688757743.693,-2.041,3.574,1.525
1688757743.750,-2.153,3.439,1.331
1688757743.750,-2.550,3.290,1.226
1688757743.750,-2.527,3.305,0.912
1688757743.797,-2.153,3.447,0.665
1688757743.797,-1.637,3.290,0.479
1688757743.797,-1.884,3.290,0.658
1688757743.856,-2.004,3.477,0.890
1688757743.856,-2.325,3.768,1.039
1688757743.856,-2.422,3.686,0.972
1688757743.915,-1.824,3.626,0.957
1688757743.915,-1.974,3.537,0.740
1688757743.915,-2.049,3.350,0.621
