timestamps,X,Y,Z
1692044558.678,-1.959,2.677,0.800
1692044558.678,-2.265,3.290,0.860
1692044558.678,-2.191,3.454,0.905
1692044558.724,-2.408,3.208,1.077
1692044558.724,-2.385,3.065,0.942
1692044558.724,-2.213,2.774,0.807
1692044558.784,-2.467,2.692,0.785
1692044558.784,-2.161,2.759,0.613
1692044558.784,-1.787,2.430,0.344
1692044558.842,-1.421,2.609,0.404
1692044558.842,-1.458,2.310,0.381
1692044558.842,-1.682,2.288,0.740
1692044558.902,-1.548,2.714,1.181
1692044558.902,-1.548,2.669,0.882
1692044558.902,-1.914,2.744,1.107
1692044558.950,-1.914,2.946,1.017
1692044558.950,-2.288,3.051,1.174
1692044558.950,-2.408,3.178,0.897
1692044559.022,-2.251,3.170,0.336
1692044559.022,-2.131,3.125,0.254
1692044559.022,-2.116,3.365,0.643
1692044559.069,-2.340,3.522,0.665
1692044559.069,-2.348,3.462,0.621
1692044559.069,-2.221,3.155,0.763
1692044559.127,-2.692,2.908,0.897
1692044559.127,-2.602,2.781,0.867
1692044559.127,-2.079,2.998,0.583
1692044559.187,-1.645,3.088,0.688
1692044559.187,-1.533,3.223,0.927
1692044559.187,-1.301,3.148,0.912
1692044559.235,-1.323,2.976,1.219
1692044559.235,-1.480,2.542,1.421
1692044559.235,-1.637,2.639,1.794
1692044559.292,-1.615,2.819,1.750
1692044559.292,-1.981,2.722,1.548
1692044559.292,-2.004,2.998,1.249
1692044559.369,-2.019,3.058,0.867
1692044559.369,-2.101,2.931,0.389
1692044559.369,-2.086,2.819,0.202
1692044559.412,-2.206,2.946,0.404
1692044559.412,-2.467,3.110,0.164
1692044559.412,-2.505,2.991,0.105
1692044559.457,-2.437,3.043,-0.090
1692044559.457,-2.804,2.923,0.022
1692044559.457,-3.065,3.088,0.471
1692044559.520,-2.535,3.065,0.269
1692044559.520,-2.445,3.148,0.598
1692044559.520,-2.415,3.140,0.807
1692044559.577,-2.295,2.968,0.553
1692044559.577,-2.123,2.849,0.277
1692044559.577,-1.996,2.722,0.187
1692044559.638,-2.056,2.908,0.351
1692044559.638,-1.682,2.841,0.404
1692044559.638,-1.593,2.864,0.680
1692044559.697,-1.862,2.879,1.047
1692044559.697,-2.153,2.946,1.181
1692044559.697,-2.176,3.043,1.398
1692044559.757,-2.228,3.073,1.092
1692044559.757,-2.071,3.215,1.084
1692044559.757,-1.877,3.185,1.069
1692044559.803,-1.555,2.923,0.830
1692044559.803,-1.608,3.080,0.755
1692044559.803,-1.802,2.998,0.942
1692044559.862,-1.951,2.849,1.009
