timestamps,X,Y,Z
1688468606.579,-0.568,0.235,0.796
1688468606.579,-0.568,0.245,0.794
1688468606.579,-0.574,0.237,0.796
1688468606.639,-0.570,0.240,0.797
1688468606.639,-0.570,0.234,0.798
1688468606.639,-0.574,0.244,0.794
1688468606.698,-0.579,0.240,0.795
1688468606.698,-0.582,0.233,0.797
1688468606.698,-0.580,0.238,0.801
1688468606.744,-0.580,0.247,0.796
1688468606.744,-0.585,0.238,0.781
1688468606.744,-0.593,0.236,0.784
1688468606.807,-0.595,0.226,0.790
1688468606.807,-0.581,0.233,0.792
1688468606.807,-0.575,0.238,0.791
1688468606.865,-0.581,0.245,0.790
1688468606.865,-0.586,0.225,0.795
1688468606.865,-0.573,0.234,0.795
1688468606.923,-0.569,0.241,0.797
1688468606.923,-0.566,0.245,0.797
1688468606.923,-0.571,0.236,0.798
1688468606.969,-0.563,0.236,0.803
1688468606.969,-0.554,0.240,0.809
1688468606.969,-0.549,0.235,0.806
1688468607.028,-0.558,0.246,0.812
1688468607.028,-0.559,0.238,0.812
1688468607.028,-0.548,0.240,0.804
1688468607.092,-0.541,0.241,0.812
1688468607.092,-0.534,0.240,0.822
1688468607.092,-0.524,0.238,0.823
1688468607.148,-0.522,0.237,0.830
1688468607.148,-0.521,0.239,0.826
1688468607.148,-0.517,0.233,0.827
1688468607.199,-0.512,0.232,0.825
1688468607.199,-0.506,0.237,0.835
1688468607.199,-0.501,0.236,0.842
1688468607.254,-0.499,0.240,0.841
1688468607.254,-0.498,0.243,0.849
1688468607.254,-0.485,0.248,0.843
1688468607.313,-0.491,0.246,0.846
1688468607.313,-0.489,0.247,0.853
1688468607.313,-0.488,0.246,0.851
1688468607.374,-0.487,0.241,0.851
1688468607.374,-0.490,0.241,0.855
1688468607.374,-0.488,0.236,0.848
1688468607.434,-0.486,0.235,0.846
1688468607.434,-0.485,0.237,0.846
1688468607.434,-0.486,0.237,0.851
1688468607.479,-0.484,0.238,0.849
1688468607.479,-0.488,0.231,0.849
1688468607.479,-0.490,0.234,0.850
1688468607.539,-0.489,0.234,0.848
1688468607.539,-0.487,0.234,0.852
1688468607.539,-0.488,0.235,0.851
1688468607.598,-0.487,0.230,0.850
1688468607.598,-0.486,0.235,0.850
1688468607.598,-0.485,0.232,0.849
1688468607.647,-0.485,0.231,0.848
1688468607.647,-0.486,0.233,0.849
1688468607.647,-0.485,0.229,0.850
1688468607.718,-0.485,0.233,0.850
1688468607.718,-0.485,0.233,0.850
1688468607.718,-0.483,0.235,0.849
1688468607.764,-0.487,0.236,0.853
1688468607.764,-0.492,0.236,0.853
1688468607.764,-0.484,0.236,0.850
1688468607.823,-0.483,0.235,0.851
1688468607.823,-0.493,0.235,0.856
1688468607.823,-0.490,0.231,0.852
1688468607.887,-0.483,0.239,0.840
1688468607.887,-0.487,0.236,0.849
1688468607.887,-0.490,0.238,0.854
1688468607.943,-0.482,0.239,0.845
1688468607.943,-0.486,0.237,0.852
1688468607.943,-0.493,0.233,0.853
1688468608.004,-0.494,0.233,0.845
1688468608.004,-0.490,0.236,0.844
1688468608.004,-0.493,0.232,0.847
1688468608.049,-0.492,0.234,0.851
1688468608.049,-0.496,0.234,0.853
1688468608.049,-0.493,0.234,0.856
1688468608.108,-0.491,0.232,0.841
1688468608.108,-0.494,0.231,0.845
1688468608.108,-0.498,0.230,0.854
1688468608.171,-0.493,0.229,0.850
1688468608.171,-0.493,0.230,0.847
1688468608.171,-0.495,0.225,0.842
1688468608.233,-0.493,0.223,0.840
1688468608.233,-0.493,0.227,0.843
1688468608.233,-0.495,0.229,0.849
1688468608.274,-0.492,0.233,0.846
1688468608.274,-0.488,0.228,0.845
1688468608.274,-0.486,0.230,0.851
1688468608.348,-0.492,0.232,0.851
1688468608.348,-0.491,0.233,0.853
1688468608.348,-0.485,0.239,0.853
1688468608.393,-0.477,0.243,0.855
1688468608.393,-0.474,0.247,0.864
1688468608.393,-0.479,0.240,0.857
1688468608.453,-0.482,0.236,0.855
1688468608.453,-0.482,0.234,0.849
1688468608.453,-0.489,0.229,0.852
1688468608.501,-0.490,0.225,0.848
1688468608.501,-0.495,0.228,0.851
1688468608.501,-0.501,0.222,0.847
1688468608.559,-0.502,0.226,0.850
1688468608.559,-0.507,0.223,0.847
1688468608.559,-0.506,0.223,0.843
1688468608.619,-0.507,0.222,0.839
1688468608.619,-0.519,0.220,0.844
1688468608.619,-0.521,0.216,0.848
1688468608.678,-0.519,0.217,0.835
1688468608.678,-0.519,0.223,0.828
1688468608.678,-0.557,0.210,0.806
1688468608.727,-0.499,0.218,0.862
1688468608.727,-0.537,0.218,0.826
1688468608.727,-0.534,0.218,0.820
1688468608.786,-0.529,0.217,0.824
1688468608.786,-0.526,0.214,0.824
1688468608.786,-0.529,0.214,0.833
1688468608.844,-0.525,0.216,0.833
