timestamps,X,Y,Z
1687266785.720,-9.002,17.937,15.395
1687266785.720,-8.531,16.038,14.602
1687266785.720,-7.716,15.043,13.712
1687266785.779,-7.260,14.303,12.830
1687266785.779,-6.886,13.555,11.649
1687266785.779,-6.826,12.471,10.527
1687266785.827,-6.849,12.030,10.064
1687266785.827,-7.140,11.671,9.825
1687266785.827,-6.871,10.924,9.578
1687266785.884,-6.759,10.109,9.294
1687266785.884,-6.340,9.548,8.673
1687266785.884,-5.809,9.144,7.724
1687266785.944,-5.039,9.114,7.133
1687266785.944,-4.396,8.740,6.288
1687266785.944,-3.910,7.783,5.451
1687266786.004,-3.193,6.909,4.112
1687266786.004,-2.714,6.512,2.961
1687266786.004,-2.011,6.333,1.809
1687266786.066,-1.533,5.615,0.613
1687266786.066,-1.211,4.576,-0.217
1687266786.066,-0.867,3.611,-0.979
1687266786.125,-0.217,2.759,-1.974
1687266786.125,0.284,1.757,-2.879
1687266786.125,1.092,1.122,-3.933
1687266786.168,1.540,0.486,-4.755
1687266786.168,1.353,0.172,-5.196
1687266786.168,1.017,-0.299,-5.451
1687266786.228,0.127,-0.419,-5.346
1687266786.228,-0.277,0.075,-5.256
1687266786.228,-0.419,0.075,-4.763
1687266786.275,-0.396,-0.262,-4.307
1687266786.275,-0.815,-0.568,-3.701
1687266786.275,-1.084,-0.307,-2.961
1687266786.363,-1.181,0.486,-1.989
1687266786.363,-0.927,0.613,-1.802
1687266786.363,-0.336,0.546,-1.936
1687266786.396,-0.852,0.561,-2.221
1687266786.396,-1.151,0.052,-2.968
1687266786.396,-0.852,-1.488,-4.381
1687266786.453,0.015,-3.170,-5.166
1687266786.453,0.740,-4.284,-5.712
1687266786.453,1.518,-5.002,-6.737
1687266786.514,1.712,-5.301,-7.866
1687266786.514,1.839,-6.019,-9.077
1687266786.514,1.907,-6.886,-9.750
1687266786.560,1.892,-7.664,-10.221
1687266786.560,2.138,-7.873,-10.221
1687266786.560,1.929,-7.507,-9.705
1687266786.622,2.079,-7.185,-8.995
1687266786.622,2.019,-8.045,-8.524
1687266786.622,1.682,-9.510,-8.053
1687266786.679,1.443,-10.991,-7.746
1687266786.679,1.802,-9.825,-8.015
1687266786.679,3.357,-7.514,-8.038
1687266786.738,5.495,-5.443,-7.424
1687266786.738,7.611,-4.494,-7.088
1687266786.738,10.034,-5.152,-6.572
1687266786.784,12.733,-5.959,-5.428
1687266786.784,15.178,-5.922,-4.105
1687266786.784,18.004,-7.417,-2.049
1687266786.845,20.718,-8.748,0.351
1687266786.845,23.500,-9.742,3.185
1687266786.845,25.511,-10.894,6.408
1687266786.922,26.042,-10.909,9.039
1687266786.922,25.997,-11.155,10.183
1687266786.922,25.144,-10.497,10.639
1687266786.963,24.083,-9.361,11.036
1687266786.963,22.827,-8.808,11.223
1687266786.963,21.354,-8.778,10.729
1687266787.009,20.180,-8.322,10.041
1687266787.009,18.692,-7.993,9.772
1687266787.009,17.847,-8.815,9.271
1687266787.068,16.666,-9.765,8.381
1687266787.068,13.877,-10.221,6.849
1687266787.068,11.193,-10.236,3.738
1687266787.130,8.965,-10.026,1.249
1687266787.130,8.127,-11.918,0.852
1687266787.130,6.677,-14.669,1.705
1687266787.190,4.927,-16.995,2.639
1687266787.190,3.290,-18.139,3.103
1687266787.190,2.041,-18.206,3.073
1687266787.237,-0.075,-17.316,2.497
1687266787.237,-2.400,-15.305,0.725
1687266787.237,-3.828,-13.354,-2.034
1687266787.308,-5.204,-11.410,-4.060
1687266787.308,-5.742,-9.705,-5.032
1687266787.308,-5.114,-8.337,-6.064
1687266787.353,-4.254,-7.058,-6.826
1687266787.353,-3.701,-5.211,-6.879
1687266787.353,-2.849,-3.140,-6.490
1687266787.414,-1.667,-1.406,-5.966
1687266787.414,-0.636,1.264,-5.443
1687266787.414,0.127,3.866,-5.309
1687266787.462,0.359,5.974,-5.451
1687266787.462,0.254,7.021,-5.720
1687266787.462,-0.875,6.796,-6.355
1687266787.519,-2.722,5.772,-6.871
1687266787.519,-3.439,5.069,-7.021
1687266787.519,-3.424,4.568,-7.028
1687266787.578,-3.163,4.456,-7.013
1687266787.578,-3.103,5.122,-6.924
