timestamps,X,Y,Z
1689804994.906,-0.570,0.009,0.837
1689804994.906,-0.567,0.008,0.837
1689804994.906,-0.567,0.011,0.841
1689804994.950,-0.563,0.013,0.843
1689804994.950,-0.562,0.017,0.837
1689804994.950,-0.562,0.015,0.834
1689804995.025,-0.566,0.014,0.835
1689804995.025,-0.566,0.014,0.836
1689804995.025,-0.571,0.014,0.834
1689804995.071,-0.567,0.013,0.837
1689804995.071,-0.565,0.014,0.837
1689804995.071,-0.566,0.013,0.835
1689804995.117,-0.568,0.015,0.837
1689804995.117,-0.568,0.018,0.837
1689804995.117,-0.564,0.015,0.838
1689804995.176,-0.565,0.017,0.841
1689804995.176,-0.565,0.016,0.839
1689804995.176,-0.565,0.013,0.838
1689804995.235,-0.565,0.013,0.833
1689804995.235,-0.566,0.011,0.835
1689804995.235,-0.566,0.013,0.833
1689804995.280,-0.567,0.011,0.835
1689804995.280,-0.568,0.012,0.836
1689804995.280,-0.568,0.012,0.835
1689804995.344,-0.569,0.017,0.839
1689804995.344,-0.571,0.018,0.836
1689804995.344,-0.569,0.016,0.840
1689804995.401,-0.568,0.016,0.837
1689804995.401,-0.568,0.009,0.836
1689804995.401,-0.565,0.009,0.833
1689804995.461,-0.566,0.012,0.832
1689804995.461,-0.563,0.013,0.832
1689804995.461,-0.562,0.012,0.836
1689804995.520,-0.564,0.011,0.838
1689804995.520,-0.566,0.014,0.845
1689804995.520,-0.563,0.013,0.841
1689804995.565,-0.561,0.013,0.832
1689804995.565,-0.564,0.014,0.835
1689804995.565,-0.568,0.015,0.838
1689804995.629,-0.566,0.013,0.837
1689804995.629,-0.566,0.014,0.834
1689804995.629,-0.563,0.010,0.831
1689804995.685,-0.561,0.008,0.836
1689804995.685,-0.557,0.002,0.837
1689804995.685,-0.559,0.006,0.836
1689804995.732,-0.556,0.011,0.837
1689804995.732,-0.559,0.013,0.843
1689804995.732,-0.563,0.014,0.845
1689804995.790,-0.565,0.018,0.845
1689804995.790,-0.563,0.021,0.833
1689804995.790,-0.570,0.021,0.828
1689804995.850,-0.577,0.018,0.826
1689804995.850,-0.580,0.019,0.822
1689804995.850,-0.582,0.015,0.827
1689804995.912,-0.575,0.019,0.829
1689804995.912,-0.570,0.018,0.830
1689804995.912,-0.565,0.018,0.839
1689804995.974,-0.560,0.017,0.839
1689804995.974,-0.561,0.015,0.842
1689804995.974,-0.563,0.012,0.837
1689804996.015,-0.559,0.015,0.835
1689804996.015,-0.557,0.018,0.825
1689804996.015,-0.565,0.017,0.830
1689804996.077,-0.573,0.014,0.832
1689804996.077,-0.572,0.010,0.835
1689804996.077,-0.568,0.014,0.834
1689804996.135,-0.566,0.016,0.837
1689804996.135,-0.570,0.012,0.844
1689804996.135,-0.569,0.015,0.845
1689804996.195,-0.567,0.023,0.841
1689804996.195,-0.567,0.021,0.836
1689804996.195,-0.568,0.024,0.842
1689804996.242,-0.572,0.025,0.838
1689804996.242,-0.575,0.021,0.832
1689804996.242,-0.579,0.021,0.831
1689804996.300,-0.571,0.015,0.829
1689804996.300,-0.569,0.015,0.829
1689804996.300,-0.565,0.013,0.835
1689804996.365,-0.564,0.018,0.831
1689804996.365,-0.563,0.016,0.835
1689804996.365,-0.564,0.016,0.837
1689804996.420,-0.558,0.019,0.834
1689804996.420,-0.565,0.020,0.828
1689804996.420,-0.576,0.022,0.830
1689804996.469,-0.579,0.023,0.832
1689804996.469,-0.576,0.016,0.834
1689804996.469,-0.572,0.019,0.833
1689804996.525,-0.569,0.022,0.832
1689804996.525,-0.571,0.019,0.836
1689804996.525,-0.572,0.018,0.835
1689804996.585,-0.573,0.018,0.832
1689804996.585,-0.572,0.017,0.836
1689804996.585,-0.563,0.019,0.830
1689804996.647,-0.565,0.019,0.838
1689804996.647,-0.565,0.018,0.835
1689804996.647,-0.566,0.018,0.836
1689804996.709,-0.561,0.012,0.833
1689804996.709,-0.560,0.018,0.831
1689804996.709,-0.565,0.021,0.829
1689804996.754,-0.568,0.022,0.839
1689804996.754,-0.572,0.021,0.838
1689804996.754,-0.573,0.018,0.833
1689804996.810,-0.575,0.018,0.830
1689804996.810,-0.577,0.018,0.831
1689804996.810,-0.573,0.013,0.828
1689804996.870,-0.572,0.013,0.830
1689804996.870,-0.566,0.009,0.829
1689804996.870,-0.562,0.012,0.828
1689804996.946,-0.562,0.011,0.832
1689804996.946,-0.564,0.012,0.837
1689804996.946,-0.562,0.015,0.837
1689804996.993,-0.567,0.016,0.843
1689804996.993,-0.568,0.013,0.841
1689804996.993,-0.567,0.015,0.838
1689804997.037,-0.567,0.014,0.830
1689804997.037,-0.568,0.016,0.829
1689804997.037,-0.568,0.019,0.831
1689804997.095,-0.576,0.013,0.834
1689804997.095,-0.571,0.015,0.834
1689804997.095,-0.568,0.020,0.834
1689804997.155,-0.568,0.019,0.834
1689804997.155,-0.567,0.020,0.835
1689804997.155,-0.567,0.014,0.835
1689804997.202,-0.569,0.018,0.834
1689804997.202,-0.569,0.021,0.835
1689804997.202,-0.568,0.020,0.827
1689804997.275,-0.568,0.015,0.833
1689804997.275,-0.570,0.017,0.834
1689804997.275,-0.569,0.018,0.833
1689804997.320,-0.572,0.016,0.841
1689804997.320,-0.569,0.018,0.840
1689804997.320,-0.566,0.019,0.834
1689804997.380,-0.565,0.018,0.831
1689804997.380,-0.566,0.018,0.832
1689804997.380,-0.569,0.015,0.828
1689804997.440,-0.571,0.014,0.832
1689804997.440,-0.573,0.019,0.833
1689804997.440,-0.570,0.013,0.838
1689804997.500,-0.566,0.014,0.835
1689804997.500,-0.568,0.013,0.839
1689804997.500,-0.565,0.015,0.831
1689804997.549,-0.564,0.015,0.838
1689804997.549,-0.567,0.016,0.839
1689804997.549,-0.568,0.013,0.837
1689804997.606,-0.563,0.015,0.832
1689804997.606,-0.564,0.014,0.830
1689804997.606,-0.568,0.016,0.831
1689804997.665,-0.569,0.016,0.831
1689804997.665,-0.575,0.016,0.838
1689804997.665,-0.567,0.018,0.837
1689804997.755,-0.566,0.018,0.833
1689804997.755,-0.568,0.021,0.831
1689804997.755,-0.570,0.022,0.832
1689804997.770,-0.572,0.022,0.830
1689804997.770,-0.571,0.021,0.830
1689804997.770,-0.571,0.019,0.830
1689804997.834,-0.571,0.016,0.827
1689804997.834,-0.571,0.014,0.831
1689804997.834,-0.568,0.017,0.834
1689804997.890,-0.567,0.014,0.837
1689804997.890,-0.568,0.015,0.839
1689804997.890,-0.567,0.014,0.843
1689804997.950,-0.566,0.015,0.837
1689804997.950,-0.568,0.017,0.826
1689804997.950,-0.570,0.013,0.828
1689804997.995,-0.575,0.013,0.829
1689804997.995,-0.572,0.010,0.828
1689804997.995,-0.571,0.013,0.833
1689804998.056,-0.567,0.016,0.834
1689804998.056,-0.566,0.010,0.841
1689804998.056,-0.567,0.012,0.841
1689804998.117,-0.562,0.011,0.836
1689804998.117,-0.564,0.015,0.831
1689804998.117,-0.571,0.011,0.837
1689804998.175,-0.579,0.015,0.836
1689804998.175,-0.577,0.015,0.836
1689804998.175,-0.572,0.016,0.832
1689804998.235,-0.574,0.012,0.833
1689804998.235,-0.575,0.017,0.840
1689804998.235,-0.570,0.015,0.843
1689804998.280,-0.557,0.012,0.845
1689804998.280,-0.556,0.018,0.836
1689804998.280,-0.560,0.016,0.833
1689804998.355,-0.563,0.009,0.829
1689804998.355,-0.570,0.010,0.834
1689804998.355,-0.573,0.009,0.822
1689804998.400,-0.574,0.006,0.820
1689804998.400,-0.576,0.005,0.820
1689804998.400,-0.578,0.002,0.829
1689804998.460,-0.570,0.003,0.837
1689804998.460,-0.566,0.009,0.839
1689804998.460,-0.560,0.013,0.846
1689804998.505,-0.563,0.011,0.844
1689804998.505,-0.562,0.009,0.839
1689804998.505,-0.563,0.006,0.834
1689804998.565,-0.566,0.007,0.829
1689804998.565,-0.572,0.006,0.832
1689804998.565,-0.569,0.004,0.832
1689804998.629,-0.563,0.004,0.834
1689804998.629,-0.560,0.009,0.840
1689804998.629,-0.562,0.007,0.840
1689804998.689,-0.564,0.004,0.844
1689804998.689,-0.556,0.011,0.838
1689804998.689,-0.563,0.009,0.837
1689804998.745,-0.567,0.012,0.840
1689804998.745,-0.568,0.008,0.840
1689804998.745,-0.567,0.010,0.833
1689804998.805,-0.565,0.010,0.831
1689804998.805,-0.565,0.007,0.830
1689804998.805,-0.569,0.007,0.833
1689804998.850,-0.570,0.005,0.832
1689804998.850,-0.568,0.010,0.831
1689804998.850,-0.570,0.012,0.832
1689804998.912,-0.568,0.011,0.836
1689804998.912,-0.570,0.011,0.835
1689804998.912,-0.568,0.014,0.836
1689804998.959,-0.568,0.015,0.839
1689804998.959,-0.567,0.010,0.837
1689804998.959,-0.567,0.010,0.835
1689804999.019,-0.564,0.006,0.838
1689804999.019,-0.563,0.013,0.838
1689804999.019,-0.565,0.010,0.841
1689804999.075,-0.567,0.010,0.841
1689804999.075,-0.561,0.007,0.836
1689804999.075,-0.566,0.007,0.836
1689804999.135,-0.567,0.006,0.831
1689804999.135,-0.570,0.004,0.835
1689804999.135,-0.565,0.006,0.833
1689804999.196,-0.566,0.010,0.831
1689804999.196,-0.566,0.010,0.835
1689804999.196,-0.568,0.011,0.835
1689804999.242,-0.569,0.013,0.837
1689804999.242,-0.566,0.013,0.834
1689804999.242,-0.566,0.012,0.832
1689804999.300,-0.571,0.012,0.837
1689804999.300,-0.570,0.011,0.836
1689804999.300,-0.565,0.013,0.834
1689804999.362,-0.562,0.012,0.831
1689804999.362,-0.560,0.009,0.832
1689804999.362,-0.566,0.009,0.836
1689804999.421,-0.565,0.008,0.839
1689804999.421,-0.564,0.011,0.836
1689804999.421,-0.565,0.011,0.837
1689804999.469,-0.567,0.010,0.836
1689804999.469,-0.567,0.011,0.834
1689804999.469,-0.568,0.009,0.836
1689804999.527,-0.567,0.009,0.842
1689804999.527,-0.569,0.006,0.836
1689804999.527,-0.566,0.008,0.831
1689804999.586,-0.565,0.004,0.835
1689804999.586,-0.563,0.007,0.835
1689804999.586,-0.565,0.006,0.839
1689804999.647,-0.567,0.007,0.842
1689804999.647,-0.566,0.008,0.839
1689804999.647,-0.563,0.005,0.834
1689804999.705,-0.567,0.010,0.834
1689804999.705,-0.567,0.006,0.832
1689804999.705,-0.567,0.005,0.836
1689804999.754,-0.565,0.012,0.832
1689804999.754,-0.565,0.011,0.839
1689804999.754,-0.562,0.006,0.834
1689804999.810,-0.571,0.006,0.837
1689804999.810,-0.563,0.013,0.833
1689804999.810,-0.562,0.009,0.835
1689804999.870,-0.567,0.010,0.843
1689804999.870,-0.567,0.006,0.841
1689804999.870,-0.562,0.007,0.838
1689804999.946,-0.558,0.009,0.833
1689804999.946,-0.564,0.012,0.836
1689804999.946,-0.568,0.005,0.838
1689804999.993,-0.568,0.010,0.838
1689804999.993,-0.570,0.008,0.838
1689804999.993,-0.568,0.008,0.838
1689805000.037,-0.566,0.008,0.838
1689805000.037,-0.564,0.007,0.839
1689805000.037,-0.566,0.008,0.840
1689805000.095,-0.569,0.007,0.839
1689805000.095,-0.569,0.009,0.838
1689805000.095,-0.567,0.006,0.830
1689805000.155,-0.566,0.008,0.838
1689805000.155,-0.566,0.007,0.838
1689805000.155,-0.564,0.003,0.837
1689805000.202,-0.561,0.004,0.841
1689805000.202,-0.557,0.006,0.847
1689805000.202,-0.557,0.008,0.838
1689805000.275,-0.557,0.010,0.834
