timestamps,X,Y,Z
1689623878.840,-0.333,0.030,0.942
1689623878.840,-0.335,0.034,0.940
1689623878.840,-0.333,0.033,0.939
1689623878.900,-0.333,0.032,0.936
1689623878.900,-0.330,0.032,0.942
1689623878.900,-0.328,0.034,0.945
1689623878.949,-0.331,0.033,0.949
1689623878.949,-0.328,0.035,0.950
1689623878.949,-0.328,0.037,0.954
1689623879.007,-0.327,0.041,0.954
1689623879.007,-0.328,0.037,0.958
1689623879.007,-0.326,0.037,0.953
1689623879.065,-0.326,0.040,0.953
1689623879.065,-0.330,0.039,0.954
1689623879.065,-0.329,0.033,0.952
1689623879.125,-0.330,0.034,0.949
1689623879.125,-0.332,0.030,0.951
1689623879.125,-0.334,0.033,0.954
1689623879.185,-0.333,0.031,0.950
1689623879.185,-0.337,0.029,0.946
1689623879.185,-0.338,0.031,0.943
1689623879.234,-0.334,0.028,0.942
1689623879.234,-0.339,0.026,0.946
1689623879.234,-0.339,0.025,0.943
1689623879.290,-0.336,0.024,0.945
1689623879.290,-0.335,0.026,0.945
1689623879.290,-0.332,0.022,0.944
1689623879.350,-0.332,0.019,0.951
1689623879.350,-0.334,0.023,0.955
1689623879.350,-0.330,0.022,0.955
1689623879.410,-0.327,0.025,0.945
1689623879.410,-0.327,0.021,0.946
1689623879.410,-0.325,0.021,0.942
1689623879.470,-0.324,0.022,0.949
1689623879.470,-0.323,0.022,0.950
1689623879.470,-0.328,0.023,0.953
1689623879.519,-0.327,0.024,0.952
1689623879.519,-0.335,0.022,0.954
1689623879.519,-0.334,0.018,0.954
1689623879.576,-0.332,0.024,0.944
1689623879.576,-0.331,0.024,0.945
1689623879.576,-0.333,0.025,0.949
1689623879.635,-0.332,0.024,0.948
1689623879.635,-0.333,0.023,0.947
1689623879.635,-0.328,0.025,0.948
1689623879.694,-0.327,0.027,0.947
1689623879.694,-0.327,0.024,0.946
1689623879.694,-0.327,0.025,0.951
1689623879.770,-0.330,0.026,0.953
1689623879.770,-0.327,0.025,0.953
1689623879.770,-0.330,0.028,0.953
1689623879.801,-0.330,0.024,0.953
1689623879.801,-0.327,0.024,0.950
1689623879.801,-0.327,0.023,0.948
1689623879.860,-0.326,0.026,0.952
1689623879.860,-0.326,0.019,0.949
1689623879.860,-0.327,0.025,0.951
1689623879.920,-0.327,0.022,0.951
1689623879.920,-0.328,0.024,0.948
1689623879.920,-0.325,0.023,0.947
1689623879.965,-0.327,0.023,0.950
1689623879.965,-0.325,0.025,0.951
1689623879.965,-0.330,0.024,0.954
1689623880.028,-0.328,0.023,0.953
1689623880.028,-0.328,0.022,0.951
1689623880.028,-0.328,0.020,0.951
