timestamps,PPG1,PPG2,PPG3
1692038392.443,502.000,111690.000,66075.000
1692038392.443,503.000,111686.000,66038.000
1692038392.443,503.000,111688.000,66065.000
1692038392.443,504.000,111700.000,66055.000
1692038392.443,504.000,111647.000,66090.000
1692038392.443,502.000,111675.000,66040.000
1692038392.533,503.000,111662.000,66063.000
1692038392.533,502.000,111713.000,66051.000
1692038392.533,504.000,111646.000,66054.000
1692038392.533,503.000,111637.000,66060.000
1692038392.533,503.000,111662.000,66079.000
1692038392.533,502.000,111644.000,66055.000
1692038392.623,502.000,111677.000,66051.000
1692038392.623,501.000,111675.000,66028.000
1692038392.623,501.000,111668.000,66052.000
1692038392.623,503.000,111645.000,66055.000
1692038392.623,504.000,111700.000,66058.000
1692038392.623,504.000,111692.000,66048.000
1692038392.713,503.000,111674.000,66050.000
1692038392.713,503.000,111713.000,66052.000
1692038392.713,503.000,111691.000,66048.000
1692038392.713,503.000,111738.000,66053.000
1692038392.713,502.000,111716.000,66066.000
1692038392.713,504.000,111746.000,66059.000
1692038392.806,504.000,111745.000,66066.000
1692038392.806,503.000,111701.000,66094.000
1692038392.806,503.000,111730.000,66066.000
1692038392.806,502.000,111770.000,66066.000
1692038392.806,504.000,111771.000,66074.000
1692038392.806,503.000,111788.000,66082.000
1692038392.908,501.000,111805.000,66037.000
1692038392.908,503.000,111820.000,66073.000
1692038392.908,503.000,111822.000,66081.000
1692038392.908,503.000,111814.000,66084.000
1692038392.908,503.000,111875.000,66060.000
1692038392.908,503.000,111816.000,66093.000
1692038392.998,502.000,111894.000,66094.000
1692038392.998,502.000,111826.000,66098.000
1692038392.998,502.000,111843.000,66084.000
1692038392.998,503.000,111806.000,66064.000
1692038392.998,503.000,111818.000,66073.000
1692038392.998,503.000,111813.000,66076.000
1692038393.093,502.000,111782.000,66073.000
1692038393.093,503.000,111775.000,66083.000
1692038393.093,502.000,111795.000,66050.000
1692038393.093,502.000,111773.000,66053.000
1692038393.093,501.000,111761.000,66055.000
1692038393.093,502.000,111752.000,66060.000
1692038393.193,502.000,111749.000,66046.000
1692038393.193,502.000,111763.000,66035.000
1692038393.193,503.000,111729.000,66038.000
1692038393.193,503.000,111740.000,66022.000
1692038393.193,503.000,111713.000,66058.000
1692038393.193,505.000,111683.000,66062.000
1692038393.284,507.000,111720.000,66014.000
1692038393.284,508.000,111671.000,66059.000
1692038393.284,508.000,111725.000,66008.000
1692038393.284,508.000,111665.000,66008.000
1692038393.284,507.000,111673.000,66032.000
1692038393.284,507.000,111676.000,66014.000
1692038393.372,507.000,111659.000,66015.000
1692038393.372,508.000,111716.000,65999.000
1692038393.372,506.000,111710.000,66022.000
1692038393.372,507.000,111692.000,66009.000
1692038393.372,508.000,111678.000,66026.000
1692038393.372,508.000,111693.000,66004.000
1692038393.463,508.000,111743.000,66008.000
1692038393.463,508.000,111668.000,66017.000
1692038393.463,507.000,111718.000,66033.000
1692038393.463,509.000,111675.000,66026.000
1692038393.463,508.000,111664.000,66028.000
1692038393.463,508.000,111716.000,66013.000
1692038393.553,508.000,111744.000,66018.000
1692038393.553,507.000,111716.000,66032.000
1692038393.553,507.000,111740.000,66032.000
1692038393.553,508.000,111736.000,66028.000
1692038393.553,508.000,111672.000,66001.000
1692038393.553,509.000,111750.000,66030.000
1692038393.658,507.000,111748.000,66015.000
1692038393.658,507.000,111726.000,66020.000
1692038393.658,507.000,111780.000,66016.000
1692038393.658,507.000,111804.000,66001.000
1692038393.658,507.000,111789.000,66028.000
1692038393.658,508.000,111814.000,65998.000
1692038393.748,508.000,111836.000,66023.000
1692038393.748,509.000,111833.000,66061.000
1692038393.748,508.000,111798.000,66050.000
1692038393.748,509.000,111808.000,66012.000
1692038393.748,508.000,111879.000,66049.000
1692038393.748,508.000,111807.000,66015.000
1692038393.853,508.000,111784.000,66035.000
1692038393.853,509.000,111794.000,66036.000
1692038393.853,508.000,111756.000,66033.000
1692038393.853,508.000,111706.000,65986.000
1692038393.853,508.000,111699.000,66001.000
1692038393.853,508.000,111743.000,66002.000
1692038393.929,508.000,111722.000,65982.000
1692038393.929,508.000,111705.000,65988.000
1692038393.929,508.000,111700.000,65983.000
1692038393.929,508.000,111629.000,65980.000
1692038393.929,507.000,111631.000,65953.000
1692038393.929,508.000,111590.000,65957.000
1692038394.033,508.000,111638.000,65952.000
1692038394.033,508.000,111587.000,65962.000
1692038394.033,507.000,111601.000,65916.000
1692038394.033,508.000,111571.000,65929.000
1692038394.033,507.000,111540.000,65941.000
1692038394.033,507.000,111547.000,65928.000
1692038394.123,506.000,111511.000,65905.000
1692038394.123,508.000,111469.000,65892.000
1692038394.123,507.000,111481.000,65909.000
1692038394.123,507.000,111455.000,65936.000
1692038394.123,507.000,111451.000,65902.000
1692038394.123,508.000,111445.000,65902.000
1692038394.217,507.000,111450.000,65882.000
1692038394.217,507.000,111448.000,65881.000
1692038394.217,507.000,111399.000,65897.000
1692038394.217,506.000,111411.000,65877.000
1692038394.217,507.000,111466.000,65893.000
1692038394.217,507.000,111447.000,65880.000
1692038394.303,507.000,111415.000,65885.000
1692038394.303,508.000,111430.000,65901.000
1692038394.303,507.000,111457.000,65883.000
1692038394.303,507.000,111429.000,65883.000
1692038394.303,506.000,111489.000,65887.000
1692038394.303,506.000,111475.000,65893.000
1692038394.408,507.000,111481.000,65877.000
1692038394.408,508.000,111434.000,65868.000
1692038394.408,507.000,111430.000,65901.000
1692038394.408,503.000,111509.000,65887.000
1692038394.408,505.000,111447.000,65917.000
1692038394.408,508.000,111488.000,65902.000
1692038394.514,508.000,111488.000,65901.000
1692038394.514,509.000,111550.000,65918.000
1692038394.514,507.000,111530.000,65914.000
1692038394.514,508.000,111503.000,65939.000
1692038394.514,508.000,111568.000,65907.000
1692038394.514,508.000,111526.000,65937.000
1692038394.587,507.000,111544.000,65958.000
1692038394.587,508.000,111605.000,65947.000
1692038394.587,508.000,111568.000,65936.000
1692038394.587,507.000,111629.000,65940.000
1692038394.587,507.000,111625.000,65951.000
1692038394.587,508.000,111576.000,65928.000
1692038394.693,507.000,111588.000,65922.000
1692038394.693,507.000,111520.000,65927.000
1692038394.693,507.000,111501.000,65922.000
1692038394.693,508.000,111440.000,65913.000
1692038394.693,507.000,111486.000,65926.000
1692038394.693,501.000,111446.000,65900.000
1692038394.785,503.000,111425.000,65893.000
1692038394.785,503.000,111436.000,65893.000
1692038394.785,502.000,111351.000,65887.000
1692038394.785,502.000,111384.000,65855.000
1692038394.785,502.000,111327.000,65825.000
1692038394.785,503.000,111284.000,65865.000
1692038394.873,502.000,111236.000,65834.000
1692038394.873,501.000,111282.000,65860.000
1692038394.873,503.000,111297.000,65840.000
1692038394.873,502.000,111214.000,65824.000
1692038394.873,503.000,111223.000,65831.000
1692038394.873,502.000,111249.000,65808.000
1692038394.963,502.000,111235.000,65813.000
1692038394.963,502.000,111228.000,65818.000
1692038394.963,501.000,111208.000,65805.000
1692038394.963,501.000,111138.000,65817.000
1692038394.963,501.000,111145.000,65809.000
1692038394.963,502.000,111164.000,65809.000
1692038395.056,502.000,111167.000,65819.000
1692038395.056,502.000,111141.000,65809.000
1692038395.056,501.000,111157.000,65789.000
1692038395.056,500.000,111116.000,65799.000
1692038395.056,502.000,111117.000,65804.000
1692038395.056,502.000,111177.000,65789.000
1692038395.158,502.000,111166.000,65803.000
1692038395.158,503.000,111139.000,65826.000
1692038395.158,501.000,111192.000,65835.000
1692038395.158,502.000,111173.000,65809.000
1692038395.158,504.000,111168.000,65793.000
1692038395.158,502.000,111126.000,65816.000
1692038395.248,502.000,111185.000,65836.000
1692038395.248,503.000,111120.000,65814.000
1692038395.248,503.000,111201.000,65802.000
1692038395.248,503.000,111199.000,65816.000
1692038395.248,502.000,111225.000,65813.000
1692038395.248,503.000,111239.000,65802.000
1692038395.339,502.000,111228.000,65823.000
1692038395.339,502.000,111228.000,65827.000
1692038395.339,502.000,111262.000,65817.000
1692038395.339,503.000,111237.000,65839.000
1692038395.339,503.000,111243.000,65838.000
1692038395.339,502.000,111284.000,65822.000
1692038395.428,501.000,111241.000,65819.000
1692038395.428,503.000,111321.000,65859.000
1692038395.428,502.000,111272.000,65858.000
1692038395.428,502.000,111250.000,65847.000
1692038395.428,502.000,111215.000,65845.000
1692038395.428,503.000,111253.000,65837.000
1692038395.533,502.000,111210.000,65826.000
1692038395.533,503.000,111225.000,65825.000
1692038395.533,502.000,111151.000,65824.000
