timestamps,PPG1,PPG2,PPG3
1685724202.994,1836.000,119539.000,67703.000
1685724202.994,1849.000,119547.000,67706.000
1685724202.994,1842.000,119549.000,67713.000
1685724202.994,1853.000,119532.000,67727.000
1685724202.994,1852.000,119527.000,67697.000
1685724202.994,1854.000,119550.000,67682.000
1685724203.083,1861.000,119523.000,67683.000
1685724203.083,1854.000,119538.000,67699.000
1685724203.083,1859.000,119549.000,67695.000
1685724203.083,1851.000,119495.000,67702.000
1685724203.083,1858.000,119569.000,67670.000
1685724203.083,1852.000,119543.000,67698.000
1685724203.189,1860.000,119577.000,67720.000
1685724203.189,1856.000,119591.000,67713.000
1685724203.189,1857.000,119589.000,67708.000
1685724203.189,1860.000,119584.000,67714.000
1685724203.189,1851.000,119634.000,67717.000
1685724203.189,1859.000,119644.000,67709.000
1685724203.278,1848.000,119675.000,67741.000
1685724203.278,1857.000,119658.000,67738.000
1685724203.278,1852.000,119725.000,67759.000
1685724203.278,1852.000,119722.000,67767.000
1685724203.278,1853.000,119781.000,67770.000
1685724203.278,1847.000,119735.000,67754.000
1685724203.368,1851.000,119707.000,67746.000
1685724203.368,1853.000,119768.000,67731.000
1685724203.368,1854.000,119689.000,67720.000
1685724203.368,1850.000,119701.000,67713.000
1685724203.368,1854.000,119638.000,67674.000
1685724203.368,1850.000,119602.000,67694.000
1685724203.458,1845.000,119568.000,67664.000
1685724203.458,1850.000,119550.000,67692.000
1685724203.458,1837.000,119523.000,67707.000
1685724203.458,1844.000,119508.000,67691.000
1685724203.458,1833.000,119532.000,67668.000
1685724203.458,1838.000,119530.000,67660.000
1685724203.563,1829.000,119467.000,67678.000
1685724203.563,1830.000,119553.000,67707.000
1685724203.563,1829.000,119513.000,67684.000
1685724203.563,1821.000,119548.000,67712.000
1685724203.563,1823.000,119531.000,67736.000
1685724203.563,1820.000,119577.000,67709.000
1685724203.653,1826.000,119594.000,67683.000
1685724203.653,1817.000,119554.000,67723.000
1685724203.653,1824.000,119573.000,67728.000
1685724203.653,1822.000,119546.000,67704.000
1685724203.653,1823.000,119555.000,67729.000
1685724203.653,1833.000,119534.000,67711.000
1685724203.747,1827.000,119493.000,67706.000
1685724203.747,1831.000,119580.000,67723.000
1685724203.747,1828.000,119554.000,67721.000
1685724203.747,1836.000,119563.000,67740.000
1685724203.747,1834.000,119548.000,67722.000
1685724203.747,1834.000,119557.000,67742.000
1685724203.834,1833.000,119511.000,67694.000
1685724203.834,1828.000,119551.000,67721.000
1685724203.834,1836.000,119564.000,67712.000
1685724203.834,1829.000,119580.000,67720.000
1685724203.834,1836.000,119526.000,67714.000
1685724203.834,1826.000,119561.000,67699.000
1685724203.938,1828.000,119530.000,67688.000
1685724203.938,1820.000,119553.000,67697.000
1685724203.938,1822.000,119554.000,67665.000
1685724203.938,1822.000,119524.000,67646.000
1685724203.938,1813.000,119492.000,67646.000
1685724203.938,1813.000,119425.000,67633.000
1685724204.028,1805.000,119385.000,67590.000
1685724204.028,1806.000,119295.000,67567.000
1685724204.028,1799.000,119252.000,67554.000
1685724204.028,1805.000,119239.000,67515.000
1685724204.028,1805.000,119212.000,67553.000
1685724204.028,1805.000,119207.000,67525.000
1685724204.118,1812.000,119186.000,67545.000
1685724204.118,1812.000,119170.000,67528.000
1685724204.118,1818.000,119200.000,67516.000
1685724204.118,1808.000,119156.000,67525.000
1685724204.118,1816.000,119157.000,67525.000
1685724204.118,1807.000,119162.000,67520.000
1685724204.208,1808.000,119215.000,67523.000
1685724204.208,1804.000,119186.000,67567.000
1685724204.208,1797.000,119193.000,67536.000
1685724204.208,1801.000,119203.000,67524.000
1685724204.208,1789.000,119168.000,67512.000
1685724204.208,1797.000,119197.000,67497.000
1685724204.303,1792.000,119193.000,67484.000
1685724204.303,1797.000,119202.000,67510.000
1685724204.303,1794.000,119168.000,67507.000
1685724204.303,1794.000,119171.000,67478.000
1685724204.303,1798.000,119139.000,67520.000
1685724204.303,1794.000,119164.000,67489.000
1685724204.404,1795.000,119155.000,67450.000
1685724204.404,1791.000,119149.000,67478.000
1685724204.404,1793.000,119140.000,67460.000
1685724204.404,1782.000,119164.000,67482.000
1685724204.404,1784.000,119188.000,67492.000
1685724204.404,1778.000,119190.000,67489.000
1685724204.493,1773.000,119229.000,67505.000
1685724204.493,1783.000,119248.000,67534.000
1685724204.493,1771.000,119268.000,67558.000
1685724204.493,1776.000,119290.000,67533.000
1685724204.493,1769.000,119318.000,67535.000
1685724204.493,1772.000,119310.000,67563.000
1685724204.584,1764.000,119356.000,67560.000
1685724204.584,1764.000,119286.000,67561.000
1685724204.584,1765.000,119287.000,67503.000
1685724204.584,1759.000,119236.000,67517.000
1685724204.584,1762.000,119210.000,67510.000
1685724204.584,1750.000,119164.000,67472.000
1685724204.688,1755.000,119046.000,67479.000
1685724204.688,1748.000,119037.000,67470.000
1685724204.688,1753.000,119093.000,67451.000
1685724204.688,1751.000,119008.000,67448.000
1685724204.688,1757.000,118999.000,67434.000
1685724204.688,1760.000,118997.000,67424.000
1685724204.778,1754.000,118975.000,67417.000
1685724204.778,1766.000,118994.000,67428.000
1685724204.778,1763.000,119024.000,67435.000
1685724204.778,1770.000,119033.000,67427.000
1685724204.778,1765.000,119055.000,67443.000
1685724204.778,1769.000,119082.000,67442.000
1685724204.868,1769.000,119067.000,67436.000
1685724204.868,1765.000,119100.000,67438.000
1685724204.868,1766.000,119092.000,67445.000
1685724204.868,1757.000,119024.000,67455.000
1685724204.868,1759.000,119033.000,67439.000
1685724204.868,1754.000,119056.000,67443.000
1685724204.958,1755.000,118968.000,67428.000
1685724204.958,1749.000,119036.000,67453.000
1685724204.958,1749.000,118992.000,67440.000
1685724204.958,1751.000,119035.000,67407.000
1685724204.958,1745.000,119029.000,67435.000
1685724204.958,1750.000,119031.000,67426.000
1685724205.063,1742.000,119025.000,67441.000
