timestamps,X,Y,Z
1692142200.508,-0.152,0.061,0.989
1692142200.508,-0.150,0.061,0.994
1692142200.508,-0.148,0.058,0.994
1692142200.568,-0.145,0.057,0.989
1692142200.568,-0.147,0.056,0.992
1692142200.568,-0.141,0.057,0.990
1692142200.616,-0.141,0.057,0.989
1692142200.616,-0.142,0.059,0.990
1692142200.616,-0.143,0.059,0.989
1692142200.676,-0.146,0.059,0.989
1692142200.676,-0.146,0.064,0.990
1692142200.676,-0.153,0.060,0.990
1692142200.733,-0.153,0.060,0.990
1692142200.733,-0.150,0.059,0.986
1692142200.733,-0.151,0.054,0.985
1692142200.793,-0.145,0.054,0.986
1692142200.793,-0.143,0.054,0.989
1692142200.793,-0.145,0.058,0.989
1692142200.852,-0.143,0.056,0.990
1692142200.852,-0.144,0.057,0.990
1692142200.852,-0.147,0.060,0.991
1692142200.901,-0.148,0.057,0.993
1692142200.901,-0.150,0.059,0.988
1692142200.901,-0.149,0.056,0.991
1692142200.958,-0.147,0.057,0.991
1692142200.958,-0.148,0.061,0.990
1692142200.958,-0.143,0.058,0.990
1692142201.018,-0.147,0.064,0.997
1692142201.018,-0.140,0.063,0.997
1692142201.018,-0.143,0.062,0.990
1692142201.078,-0.137,0.060,0.988
1692142201.078,-0.139,0.061,0.986
1692142201.078,-0.140,0.059,0.993
1692142201.123,-0.140,0.059,0.991
1692142201.123,-0.137,0.061,0.989
1692142201.123,-0.138,0.063,0.993
1692142201.186,-0.135,0.064,0.992
1692142201.186,-0.133,0.061,0.994
1692142201.186,-0.137,0.065,0.993
1692142201.243,-0.143,0.062,0.994
1692142201.243,-0.144,0.063,0.991
1692142201.243,-0.143,0.061,0.991
1692142201.303,-0.145,0.057,0.994
1692142201.303,-0.145,0.060,0.985
1692142201.303,-0.144,0.060,0.988
1692142201.362,-0.139,0.064,0.990
1692142201.362,-0.136,0.060,0.994
1692142201.362,-0.136,0.058,0.990
1692142201.423,-0.135,0.059,0.989
1692142201.423,-0.139,0.059,0.992
1692142201.423,-0.141,0.063,0.993
1692142201.469,-0.139,0.056,0.992
1692142201.469,-0.143,0.055,0.991
1692142201.469,-0.143,0.057,0.993
1692142201.529,-0.142,0.054,0.992
1692142201.529,-0.141,0.056,0.987
1692142201.529,-0.141,0.057,0.990
1692142201.588,-0.140,0.058,0.995
1692142201.588,-0.138,0.055,0.990
1692142201.588,-0.140,0.057,0.994
1692142201.648,-0.139,0.055,0.991
1692142201.648,-0.137,0.060,0.990
1692142201.648,-0.141,0.058,0.988
1692142201.696,-0.143,0.058,0.994
1692142201.696,-0.140,0.060,0.989
1692142201.696,-0.141,0.060,0.988
1692142201.770,-0.136,0.058,0.991
1692142201.770,-0.137,0.060,0.996
1692142201.770,-0.132,0.061,0.992
1692142201.813,-0.137,0.056,0.989
1692142201.813,-0.137,0.059,0.991
1692142201.813,-0.139,0.059,0.989
1692142201.858,-0.140,0.059,0.994
1692142201.858,-0.143,0.060,0.990
1692142201.858,-0.141,0.061,0.987
1692142201.918,-0.141,0.060,0.992
1692142201.918,-0.134,0.062,0.991
1692142201.918,-0.138,0.062,0.992
1692142201.981,-0.141,0.062,0.992
1692142201.981,-0.142,0.064,0.990
1692142201.981,-0.145,0.060,0.989
1692142202.037,-0.142,0.061,0.994
1692142202.037,-0.144,0.065,0.990
1692142202.037,-0.140,0.061,0.991
1692142202.097,-0.139,0.059,0.990
1692142202.097,-0.137,0.062,0.988
1692142202.097,-0.137,0.055,0.990
1692142202.143,-0.135,0.060,0.991
1692142202.143,-0.138,0.061,0.990
1692142202.143,-0.137,0.059,0.991
1692142202.203,-0.139,0.060,0.992
1692142202.203,-0.138,0.058,0.989
1692142202.203,-0.141,0.061,0.989
1692142202.266,-0.145,0.061,0.992
1692142202.266,-0.138,0.061,0.991
1692142202.266,-0.138,0.062,0.990
1692142202.328,-0.140,0.060,0.990
1692142202.328,-0.138,0.058,0.992
1692142202.328,-0.139,0.060,0.994
1692142202.368,-0.137,0.057,0.992
1692142202.368,-0.140,0.061,0.991
1692142202.368,-0.141,0.056,0.993
1692142202.428,-0.142,0.056,0.988
1692142202.428,-0.141,0.059,0.987
1692142202.428,-0.136,0.061,0.991
1692142202.488,-0.134,0.058,0.992
1692142202.488,-0.135,0.060,0.994
1692142202.488,-0.136,0.065,0.991
1692142202.548,-0.138,0.064,0.992
1692142202.548,-0.140,0.060,0.993
1692142202.548,-0.142,0.063,0.995
1692142202.598,-0.141,0.060,0.990
1692142202.598,-0.142,0.060,0.990
1692142202.598,-0.141,0.061,0.990
1692142202.653,-0.136,0.062,0.989
1692142202.653,-0.137,0.060,0.996
1692142202.653,-0.138,0.059,0.993
1692142202.713,-0.138,0.059,0.987
1692142202.713,-0.142,0.058,0.989
1692142202.713,-0.139,0.062,0.993
1692142202.773,-0.139,0.061,0.992
1692142202.773,-0.138,0.061,0.988
1692142202.773,-0.137,0.062,0.990
1692142202.821,-0.136,0.064,0.991
1692142202.821,-0.137,0.061,0.986
1692142202.821,-0.136,0.061,0.992
1692142202.880,-0.140,0.062,0.990
1692142202.880,-0.139,0.059,0.990
1692142202.880,-0.139,0.063,0.992
1692142202.939,-0.143,0.060,0.994
1692142202.939,-0.143,0.062,0.991
1692142202.939,-0.143,0.063,0.991
1692142202.998,-0.142,0.062,0.987
1692142202.998,-0.140,0.064,0.991
1692142202.998,-0.139,0.068,0.992
1692142203.061,-0.138,0.064,0.991
1692142203.061,-0.136,0.062,0.992
1692142203.061,-0.136,0.061,0.992
1692142203.106,-0.137,0.061,0.991
1692142203.106,-0.141,0.058,0.991
1692142203.106,-0.140,0.058,0.986
1692142203.163,-0.138,0.058,0.987
1692142203.163,-0.136,0.066,0.992
1692142203.163,-0.135,0.064,0.997
1692142203.223,-0.135,0.063,0.993
1692142203.223,-0.138,0.065,0.992
1692142203.223,-0.136,0.063,0.991
1692142203.282,-0.136,0.066,0.990
1692142203.282,-0.139,0.066,0.993
1692142203.282,-0.140,0.060,0.991
1692142203.344,-0.134,0.062,0.992
1692142203.344,-0.132,0.059,0.993
1692142203.344,-0.131,0.058,0.991
1692142203.390,-0.134,0.056,0.996
1692142203.390,-0.132,0.059,0.989
1692142203.390,-0.137,0.058,0.989
1692142203.448,-0.137,0.061,0.991
1692142203.448,-0.141,0.060,0.994
1692142203.448,-0.142,0.060,0.993
1692142203.508,-0.137,0.057,0.991
1692142203.508,-0.135,0.057,0.991
1692142203.508,-0.135,0.060,0.992
1692142203.556,-0.131,0.059,0.990
1692142203.556,-0.126,0.061,0.991
1692142203.556,-0.128,0.057,0.989
1692142203.628,-0.122,0.061,0.994
1692142203.628,-0.124,0.062,0.991
1692142203.628,-0.130,0.066,0.994
1692142203.676,-0.133,0.066,0.994
1692142203.676,-0.133,0.062,0.992
1692142203.676,-0.135,0.060,0.989
1692142203.733,-0.138,0.060,0.991
1692142203.733,-0.134,0.064,0.991
1692142203.733,-0.127,0.064,0.993
1692142203.792,-0.130,0.062,0.995
1692142203.792,-0.129,0.058,0.991
1692142203.792,-0.133,0.054,0.991
1692142203.838,-0.136,0.059,0.990
1692142203.838,-0.134,0.057,0.990
1692142203.838,-0.132,0.059,0.987
1692142203.901,-0.132,0.058,0.992
1692142203.901,-0.133,0.064,0.996
1692142203.901,-0.130,0.061,0.994
1692142203.958,-0.131,0.061,0.992
1692142203.958,-0.129,0.059,0.987
1692142203.958,-0.134,0.057,0.988
1692142204.018,-0.134,0.059,0.991
1692142204.018,-0.133,0.053,0.994
1692142204.018,-0.135,0.055,0.998
1692142204.077,-0.130,0.050,0.990
1692142204.077,-0.122,0.051,0.990
1692142204.077,-0.126,0.057,0.992
1692142204.123,-0.127,0.058,0.990
1692142204.123,-0.129,0.059,0.986
1692142204.123,-0.134,0.061,0.990
1692142204.185,-0.136,0.065,0.993
