timestamps,X,Y,Z
1688494176.849,-0.216,-0.099,0.977
1688494176.849,-0.214,-0.093,0.980
1688494176.849,-0.214,-0.096,0.978
1688494176.907,-0.216,-0.096,0.979
1688494176.907,-0.220,-0.097,0.978
1688494176.907,-0.221,-0.099,0.980
1688494176.985,-0.217,-0.099,0.974
1688494176.985,-0.220,-0.097,0.979
1688494176.985,-0.225,-0.099,0.976
1688494177.041,-0.228,-0.102,0.976
1688494177.041,-0.229,-0.103,0.968
1688494177.041,-0.231,-0.100,0.968
1688494177.087,-0.230,-0.102,0.971
1688494177.087,-0.237,-0.101,0.973
1688494177.087,-0.232,-0.105,0.977
1688494177.133,-0.233,-0.101,0.971
1688494177.133,-0.233,-0.102,0.978
1688494177.133,-0.226,-0.104,0.978
1688494177.192,-0.226,-0.102,0.983
1688494177.192,-0.228,-0.102,0.972
1688494177.192,-0.228,-0.107,0.974
1688494177.254,-0.228,-0.108,0.965
1688494177.254,-0.224,-0.103,0.968
1688494177.254,-0.219,-0.101,0.974
1688494177.312,-0.224,-0.108,0.977
1688494177.312,-0.220,-0.107,0.977
1688494177.312,-0.220,-0.101,0.976
1688494177.359,-0.220,-0.107,0.974
1688494177.359,-0.220,-0.105,0.974
1688494177.359,-0.221,-0.105,0.972
1688494177.432,-0.223,-0.104,0.973
1688494177.432,-0.224,-0.109,0.971
1688494177.432,-0.227,-0.107,0.975
1688494177.476,-0.225,-0.109,0.971
1688494177.476,-0.226,-0.105,0.975
1688494177.476,-0.220,-0.103,0.978
1688494177.539,-0.222,-0.102,0.975
1688494177.539,-0.224,-0.101,0.978
1688494177.539,-0.223,-0.103,0.977
1688494177.611,-0.226,-0.103,0.978
1688494177.611,-0.217,-0.099,0.979
1688494177.611,-0.219,-0.101,0.975
1688494177.644,-0.222,-0.103,0.979
1688494177.644,-0.219,-0.103,0.975
1688494177.644,-0.223,-0.102,0.977
1688494177.702,-0.225,-0.104,0.974
1688494177.702,-0.223,-0.104,0.972
1688494177.702,-0.226,-0.104,0.973
1688494177.761,-0.222,-0.105,0.971
1688494177.761,-0.220,-0.104,0.973
1688494177.761,-0.211,-0.106,0.975
1688494177.855,-0.203,-0.105,0.980
1688494177.855,-0.203,-0.105,0.981
1688494177.855,-0.201,-0.103,0.982
1688494177.881,-0.204,-0.102,0.974
1688494177.881,-0.201,-0.097,0.973
1688494177.881,-0.206,-0.096,0.977
1688494177.928,-0.215,-0.099,0.979
1688494177.928,-0.221,-0.100,0.982
1688494177.928,-0.223,-0.099,0.979
1688494177.988,-0.219,-0.095,0.978
1688494177.988,-0.220,-0.094,0.986
1688494177.988,-0.220,-0.095,0.982
1688494178.065,-0.225,-0.095,0.977
1688494178.065,-0.225,-0.094,0.967
1688494178.065,-0.222,-0.093,0.967
1688494178.095,-0.221,-0.095,0.967
1688494178.095,-0.220,-0.098,0.974
1688494178.095,-0.217,-0.098,0.977
1688494178.166,-0.217,-0.099,0.979
1688494178.166,-0.218,-0.095,0.976
1688494178.166,-0.222,-0.091,0.978
1688494178.212,-0.222,-0.091,0.978
1688494178.212,-0.227,-0.100,0.988
1688494178.212,-0.226,-0.093,0.977
1688494178.272,-0.224,-0.090,0.972
1688494178.272,-0.225,-0.096,0.971
1688494178.272,-0.227,-0.097,0.970
1688494178.346,-0.227,-0.097,0.972
1688494178.346,-0.224,-0.095,0.978
1688494178.346,-0.222,-0.096,0.971
1688494178.379,-0.222,-0.093,0.975
1688494178.379,-0.218,-0.093,0.977
1688494178.379,-0.213,-0.091,0.977
1688494178.439,-0.211,-0.093,0.983
1688494178.439,-0.214,-0.086,0.978
1688494178.439,-0.216,-0.088,0.983
1688494178.497,-0.222,-0.089,0.982
1688494178.497,-0.223,-0.085,0.982
1688494178.497,-0.229,-0.083,0.975
1688494178.586,-0.224,-0.083,0.974
1688494178.586,-0.231,-0.084,0.970
1688494178.586,-0.232,-0.089,0.976
1688494178.616,-0.232,-0.087,0.971
1688494178.616,-0.230,-0.089,0.977
1688494178.616,-0.233,-0.089,0.970
1688494178.662,-0.231,-0.084,0.975
1688494178.662,-0.229,-0.088,0.978
1688494178.662,-0.232,-0.083,0.971
1688494178.737,-0.226,-0.087,0.975
1688494178.737,-0.230,-0.085,0.977
1688494178.737,-0.232,-0.084,0.974
1688494178.782,-0.228,-0.084,0.972
1688494178.782,-0.228,-0.084,0.968
1688494178.782,-0.231,-0.085,0.973
1688494178.842,-0.232,-0.086,0.976
1688494178.842,-0.233,-0.084,0.972
1688494178.842,-0.230,-0.085,0.975
1688494178.891,-0.226,-0.084,0.977
1688494178.891,-0.228,-0.083,0.976
1688494178.891,-0.222,-0.083,0.976
1688494178.947,-0.219,-0.081,0.983
1688494178.947,-0.216,-0.085,0.980
1688494178.947,-0.214,-0.082,0.984
1688494179.022,-0.213,-0.080,0.980
1688494179.022,-0.206,-0.077,0.981
1688494179.022,-0.205,-0.080,0.980
1688494179.067,-0.202,-0.080,0.983
1688494179.067,-0.202,-0.081,0.983
1688494179.067,-0.202,-0.076,0.978
1688494179.126,-0.203,-0.077,0.978
1688494179.126,-0.205,-0.078,0.980
1688494179.126,-0.206,-0.077,0.983
1688494179.175,-0.207,-0.076,0.979
1688494179.175,-0.209,-0.076,0.982
1688494179.175,-0.207,-0.079,0.985
1688494179.232,-0.206,-0.080,0.987
1688494179.232,-0.208,-0.079,0.983
1688494179.232,-0.209,-0.073,0.981
1688494179.292,-0.213,-0.075,0.981
1688494179.292,-0.217,-0.073,0.972
1688494179.292,-0.215,-0.072,0.977
1688494179.352,-0.217,-0.072,0.982
1688494179.352,-0.216,-0.076,0.982
1688494179.352,-0.216,-0.070,0.984
1688494179.397,-0.219,-0.067,0.980
1688494179.397,-0.220,-0.075,0.978
1688494179.397,-0.221,-0.073,0.972
1688494179.460,-0.223,-0.071,0.978
1688494179.460,-0.220,-0.072,0.977
1688494179.460,-0.223,-0.072,0.978
1688494179.532,-0.225,-0.072,0.980
1688494179.532,-0.224,-0.073,0.981
1688494179.532,-0.226,-0.072,0.981
1688494179.564,-0.227,-0.071,0.977
1688494179.564,-0.225,-0.072,0.979
1688494179.564,-0.223,-0.075,0.976
1688494179.652,-0.225,-0.072,0.976
1688494179.652,-0.229,-0.077,0.976
1688494179.652,-0.233,-0.075,0.974
1688494179.696,-0.229,-0.077,0.971
1688494179.696,-0.227,-0.077,0.971
1688494179.696,-0.231,-0.075,0.972
1688494179.742,-0.234,-0.081,0.969
1688494179.742,-0.237,-0.082,0.974
1688494179.742,-0.246,-0.078,0.970
1688494179.802,-0.251,-0.080,0.972
1688494179.802,-0.257,-0.082,0.963
1688494179.802,-0.273,-0.074,0.957
1688494179.849,-0.279,-0.073,0.950
1688494179.849,-0.288,-0.072,0.954
1688494179.849,-0.298,-0.073,0.959
1688494179.907,-0.307,-0.068,0.954
1688494179.907,-0.310,-0.073,0.960
1688494179.907,-0.320,-0.070,0.955
1688494179.970,-0.321,-0.067,0.951
1688494179.970,-0.323,-0.069,0.949
1688494179.970,-0.330,-0.065,0.950
1688494180.031,-0.348,-0.064,0.950
1688494180.031,-0.354,-0.069,0.945
1688494180.031,-0.359,-0.071,0.942
1688494180.087,-0.357,-0.071,0.942
1688494180.087,-0.359,-0.069,0.942
1688494180.087,-0.366,-0.070,0.939
1688494180.150,-0.369,-0.070,0.934
1688494180.150,-0.375,-0.069,0.931
1688494180.150,-0.378,-0.067,0.924
1688494180.192,-0.384,-0.067,0.922
1688494180.192,-0.388,-0.066,0.924
1688494180.192,-0.394,-0.069,0.929
1688494180.254,-0.400,-0.060,0.927
1688494180.254,-0.402,-0.062,0.924
1688494180.254,-0.410,-0.066,0.927
1688494180.301,-0.410,-0.062,0.922
1688494180.301,-0.409,-0.064,0.923
1688494180.301,-0.415,-0.060,0.923
1688494180.360,-0.413,-0.061,0.913
1688494180.360,-0.416,-0.055,0.914
1688494180.360,-0.416,-0.059,0.917
1688494180.417,-0.420,-0.056,0.921
1688494180.417,-0.422,-0.058,0.920
1688494180.417,-0.422,-0.058,0.916
1688494180.491,-0.418,-0.057,0.913
1688494180.491,-0.423,-0.058,0.911
1688494180.491,-0.423,-0.059,0.909
1688494180.537,-0.424,-0.058,0.912
1688494180.537,-0.429,-0.062,0.912
1688494180.537,-0.430,-0.058,0.912
1688494180.598,-0.431,-0.057,0.907
1688494180.598,-0.434,-0.061,0.908
1688494180.598,-0.435,-0.058,0.907
1688494180.642,-0.432,-0.059,0.912
1688494180.642,-0.435,-0.055,0.912
1688494180.642,-0.439,-0.057,0.914
1688494180.704,-0.435,-0.060,0.911
1688494180.704,-0.433,-0.063,0.907
1688494180.704,-0.431,-0.057,0.908
1688494180.762,-0.434,-0.062,0.909
1688494180.762,-0.435,-0.063,0.907
1688494180.762,-0.432,-0.061,0.907
1688494180.810,-0.430,-0.061,0.905
1688494180.810,-0.432,-0.061,0.908
1688494180.810,-0.429,-0.062,0.911
1688494180.869,-0.435,-0.060,0.908
1688494180.869,-0.438,-0.058,0.907
1688494180.869,-0.437,-0.054,0.906
1688494180.927,-0.434,-0.055,0.909
1688494180.927,-0.446,-0.053,0.908
1688494180.927,-0.434,-0.054,0.907
1688494180.988,-0.439,-0.052,0.909
1688494180.988,-0.436,-0.052,0.905
1688494180.988,-0.436,-0.053,0.903
1688494181.047,-0.440,-0.052,0.904
1688494181.047,-0.436,-0.050,0.904
1688494181.047,-0.437,-0.051,0.906
1688494181.095,-0.445,-0.055,0.910
1688494181.095,-0.443,-0.053,0.911
1688494181.095,-0.439,-0.056,0.908
1688494181.167,-0.436,-0.051,0.903
1688494181.167,-0.433,-0.051,0.904
1688494181.167,-0.437,-0.052,0.910
1688494181.212,-0.433,-0.054,0.907
1688494181.212,-0.434,-0.051,0.905
1688494181.212,-0.431,-0.049,0.902
1688494181.272,-0.431,-0.051,0.900
1688494181.272,-0.437,-0.052,0.906
1688494181.272,-0.436,-0.053,0.912
1688494181.334,-0.431,-0.051,0.906
1688494181.334,-0.431,-0.057,0.910
