timestamps,X,Y,Z
1688254307.130,-0.214,0.201,0.961
1688254307.130,-0.211,0.204,0.951
1688254307.130,-0.212,0.206,0.951
1688254307.205,-0.213,0.203,0.958
1688254307.205,-0.215,0.207,0.957
1688254307.205,-0.214,0.206,0.959
1688254307.235,-0.213,0.204,0.956
1688254307.235,-0.212,0.204,0.956
1688254307.235,-0.216,0.204,0.958
1688254307.295,-0.214,0.207,0.957
1688254307.295,-0.216,0.204,0.955
1688254307.295,-0.215,0.204,0.959
1688254307.355,-0.213,0.205,0.956
1688254307.355,-0.216,0.205,0.958
1688254307.355,-0.213,0.202,0.960
1688254307.415,-0.215,0.198,0.962
1688254307.415,-0.218,0.202,0.939
1688254307.415,-0.211,0.200,0.950
1688254307.460,-0.210,0.207,0.952
1688254307.460,-0.214,0.204,0.964
1688254307.460,-0.216,0.201,0.969
1688254307.520,-0.218,0.205,0.961
1688254307.520,-0.212,0.205,0.954
1688254307.520,-0.213,0.202,0.955
1688254307.584,-0.214,0.204,0.952
1688254307.584,-0.209,0.203,0.951
1688254307.584,-0.211,0.206,0.957
1688254307.640,-0.213,0.203,0.960
1688254307.640,-0.212,0.204,0.957
1688254307.640,-0.211,0.203,0.952
1688254307.690,-0.212,0.207,0.955
1688254307.690,-0.215,0.205,0.958
1688254307.690,-0.215,0.206,0.960
1688254307.745,-0.215,0.205,0.957
1688254307.745,-0.212,0.204,0.957
1688254307.745,-0.210,0.207,0.957
1688254307.820,-0.214,0.204,0.955
1688254307.820,-0.212,0.205,0.957
1688254307.820,-0.211,0.206,0.956
1688254307.882,-0.214,0.204,0.958
1688254307.882,-0.216,0.206,0.958
1688254307.882,-0.214,0.205,0.955
1688254307.914,-0.217,0.206,0.961
1688254307.914,-0.213,0.203,0.958
1688254307.914,-0.212,0.201,0.946
1688254307.970,-0.215,0.201,0.946
1688254307.970,-0.210,0.202,0.950
1688254307.970,-0.211,0.205,0.960
1688254308.032,-0.213,0.202,0.973
1688254308.032,-0.213,0.201,0.963
1688254308.032,-0.208,0.203,0.959
1688254308.090,-0.205,0.209,0.954
1688254308.090,-0.204,0.209,0.957
1688254308.090,-0.208,0.202,0.954
1688254308.152,-0.204,0.210,0.958
1688254308.152,-0.208,0.209,0.957
1688254308.152,-0.207,0.204,0.963
1688254308.198,-0.204,0.210,0.956
1688254308.198,-0.205,0.208,0.953
1688254308.198,-0.206,0.208,0.956
1688254308.255,-0.211,0.206,0.960
1688254308.255,-0.209,0.206,0.957
1688254308.255,-0.206,0.206,0.961
1688254308.317,-0.206,0.210,0.957
1688254308.317,-0.207,0.208,0.958
1688254308.317,-0.206,0.205,0.959
1688254308.376,-0.207,0.208,0.960
1688254308.376,-0.204,0.204,0.957
1688254308.376,-0.204,0.206,0.957
1688254308.435,-0.201,0.205,0.957
1688254308.435,-0.203,0.208,0.958
1688254308.435,-0.206,0.207,0.958
1688254308.480,-0.200,0.201,0.963
1688254308.480,-0.208,0.200,0.964
1688254308.480,-0.206,0.205,0.944
1688254308.540,-0.205,0.204,0.953
1688254308.540,-0.200,0.207,0.951
1688254308.540,-0.209,0.200,0.969
1688254308.602,-0.207,0.201,0.972
1688254308.602,-0.203,0.203,0.963
1688254308.602,-0.197,0.206,0.957
1688254308.660,-0.194,0.208,0.956
1688254308.660,-0.197,0.201,0.957
1688254308.660,-0.199,0.201,0.951
1688254308.709,-0.198,0.207,0.956
1688254308.709,-0.199,0.205,0.959
1688254308.709,-0.201,0.201,0.961
1688254308.765,-0.198,0.209,0.954
1688254308.765,-0.201,0.207,0.956
1688254308.765,-0.202,0.208,0.961
1688254308.825,-0.203,0.208,0.957
1688254308.825,-0.204,0.211,0.957
1688254308.825,-0.202,0.210,0.955
1688254308.885,-0.200,0.206,0.957
1688254308.885,-0.202,0.209,0.959
1688254308.885,-0.200,0.209,0.958
1688254308.930,-0.203,0.204,0.960
1688254308.930,-0.195,0.210,0.958
1688254308.930,-0.191,0.208,0.960
1688254308.993,-0.189,0.208,0.962
1688254308.993,-0.193,0.208,0.964
1688254308.993,-0.199,0.209,0.959
1688254309.054,-0.201,0.205,0.959
1688254309.054,-0.207,0.203,0.966
1688254309.054,-0.204,0.205,0.945
1688254309.110,-0.209,0.203,0.956
1688254309.110,-0.201,0.209,0.952
1688254309.110,-0.200,0.207,0.969
