timestamps,TP9,AF7,AF8,TP10,Right AUX
1688667398.374,-25.391,-30.762,-33.203,-31.250,-170.898
1688667398.378,-31.250,-27.344,-29.297,-36.133,-117.676
1688667398.382,-49.316,-25.391,-34.180,-42.969,129.883
1688667398.386,-51.270,-29.785,-31.250,-39.062,178.223
1688667398.390,-39.062,-31.738,-32.715,-23.438,-112.793
1688667398.394,-30.762,-27.832,-26.855,-16.602,-84.473
1688667398.398,-21.973,-25.879,-25.391,-16.113,283.691
1688667398.401,-21.484,-27.832,-31.738,-25.391,173.828
1688667398.405,-38.086,-28.320,-32.227,-25.879,-218.750
1688667398.409,-32.715,-29.297,-32.227,-20.508,-180.664
1688667398.413,-22.949,-30.273,-35.156,-26.367,-27.832
1688667398.417,-31.738,-28.809,-33.691,-35.156,-87.891
1688667398.422,-30.762,-25.391,-27.832,-36.133,-222.168
1688667398.426,-28.320,-24.902,-20.996,-30.762,-152.344
1688667398.430,-27.344,-29.297,-20.508,-30.273,93.262
1688667398.434,-14.160,-28.809,-27.344,-35.156,60.547
1688667398.438,2.441,-24.902,-28.809,-35.156,-164.062
1688667398.442,-5.859,-23.438,-25.391,-23.926,24.902
1688667398.446,-39.551,-26.367,-31.250,-25.391,241.699
1688667398.449,-55.664,-26.367,-36.133,-35.156,11.230
1688667398.453,-46.875,-26.855,-29.297,-31.738,-182.129
1688667398.457,-33.691,-27.832,-25.879,-20.996,27.832
1688667398.461,-26.367,-21.484,-30.273,-28.809,160.156
1688667398.465,-6.836,-17.578,-29.785,-31.738,-85.938
1688667398.479,-7.812,-19.043,-26.367,-22.461,-201.660
1688667398.483,-34.180,-21.484,-32.227,-15.625,14.648
1688667398.487,-45.898,-27.344,-34.180,-14.648,32.715
1688667398.491,-46.875,-27.832,-31.738,-35.156,-122.070
1688667398.495,-50.781,-26.855,-29.785,-39.551,-122.559
1688667398.499,-36.621,-27.344,-30.762,-40.527,77.637
1688667398.503,-41.504,-25.879,-34.180,-31.250,476.074
1688667398.506,-48.340,-23.926,-32.715,-30.762,210.938
1688667398.510,-39.062,-22.949,-32.227,-40.527,-198.242
1688667398.514,-46.875,-24.902,-37.109,-36.621,-182.617
1688667398.518,-41.504,-28.320,-35.645,-30.762,-164.062
1688667398.522,-33.691,-29.785,-33.203,-20.996,-190.430
1688667398.525,-19.531,-29.785,-30.762,-16.602,-178.223
1688667398.529,-11.719,-28.809,-31.738,-22.949,-96.680
1688667398.533,-21.484,-27.344,-31.250,-19.531,-116.699
1688667398.537,-39.062,-28.320,-28.320,-14.648,-183.105
1688667398.541,-50.293,-31.250,-30.273,-23.438,-46.387
1688667398.545,-52.246,-34.180,-32.227,-39.062,86.426
1688667398.549,-44.922,-29.785,-36.621,-31.738,14.160
1688667398.552,-44.434,-22.949,-34.180,-34.180,-72.754
1688667398.556,-55.176,-25.879,-29.297,-50.781,-55.176
1688667398.560,-52.734,-28.320,-31.738,-38.574,270.020
1688667398.564,-42.969,-25.391,-31.250,-28.320,186.523
1688667398.568,-30.762,-24.902,-29.297,-30.762,-171.875
1688667398.570,-36.621,-22.949,-27.832,-34.180,-159.668
1688667398.574,-41.504,-26.855,-26.855,-39.551,-28.809
1688667398.578,-29.297,-31.738,-28.809,-36.133,-20.996
1688667398.582,-30.762,-28.809,-26.367,-33.203,-137.695
1688667398.586,-32.715,-26.855,-23.438,-31.250,-49.805
1688667398.590,-29.785,-23.926,-19.531,-34.668,49.805
1688667398.594,-32.715,-24.902,-22.461,-35.156,-15.137
1688667398.597,-39.551,-31.738,-31.738,-40.527,-172.852
1688667398.601,-32.715,-29.785,-30.273,-49.316,57.617
1688667398.605,-36.133,-26.367,-26.367,-35.645,406.738
1688667398.609,-34.668,-28.320,-20.996,-32.227,36.621
1688667398.613,-21.484,-28.320,-20.508,-43.945,-254.395
1688667398.614,-36.133,-26.367,-24.414,-43.945,-159.180
1688667398.618,-44.922,-25.879,-20.508,-27.344,-126.953
1688667398.622,-35.645,-25.391,-18.555,-21.484,-122.559
1688667398.626,-33.691,-23.438,-24.902,-38.574,-100.098
1688667398.630,-43.457,-24.902,-27.344,-45.898,-54.688
1688667398.634,-41.016,-25.391,-28.809,-30.273,-43.945
1688667398.638,-31.738,-24.414,-26.855,-23.926,-34.180
1688667398.641,-32.227,-23.438,-20.020,-15.625,0.488
1688667398.645,-28.809,-22.461,-20.020,-13.184,147.949
1688667398.649,-24.902,-25.879,-25.879,-28.320,-15.137
1688667398.653,-28.320,-24.414,-24.902,-28.809,-186.523
1688667398.657,-29.785,-23.926,-24.902,-30.762,73.730
1688667398.659,-27.832,-25.391,-26.855,-36.133,72.266
1688667398.663,-26.855,-25.391,-24.414,-28.320,-69.336
1688667398.667,-33.203,-30.762,-24.902,-31.250,-78.125
1688667398.671,-19.531,-35.645,-19.531,-29.785,36.621
1688667398.675,-23.926,-30.762,-18.066,-20.020,77.637
1688667398.679,-48.828,-29.785,-19.531,-29.785,-81.543
1688667398.683,-41.504,-30.273,-16.113,-46.387,-32.227
1688667398.686,-35.645,-24.414,-18.066,-35.156,150.879
1688667398.690,-36.621,-22.949,-14.160,-22.949,176.758
1688667398.694,-24.414,-25.879,-13.672,-24.414,-119.629
1688667398.698,-27.344,-26.855,-21.973,-19.043,-142.578
1688667398.702,-36.133,-27.344,-20.508,-24.414,-48.828
1688667398.705,-44.434,-25.879,-17.090,-22.949,-121.582
1688667398.709,-44.922,-26.855,-20.996,-31.738,-95.215
1688667398.713,-38.574,-30.273,-20.996,-47.852,-2.930
1688667398.717,-39.551,-29.297,-20.508,-34.668,4.395
1688667398.721,-36.621,-25.879,-26.367,-25.391,-68.359
1688667398.725,-37.598,-25.391,-26.367,-39.062,-139.160
1688667398.729,-49.805,-28.320,-20.508,-35.645,-56.641
1688667398.732,-54.688,-25.391,-22.461,-19.043,167.969
1688667398.736,-46.875,-22.461,-25.391,-17.578,15.137
1688667398.740,-40.039,-22.461,-25.391,-25.879,-220.215
1688667398.744,-37.598,-23.926,-20.996,-33.203,-80.078
1688667398.748,-25.879,-22.461,-24.902,-31.250,-57.617
1688667398.749,-20.508,-25.391,-27.344,-22.461,-156.738
1688667398.753,-24.902,-32.715,-25.391,-27.832,-66.406
1688667398.757,-23.438,-28.809,-22.461,-29.785,166.504
1688667398.761,-26.855,-24.902,-17.578,-26.367,137.695
1688667398.765,-31.738,-28.320,-20.996,-21.973,-61.523
1688667398.769,-37.598,-30.273,-20.996,-9.766,-47.363
1688667398.773,-36.621,-32.715,-24.414,-27.832,230.469
1688667398.776,-30.762,-31.250,-25.879,-41.504,252.930
1688667398.780,-37.109,-26.855,-24.414,-34.180,-197.266
1688667398.784,-43.945,-24.414,-24.902,-28.809,-295.410
1688667398.788,-39.551,-26.367,-26.855,-20.996,-52.246
1688667398.792,-38.086,-30.273,-29.297,-23.926,-2.930
1688667398.794,-37.598,-29.297,-27.344,-22.949,-165.527
1688667398.798,-43.457,-27.344,-26.855,-21.973,-155.762
1688667398.802,-41.992,-26.855,-27.344,-28.320,-74.219
